checkpoint,site,condition,records,target_accuracy,target_balanced_accuracy,source_accuracy,random_label_target_accuracy,alpha,pair_null_mean,pair_null_ci95_low,pair_null_ci95_high,pair_permutation_p,pair_permutation_samples
step-000000,layer_03_assistant,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.23499999940395355,1.0,,,,,0
step-000000,layer_03_assistant,patch_permutation,400,0.9774999618530273,0.9802631735801697,0.9774999618530273,0.32499998807907104,1.0,,,,,0
step-000000,layer_03_image_mean,vision,400,1.0,1.0,1.0,0.2750000059604645,1.0,0.2534487493634224,0.20749999582767487,0.30250000953674316,0.0004997501249375312,2000
step-000000,layer_03_image_mean,paired_counterfactual_image,400,0.0,0.0,1.0,0.2874999940395355,1.0,,,,,0
step-000000,layer_03_image_mean,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.28999999165534973,1.0,,,,,0
step-000000,layer_03_image_mean,patch_permutation,400,1.0,1.0,1.0,0.26999998092651367,1.0,,,,,0
step-000000,layer_04_assistant,vision,400,1.0,1.0,1.0,0.2449999898672104,1.0,0.2530374995842576,0.20749999582767487,0.30000001192092896,0.0004997501249375312,2000
step-000000,layer_04_assistant,paired_counterfactual_image,400,0.0,0.0,1.0,0.2449999898672104,1.0,,,,,0
step-000000,layer_04_assistant,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.2449999898672104,1.0,,,,,0
step-000000,layer_04_assistant,patch_permutation,400,1.0,1.0,1.0,0.26499998569488525,1.0,,,,,0
step-000000,layer_04_image_mean,vision,400,1.0,1.0,1.0,0.17000000178813934,1.0,0.25247624949365854,0.20749999582767487,0.29750001430511475,0.0004997501249375312,2000
step-000000,layer_04_image_mean,paired_counterfactual_image,400,0.0,0.0,1.0,0.25,1.0,,,,,0
step-000000,layer_04_image_mean,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.26499998569488525,1.0,,,,,0
step-000000,layer_04_image_mean,patch_permutation,400,1.0,1.0,1.0,0.20999999344348907,1.0,,,,,0
step-000000,layer_05_assistant,vision,400,1.0,1.0,1.0,0.22999998927116394,1.0,0.2519074994251132,0.20749999582767487,0.29750001430511475,0.0004997501249375312,2000
step-000000,layer_05_assistant,paired_counterfactual_image,400,0.0,0.0,1.0,0.23749999701976776,1.0,,,,,0
step-000000,layer_05_assistant,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.24249999225139618,1.0,,,,,0
step-000000,layer_05_assistant,patch_permutation,400,0.9975000023841858,0.9978070259094238,0.9975000023841858,0.3125,1.0,,,,,0
step-000000,layer_05_image_mean,vision,400,1.0,1.0,1.0,0.2474999874830246,1.0,0.25250874934345485,0.20999999344348907,0.29499998688697815,0.0004997501249375312,2000
step-000000,layer_05_image_mean,paired_counterfactual_image,400,0.0,0.0,1.0,0.2524999976158142,1.0,,,,,0
step-000000,layer_05_image_mean,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.26499998569488525,1.0,,,,,0
step-000000,layer_05_image_mean,patch_permutation,400,1.0,1.0,1.0,0.22999998927116394,1.0,,,,,0
step-000000,layer_06_assistant,vision,400,0.8700000047683716,0.8760610818862915,0.8700000047683716,0.4274999797344208,1.0,0.25003374932706357,0.20749999582767487,0.29499998688697815,0.0004997501249375312,2000
step-000000,layer_06_assistant,paired_counterfactual_image,400,0.03749999776482582,0.03826530650258064,0.8700000047683716,0.17749999463558197,1.0,,,,,0
step-000000,layer_06_assistant,shuffled_image,400,0.22999998927116394,0.22849836945533752,0.8700000047683716,0.23499999940395355,1.0,,,,,0
step-000000,layer_06_assistant,patch_permutation,400,0.8299999833106995,0.826636016368866,0.8299999833106995,0.41999998688697815,1.0,,,,,0
step-000000,layer_06_image_mean,vision,400,1.0,1.0,1.0,0.16499999165534973,1.0,0.2530699994638562,0.20499999821186066,0.30000001192092896,0.0004997501249375312,2000
step-000000,layer_06_image_mean,paired_counterfactual_image,400,0.0,0.0,1.0,0.3024999797344208,1.0,,,,,0
step-000000,layer_06_image_mean,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.27250000834465027,1.0,,,,,0
step-000000,layer_06_image_mean,patch_permutation,400,0.9774999618530273,0.975806474685669,0.9774999618530273,0.2224999964237213,1.0,,,,,0
step-000000,layer_07_assistant,vision,400,0.8449999690055847,0.8640350699424744,0.8449999690055847,0.4350000023841858,1.0,0.2458274994790554,0.20250000059604645,0.28999999165534973,0.0004997501249375312,2000
step-000000,layer_07_assistant,paired_counterfactual_image,400,0.05249999836087227,0.05526316165924072,0.8449999690055847,0.17749999463558197,1.0,,,,,0
step-000000,layer_07_assistant,shuffled_image,400,0.20999999344348907,0.21407175064086914,0.8449999690055847,0.1899999976158142,1.0,,,,,0
step-000000,layer_07_assistant,patch_permutation,400,0.6424999833106995,0.6390804052352905,0.6424999833106995,0.45249998569488525,1.0,,,,,0
step-000000,layer_07_image_mean,vision,400,0.8199999928474426,0.8064516186714172,0.8199999928474426,0.12999999523162842,1.0,0.2554024996459484,0.21250000596046448,0.2975625142455098,0.0004997501249375312,2000
step-000000,layer_07_image_mean,paired_counterfactual_image,400,0.05249999836087227,0.0535714291036129,0.8199999928474426,0.3375000059604645,1.0,,,,,0
step-000000,layer_07_image_mean,shuffled_image,400,0.2199999988079071,0.21350985765457153,0.8199999928474426,0.2800000011920929,1.0,,,,,0
step-000000,layer_07_image_mean,patch_permutation,400,0.7549999952316284,0.7538907527923584,0.7549999952316284,0.22499999403953552,1.0,,,,,0
step-000000,layer_08_assistant,vision,400,0.5374999642372131,0.5592105388641357,0.5374999642372131,0.4650000035762787,1.0,0.23813249948620796,0.20250000059604645,0.27250000834465027,0.0004997501249375312,2000
step-000000,layer_08_assistant,paired_counterfactual_image,400,0.1574999988079071,0.16861914098262787,0.5374999642372131,0.19249999523162842,1.0,,,,,0
step-000000,layer_08_assistant,shuffled_image,400,0.23749999701976776,0.24889643490314484,0.5374999642372131,0.23749999701976776,1.0,,,,,0
step-000000,layer_08_assistant,patch_permutation,400,0.7249999642372131,0.7352315187454224,0.7249999642372131,0.28999999165534973,1.0,,,,,0
step-000000,layer_08_image_mean,vision,400,0.7674999833106995,0.75,0.7674999833106995,0.12999999523162842,1.0,0.2547874993830919,0.21250000596046448,0.29750001430511475,0.0004997501249375312,2000
step-000000,layer_08_image_mean,paired_counterfactual_image,400,0.06499999761581421,0.06632652878761292,0.7674999833106995,0.3075000047683716,1.0,,,,,0
step-000000,layer_08_image_mean,shuffled_image,400,0.23749999701976776,0.23122985661029816,0.7674999833106995,0.2750000059604645,1.0,,,,,0
step-000000,layer_08_image_mean,patch_permutation,400,0.79749995470047,0.7951329946517944,0.79749995470047,0.29499998688697815,1.0,,,,,0
step-000000,layer_09_assistant,vision,400,0.5374999642372131,0.5688775777816772,0.5374999642372131,0.3125,1.0,0.23507499992847442,0.20250000059604645,0.26750001311302185,0.0004997501249375312,2000
step-000000,layer_09_assistant,paired_counterfactual_image,400,0.1550000011920929,0.1666666716337204,0.5374999642372131,0.21249999105930328,1.0,,,,,0
step-000000,layer_09_assistant,shuffled_image,400,0.23749999701976776,0.25330838561058044,0.5374999642372131,0.25,1.0,,,,,0
step-000000,layer_09_assistant,patch_permutation,400,0.6299999952316284,0.6577694416046143,0.6299999952316284,0.29249998927116394,1.0,,,,,0
step-000000,layer_09_image_mean,vision,400,0.9274999499320984,0.9220430254936218,0.9274999499320984,0.20499999821186066,1.0,0.2543149996250868,0.20999999344348907,0.30000001192092896,0.0004997501249375312,2000
step-000000,layer_09_image_mean,paired_counterfactual_image,400,0.017500000074505806,0.0178571417927742,0.9274999499320984,0.3075000047683716,1.0,,,,,0
step-000000,layer_09_image_mean,shuffled_image,400,0.23749999701976776,0.23314997553825378,0.9274999499320984,0.29249998927116394,1.0,,,,,0
step-000000,layer_09_image_mean,patch_permutation,400,0.9399999976158142,0.9379597902297974,0.9399999976158142,0.28999999165534973,1.0,,,,,0
step-000000,layer_10_assistant,vision,400,0.7774999737739563,0.8048245906829834,0.7774999737739563,0.3149999976158142,1.0,0.24335124941170216,0.20250000059604645,0.2874999940395355,0.0004997501249375312,2000
step-000000,layer_10_assistant,paired_counterfactual_image,400,0.07999999821186066,0.08267991244792938,0.7774999737739563,0.2175000011920929,1.0,,,,,0
step-000000,layer_10_assistant,shuffled_image,400,0.20749999582767487,0.21477888524532318,0.7774999737739563,0.2474999874830246,1.0,,,,,0
step-000000,layer_10_assistant,patch_permutation,400,0.5874999761581421,0.6128194332122803,0.5874999761581421,0.3400000035762787,1.0,,,,,0
step-000000,layer_10_image_mean,vision,400,0.8774999976158142,0.8682795763015747,0.8774999976158142,0.13750000298023224,1.0,0.254043749473989,0.20999999344348907,0.30250000953674316,0.0004997501249375312,2000
step-000000,layer_10_image_mean,paired_counterfactual_image,400,0.032499998807907104,0.03316326439380646,0.8774999976158142,0.3100000023841858,1.0,,,,,0
step-000000,layer_10_image_mean,shuffled_image,400,0.2224999964237213,0.2168837934732437,0.8774999976158142,0.26749998331069946,1.0,,,,,0
step-000000,layer_10_image_mean,patch_permutation,400,0.8424999713897705,0.8319098949432373,0.8424999713897705,0.2849999964237213,1.0,,,,,0
step-000000,layer_11_assistant,vision,400,0.7824999690055847,0.8002595901489258,0.7824999690055847,0.2449999898672104,1.0,0.24283999948948623,0.20250000059604645,0.2849999964237213,0.0004997501249375312,2000
step-000000,layer_11_assistant,paired_counterfactual_image,400,0.07750000059604645,0.0833333358168602,0.7824999690055847,0.23749999701976776,1.0,,,,,0
step-000000,layer_11_assistant,shuffled_image,400,0.22499999403953552,0.23125873506069183,0.7824999690055847,0.23499999940395355,1.0,,,,,0
step-000000,layer_11_assistant,patch_permutation,400,0.7400000095367432,0.7696802616119385,0.7400000095367432,0.2824999988079071,1.0,,,,,0
step-000000,layer_11_image_mean,vision,400,0.9274999499320984,0.9220430254936218,0.9274999499320984,0.2849999964237213,1.0,0.253376249499619,0.20749999582767487,0.30000001192092896,0.0004997501249375312,2000
step-000000,layer_11_image_mean,paired_counterfactual_image,400,0.017500000074505806,0.0178571417927742,0.9274999499320984,0.2849999964237213,1.0,,,,,0
step-000000,layer_11_image_mean,shuffled_image,400,0.23749999701976776,0.23314997553825378,0.9274999499320984,0.2849999964237213,1.0,,,,,0
step-000000,layer_11_image_mean,patch_permutation,400,0.8574999570846558,0.8474599123001099,0.8574999570846558,0.2849999964237213,1.0,,,,,0
step-000000,layer_12_assistant,vision,400,1.0,1.0,1.0,0.27250000834465027,1.0,0.25309249982982873,0.20999999344348907,0.2975625142455098,0.0004997501249375312,2000
step-000000,layer_12_assistant,paired_counterfactual_image,400,0.0,0.0,1.0,0.23749999701976776,1.0,,,,,0
step-000000,layer_12_assistant,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.2524999976158142,1.0,,,,,0
step-000000,layer_12_assistant,patch_permutation,400,0.5799999833106995,0.6025229692459106,0.5799999833106995,0.4325000047683716,1.0,,,,,0
step-000000,layer_12_image_mean,vision,400,0.8199999928474426,0.8064516186714172,0.8199999928474426,0.2175000011920929,1.0,0.25467374935746195,0.2124375056475401,0.29750001430511475,0.0004997501249375312,2000
step-000000,layer_12_image_mean,paired_counterfactual_image,400,0.05249999836087227,0.0535714291036129,0.8199999928474426,0.3100000023841858,1.0,,,,,0
step-000000,layer_12_image_mean,shuffled_image,400,0.2199999988079071,0.21350985765457153,0.8199999928474426,0.26999998092651367,1.0,,,,,0
step-000000,layer_12_image_mean,patch_permutation,400,0.8050000071525574,0.7931262254714966,0.8050000071525574,0.2874999940395355,1.0,,,,,0
step-000000,layer_13_assistant,vision,400,0.6949999928474426,0.6851503849029541,0.6949999928474426,0.2449999898672104,1.0,0.2664262496829033,0.22499999403953552,0.3050000071525574,0.0004997501249375312,2000
step-000000,layer_13_assistant,paired_counterfactual_image,400,0.11499999463558197,0.10087719559669495,0.6949999928474426,0.2449999898672104,1.0,,,,,0
step-000000,layer_13_assistant,shuffled_image,400,0.25,0.23537501692771912,0.6949999928474426,0.2449999898672104,1.0,,,,,0
step-000000,layer_13_assistant,patch_permutation,400,0.7224999666213989,0.7370191216468811,0.7224999666213989,0.14249999821186066,1.0,,,,,0
step-000000,layer_13_image_mean,vision,400,0.7724999785423279,0.7564516067504883,0.7724999785423279,0.05249999836087227,1.0,0.25478624986857173,0.21493750363588335,0.29750001430511475,0.0004997501249375312,2000
step-000000,layer_13_image_mean,paired_counterfactual_image,400,0.07499999552965164,0.07653061300516129,0.7724999785423279,0.3075000047683716,1.0,,,,,0
step-000000,layer_13_image_mean,shuffled_image,400,0.22749999165534973,0.22076013684272766,0.7724999785423279,0.2449999898672104,1.0,,,,,0
step-000000,layer_13_image_mean,patch_permutation,400,0.6349999904632568,0.614862322807312,0.6349999904632568,0.29499998688697815,1.0,,,,,0
step-000000,layer_14_assistant,vision,400,0.5,0.47993773221969604,0.5,0.2449999898672104,1.0,0.27375124993920325,0.24500000476837158,0.3050000071525574,0.0004997501249375312,2000
step-000000,layer_14_assistant,paired_counterfactual_image,400,0.1899999976158142,0.1666666716337204,0.5,0.2449999898672104,1.0,,,,,0
step-000000,layer_14_assistant,shuffled_image,400,0.26999998092651367,0.2455291450023651,0.5,0.2449999898672104,1.0,,,,,0
step-000000,layer_14_assistant,patch_permutation,400,0.6524999737739563,0.6404805183410645,0.6524999737739563,0.2524999976158142,1.0,,,,,0
step-000000,layer_14_image_mean,vision,400,0.8199999928474426,0.8064516186714172,0.8199999928474426,0.20499999821186066,1.0,0.260189999692142,0.2175000011920929,0.3050000071525574,0.0004997501249375312,2000
step-000000,layer_14_image_mean,paired_counterfactual_image,400,0.07499999552965164,0.0679377019405365,0.8199999928474426,0.2750000059604645,1.0,,,,,0
step-000000,layer_14_image_mean,shuffled_image,400,0.22749999165534973,0.21543431282043457,0.8199999928474426,0.24249999225139618,1.0,,,,,0
step-000000,layer_14_image_mean,patch_permutation,400,0.5849999785423279,0.5617955923080444,0.5849999785423279,0.2874999940395355,1.0,,,,,0
step-000000,layer_15_assistant,vision,400,0.5224999785423279,0.5,0.5224999785423279,0.4624999761581421,1.0,0.2741812495812774,0.24500000476837158,0.3075000047683716,0.0004997501249375312,2000
step-000000,layer_15_assistant,paired_counterfactual_image,400,0.19749999046325684,0.1732456088066101,0.5224999785423279,0.17999999225139618,1.0,,,,,0
step-000000,layer_15_assistant,shuffled_image,400,0.2800000011920929,0.25526317954063416,0.5224999785423279,0.24249999225139618,1.0,,,,,0
step-000000,layer_15_assistant,patch_permutation,400,0.4399999976158142,0.44329893589019775,0.4399999976158142,0.26249998807907104,1.0,,,,,0
step-000000,layer_15_image_mean,vision,400,0.75,0.7327674031257629,0.75,0.38499999046325684,1.0,0.25521874955296514,0.2150000035762787,0.29499998688697815,0.0004997501249375312,2000
step-000000,layer_15_image_mean,paired_counterfactual_image,400,0.07999999821186066,0.08163265138864517,0.75,0.17749999463558197,1.0,,,,,0
step-000000,layer_15_image_mean,shuffled_image,400,0.2175000011920929,0.21039491891860962,0.75,0.22749999165534973,1.0,,,,,0
step-000000,layer_15_image_mean,patch_permutation,400,0.5674999952316284,0.5438882112503052,0.5674999952316284,0.29749998450279236,1.0,,,,,0
step-000000,layer_16_assistant,vision,400,0.2849999964237213,0.25,0.2849999964237213,0.2449999898672104,1.0,0.2849999964237213,0.2849999964237213,0.2849999964237213,1.0,2000
step-000000,layer_16_assistant,paired_counterfactual_image,400,0.2849999964237213,0.25,0.2849999964237213,0.2449999898672104,1.0,,,,,0
step-000000,layer_16_assistant,shuffled_image,400,0.2849999964237213,0.25,0.2849999964237213,0.2449999898672104,1.0,,,,,0
step-000000,layer_16_assistant,patch_permutation,400,0.4074999988079071,0.3811729848384857,0.4074999988079071,0.3125,1.0,,,,,0
step-000000,layer_16_image_mean,vision,400,0.75,0.7327674031257629,0.75,0.32249999046325684,1.0,0.2560512489452958,0.2150000035762787,0.29499998688697815,0.0004997501249375312,2000
step-000000,layer_16_image_mean,paired_counterfactual_image,400,0.07999999821186066,0.08163265138864517,0.75,0.19249999523162842,1.0,,,,,0
step-000000,layer_16_image_mean,shuffled_image,400,0.2175000011920929,0.21039491891860962,0.75,0.22999998927116394,1.0,,,,,0
step-000000,layer_16_image_mean,patch_permutation,400,0.5324999690055847,0.5099170804023743,0.5324999690055847,0.29749998450279236,1.0,,,,,0
step-000000,layer_17_assistant,vision,400,0.6424999833106995,0.6315789222717285,0.6424999833106995,0.2449999898672104,1.0,0.2679774993136525,0.23250000178813934,0.3050000071525574,0.0004997501249375312,2000
step-000000,layer_17_assistant,paired_counterfactual_image,400,0.13750000298023224,0.12061403691768646,0.6424999833106995,0.2449999898672104,1.0,,,,,0
step-000000,layer_17_assistant,shuffled_image,400,0.26499998569488525,0.24817487597465515,0.6424999833106995,0.2449999898672104,1.0,,,,,0
step-000000,layer_17_assistant,patch_permutation,400,0.5274999737739563,0.5215195417404175,0.5274999737739563,0.2874999940395355,1.0,,,,,0
step-000000,layer_17_image_mean,vision,400,0.8199999928474426,0.8064516186714172,0.8199999928474426,0.3174999952316284,1.0,0.2542487491220236,0.21250000596046448,0.30000001192092896,0.0004997501249375312,2000
step-000000,layer_17_image_mean,paired_counterfactual_image,400,0.05249999836087227,0.0535714291036129,0.8199999928474426,0.1899999976158142,1.0,,,,,0
step-000000,layer_17_image_mean,shuffled_image,400,0.2199999988079071,0.21350985765457153,0.8199999928474426,0.2474999874830246,1.0,,,,,0
step-000000,layer_17_image_mean,patch_permutation,400,0.7299999594688416,0.7125310301780701,0.7299999594688416,0.2849999964237213,1.0,,,,,0
step-000000,layer_18_assistant,vision,400,0.4099999964237213,0.3815789520740509,0.4099999964237213,0.19249999523162842,1.0,0.2794900001063943,0.2549999952316284,0.30250000953674316,0.0004997501249375312,2000
step-000000,layer_18_assistant,paired_counterfactual_image,400,0.2449999898672104,0.2149122804403305,0.4099999964237213,0.2574999928474426,1.0,,,,,0
step-000000,layer_18_assistant,shuffled_image,400,0.2824999988079071,0.2526315748691559,0.4099999964237213,0.25999999046325684,1.0,,,,,0
step-000000,layer_18_assistant,patch_permutation,400,0.3974999785423279,0.3792586326599121,0.3974999785423279,0.2800000011920929,1.0,,,,,0
step-000000,layer_18_image_mean,vision,400,0.8199999928474426,0.8064516186714172,0.8199999928474426,0.23749999701976776,1.0,0.2551674994006753,0.21250000596046448,0.30000001192092896,0.0004997501249375312,2000
step-000000,layer_18_image_mean,paired_counterfactual_image,400,0.05249999836087227,0.0535714291036129,0.8199999928474426,0.2224999964237213,1.0,,,,,0
step-000000,layer_18_image_mean,shuffled_image,400,0.2199999988079071,0.21350985765457153,0.8199999928474426,0.23999999463558197,1.0,,,,,0
step-000000,layer_18_image_mean,patch_permutation,400,0.7524999976158142,0.7360422611236572,0.7524999976158142,0.2574999928474426,1.0,,,,,0
step-000000,layer_19_assistant,vision,400,0.4099999964237213,0.3815789520740509,0.4099999964237213,0.3425000011920929,1.0,0.2791975000053644,0.25743749290704726,0.30250000953674316,0.0004997501249375312,2000
step-000000,layer_19_assistant,paired_counterfactual_image,400,0.2449999898672104,0.2149122804403305,0.4099999964237213,0.23250000178813934,1.0,,,,,0
step-000000,layer_19_assistant,shuffled_image,400,0.2824999988079071,0.2526315748691559,0.4099999964237213,0.2524999976158142,1.0,,,,,0
step-000000,layer_19_assistant,patch_permutation,400,0.35999998450279236,0.3386530876159668,0.35999998450279236,0.32999998331069946,1.0,,,,,0
step-000000,layer_19_image_mean,vision,400,0.8199999928474426,0.8064516186714172,0.8199999928474426,0.39249998331069946,1.0,0.2544474994018674,0.21250000596046448,0.2950624875724312,0.0004997501249375312,2000
step-000000,layer_19_image_mean,paired_counterfactual_image,400,0.05249999836087227,0.0535714291036129,0.8199999928474426,0.1850000023841858,1.0,,,,,0
step-000000,layer_19_image_mean,shuffled_image,400,0.2199999988079071,0.21350985765457153,0.8199999928474426,0.26499998569488525,1.0,,,,,0
step-000000,layer_19_image_mean,patch_permutation,400,0.7450000047683716,0.7276763319969177,0.7450000047683716,0.27250000834465027,1.0,,,,,0
step-000000,layer_20_assistant,vision,400,0.38499999046325684,0.3695529103279114,0.38499999046325684,0.32499998807907104,1.0,0.2711437496393919,0.23749999701976776,0.3050000071525574,0.0004997501249375312,2000
step-000000,layer_20_assistant,paired_counterfactual_image,400,0.23749999701976776,0.2149122804403305,0.38499999046325684,0.2149999886751175,1.0,,,,,0
step-000000,layer_20_assistant,shuffled_image,400,0.26749998331069946,0.24732597172260284,0.38499999046325684,0.22749999165534973,1.0,,,,,0
step-000000,layer_20_assistant,patch_permutation,400,0.36249998211860657,0.36043161153793335,0.36249998211860657,0.2775000035762787,1.0,,,,,0
step-000000,layer_20_image_mean,vision,400,0.8199999928474426,0.8064516186714172,0.8199999928474426,0.4099999964237213,1.0,0.2556849995180964,0.21250000596046448,0.2975625142455098,0.0004997501249375312,2000
step-000000,layer_20_image_mean,paired_counterfactual_image,400,0.05249999836087227,0.0535714291036129,0.8199999928474426,0.19999998807907104,1.0,,,,,0
step-000000,layer_20_image_mean,shuffled_image,400,0.2199999988079071,0.21350985765457153,0.8199999928474426,0.26499998569488525,1.0,,,,,0
step-000000,layer_20_image_mean,patch_permutation,400,0.7299999594688416,0.7135367393493652,0.7299999594688416,0.2824999988079071,1.0,,,,,0
step-000000,layer_21_assistant,vision,400,0.23749999701976776,0.25,0.23749999701976776,0.2449999898672104,1.0,0.25150749921798704,0.2199999988079071,0.2849999964237213,0.8115942028985508,2000
step-000000,layer_21_assistant,paired_counterfactual_image,400,0.2549999952316284,0.24780702590942383,0.23749999701976776,0.23749999701976776,1.0,,,,,0
step-000000,layer_21_assistant,shuffled_image,400,0.22499999403953552,0.22280701994895935,0.23749999701976776,0.23499999940395355,1.0,,,,,0
step-000000,layer_21_assistant,patch_permutation,400,0.35499998927116394,0.34389227628707886,0.35499998927116394,0.3024999797344208,1.0,,,,,0
step-000000,layer_21_image_mean,vision,400,0.8774999976158142,0.8682795763015747,0.8774999976158142,0.20499999821186066,1.0,0.2545299993678927,0.20999999344348907,0.2975625142455098,0.0004997501249375312,2000
step-000000,layer_21_image_mean,paired_counterfactual_image,400,0.032499998807907104,0.03316326439380646,0.8774999976158142,0.22999998927116394,1.0,,,,,0
step-000000,layer_21_image_mean,shuffled_image,400,0.2224999964237213,0.2168837934732437,0.8774999976158142,0.24249999225139618,1.0,,,,,0
step-000000,layer_21_image_mean,patch_permutation,400,0.7049999833106995,0.6957272291183472,0.7049999833106995,0.2849999964237213,1.0,,,,,0
step-000000,layer_22_assistant,vision,400,0.45499998331069946,0.44078946113586426,0.45499998331069946,0.3075000047683716,1.0,0.2679574993029237,0.23250000178813934,0.30250000953674316,0.0004997501249375312,2000
step-000000,layer_22_assistant,paired_counterfactual_image,400,0.20749999582767487,0.18815790116786957,0.45499998331069946,0.2175000011920929,1.0,,,,,0
step-000000,layer_22_assistant,shuffled_image,400,0.2524999976158142,0.23464912176132202,0.45499998331069946,0.23250000178813934,1.0,,,,,0
step-000000,layer_22_assistant,patch_permutation,400,0.4375,0.4205334782600403,0.4375,0.2524999976158142,1.0,,,,,0
step-000000,layer_22_image_mean,vision,400,0.8199999928474426,0.8064516186714172,0.8199999928474426,0.3449999988079071,1.0,0.2541937497332692,0.20999999344348907,0.29750001430511475,0.0004997501249375312,2000
step-000000,layer_22_image_mean,paired_counterfactual_image,400,0.05249999836087227,0.0535714291036129,0.8199999928474426,0.19499999284744263,1.0,,,,,0
step-000000,layer_22_image_mean,shuffled_image,400,0.2199999988079071,0.21350985765457153,0.8199999928474426,0.26249998807907104,1.0,,,,,0
step-000000,layer_22_image_mean,patch_permutation,400,0.7099999785423279,0.7000566124916077,0.7099999785423279,0.28999999165534973,1.0,,,,,0
step-000000,layer_23_assistant,vision,400,0.3799999952316284,0.375,0.3799999952316284,0.3075000047683716,1.0,0.26470999940484763,0.22750000655651093,0.30250000953674316,0.0004997501249375312,2000
