modality,state,condition,task,metric,pairs,mean
preference,lora-step100,shuffled_image,shape,sample_preference,200,0.4725
preference,lora-step100,shuffled_image,shape,mean_margin,200,-0.5936718776845373
preference,lora-step100,shuffled_image,spatial,paired_preference,200,0.25
preference,lora-step100,shuffled_image,spatial,sample_preference,200,0.625
preference,lora-step100,shuffled_image,spatial,mean_margin,200,-0.22097306979820133
preference,lora-step100,vision,overall,paired_preference,1200,0.24333333333333335
preference,lora-step100,vision,overall,sample_preference,1200,0.6029166666666667
preference,lora-step100,vision,overall,mean_margin,1200,1.3792393470339381
preference,lora-step100,vision,color,paired_preference,200,0.31
preference,lora-step100,vision,color,sample_preference,200,0.655
preference,lora-step100,vision,color,mean_margin,200,1.0243749937415123
preference,lora-step100,vision,coordinate,paired_preference,200,0.095
preference,lora-step100,vision,coordinate,sample_preference,200,0.5475
preference,lora-step100,vision,coordinate,mean_margin,200,0.11429395616054534
preference,lora-step100,vision,count,paired_preference,200,0.0
preference,lora-step100,vision,count,sample_preference,200,0.39
preference,lora-step100,vision,count,mean_margin,200,-0.17968751654028892
preference,lora-step100,vision,ocr,paired_preference,200,0.175
preference,lora-step100,vision,ocr,sample_preference,200,0.585
preference,lora-step100,vision,ocr,mean_margin,200,0.6028087453388032
preference,lora-step100,vision,shape,paired_preference,200,0.88
preference,lora-step100,vision,shape,sample_preference,200,0.94
preference,lora-step100,vision,shape,mean_margin,200,6.362265632979106
preference,lora-step100,vision,spatial,paired_preference,200,0.0
preference,lora-step100,vision,spatial,sample_preference,200,0.5
preference,lora-step100,vision,spatial,mean_margin,200,0.35138027052395043
preference,projector-step100,paired_counterfactual_image,overall,paired_preference,1200,0.011666666666666667
preference,projector-step100,paired_counterfactual_image,overall,sample_preference,1200,0.2475
preference,projector-step100,paired_counterfactual_image,overall,mean_margin,1200,-2.481156385962987
preference,projector-step100,paired_counterfactual_image,color,paired_preference,200,0.0
preference,projector-step100,paired_counterfactual_image,color,sample_preference,200,0.1125
preference,projector-step100,paired_counterfactual_image,color,mean_margin,200,-3.6743750462384197
preference,projector-step100,paired_counterfactual_image,coordinate,paired_preference,200,0.0
preference,projector-step100,paired_counterfactual_image,coordinate,sample_preference,200,0.2125
preference,projector-step100,paired_counterfactual_image,coordinate,mean_margin,200,-1.4497408946603536
preference,projector-step100,paired_counterfactual_image,count,paired_preference,200,0.07
preference,projector-step100,paired_counterfactual_image,count,sample_preference,200,0.48
preference,projector-step100,paired_counterfactual_image,count,mean_margin,200,-0.3031250038743019
preference,projector-step100,paired_counterfactual_image,ocr,paired_preference,200,0.0
preference,projector-step100,paired_counterfactual_image,ocr,sample_preference,200,0.3975
preference,projector-step100,paired_counterfactual_image,ocr,mean_margin,200,-0.668049166668029
preference,projector-step100,paired_counterfactual_image,shape,paired_preference,200,0.0
preference,projector-step100,paired_counterfactual_image,shape,sample_preference,200,0.2825
preference,projector-step100,paired_counterfactual_image,shape,mean_margin,200,-4.851718881844427
preference,projector-step100,paired_counterfactual_image,spatial,paired_preference,200,0.0
preference,projector-step100,paired_counterfactual_image,spatial,sample_preference,200,0.0
preference,projector-step100,paired_counterfactual_image,spatial,mean_margin,200,-3.9399293224923895
preference,projector-step100,shuffled_image,overall,paired_preference,1200,0.12166666666666667
preference,projector-step100,shuffled_image,overall,sample_preference,1200,0.4320833333333333
preference,projector-step100,shuffled_image,overall,mean_margin,1200,-0.4629931377695835
preference,projector-step100,shuffled_image,color,paired_preference,200,0.24
preference,projector-step100,shuffled_image,color,sample_preference,200,0.4925
preference,projector-step100,shuffled_image,color,mean_margin,200,-0.11343748279148713
preference,projector-step100,shuffled_image,coordinate,paired_preference,200,0.12
preference,projector-step100,shuffled_image,coordinate,sample_preference,200,0.5075
preference,projector-step100,shuffled_image,coordinate,mean_margin,200,-0.003690601699054241
preference,projector-step100,shuffled_image,count,paired_preference,200,0.16
preference,projector-step100,shuffled_image,count,sample_preference,200,0.465
preference,projector-step100,shuffled_image,count,mean_margin,200,-0.05640625137835741
preference,projector-step100,shuffled_image,ocr,paired_preference,200,0.11
preference,projector-step100,shuffled_image,ocr,sample_preference,200,0.5175
preference,projector-step100,shuffled_image,ocr,mean_margin,200,0.02697868602048784
preference,projector-step100,shuffled_image,shape,paired_preference,200,0.1
preference,projector-step100,shuffled_image,shape,sample_preference,200,0.485
preference,projector-step100,shuffled_image,shape,mean_margin,200,-0.32750001599953976
preference,projector-step100,shuffled_image,spatial,paired_preference,200,0.0
preference,projector-step100,shuffled_image,spatial,sample_preference,200,0.125
preference,projector-step100,shuffled_image,spatial,mean_margin,200,-2.3039031607695506
preference,projector-step100,vision,overall,paired_preference,1200,0.5125
preference,projector-step100,vision,overall,sample_preference,1200,0.7491666666666666
preference,projector-step100,vision,overall,mean_margin,1200,2.481156385962987
preference,projector-step100,vision,color,paired_preference,200,0.755
preference,projector-step100,vision,color,sample_preference,200,0.8775
preference,projector-step100,vision,color,mean_margin,200,3.6743750462384197
preference,projector-step100,vision,coordinate,paired_preference,200,0.575
preference,projector-step100,vision,coordinate,sample_preference,200,0.7875
preference,projector-step100,vision,coordinate,mean_margin,200,1.4497408946603536
preference,projector-step100,vision,count,paired_preference,200,0.105
preference,projector-step100,vision,count,sample_preference,200,0.5125
preference,projector-step100,vision,count,mean_margin,200,0.3031250038743019
preference,projector-step100,vision,ocr,paired_preference,200,0.205
preference,projector-step100,vision,ocr,sample_preference,200,0.6
preference,projector-step100,vision,ocr,mean_margin,200,0.668049166668029
preference,projector-step100,vision,shape,paired_preference,200,0.435
preference,projector-step100,vision,shape,sample_preference,200,0.7175
preference,projector-step100,vision,shape,mean_margin,200,4.851718881844427
preference,projector-step100,vision,spatial,paired_preference,200,1.0
preference,projector-step100,vision,spatial,sample_preference,200,1.0
preference,projector-step100,vision,spatial,mean_margin,200,3.9399293224923895
generation,frozen-base,paired_counterfactual_image,overall,generation_paired,300,0.03
generation,frozen-base,paired_counterfactual_image,overall,generation_sample,300,0.19166666666666668
generation,frozen-base,paired_counterfactual_image,overall,prediction_flip,300,0.35333333333333333
generation,frozen-base,paired_counterfactual_image,color,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,color,generation_sample,50,0.01
generation,frozen-base,paired_counterfactual_image,color,prediction_flip,50,0.24
generation,frozen-base,paired_counterfactual_image,coordinate,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,coordinate,generation_sample,50,0.0
generation,frozen-base,paired_counterfactual_image,coordinate,prediction_flip,50,0.0
generation,frozen-base,paired_counterfactual_image,count,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,count,generation_sample,50,0.1
generation,frozen-base,paired_counterfactual_image,count,prediction_flip,50,0.34
generation,frozen-base,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,frozen-base,paired_counterfactual_image,ocr,prediction_flip,50,0.8
generation,frozen-base,paired_counterfactual_image,shape,generation_paired,50,0.18
generation,frozen-base,paired_counterfactual_image,shape,generation_sample,50,0.54
generation,frozen-base,paired_counterfactual_image,shape,prediction_flip,50,0.74
generation,frozen-base,paired_counterfactual_image,spatial,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,spatial,generation_sample,50,0.5
generation,frozen-base,paired_counterfactual_image,spatial,prediction_flip,50,0.0
generation,frozen-base,vision,overall,generation_paired,300,0.03
generation,frozen-base,vision,overall,generation_sample,300,0.19166666666666668
generation,frozen-base,vision,overall,prediction_flip,300,0.35333333333333333
generation,frozen-base,vision,color,generation_paired,50,0.0
generation,frozen-base,vision,color,generation_sample,50,0.01
generation,frozen-base,vision,color,prediction_flip,50,0.24
generation,frozen-base,vision,coordinate,generation_paired,50,0.0
generation,frozen-base,vision,coordinate,generation_sample,50,0.0
generation,frozen-base,vision,coordinate,prediction_flip,50,0.0
generation,frozen-base,vision,count,generation_paired,50,0.0
generation,frozen-base,vision,count,generation_sample,50,0.1
generation,frozen-base,vision,count,prediction_flip,50,0.34
generation,frozen-base,vision,ocr,generation_paired,50,0.0
generation,frozen-base,vision,ocr,generation_sample,50,0.0
generation,frozen-base,vision,ocr,prediction_flip,50,0.8
generation,frozen-base,vision,shape,generation_paired,50,0.18
generation,frozen-base,vision,shape,generation_sample,50,0.54
generation,frozen-base,vision,shape,prediction_flip,50,0.74
generation,frozen-base,vision,spatial,generation_paired,50,0.0
generation,frozen-base,vision,spatial,generation_sample,50,0.5
generation,frozen-base,vision,spatial,prediction_flip,50,0.0
generation,lora-step100,paired_counterfactual_image,overall,generation_paired,300,0.08
generation,lora-step100,paired_counterfactual_image,overall,generation_sample,300,0.20833333333333334
generation,lora-step100,paired_counterfactual_image,overall,prediction_flip,300,0.5466666666666666
generation,lora-step100,paired_counterfactual_image,color,generation_paired,50,0.0
generation,lora-step100,paired_counterfactual_image,color,generation_sample,50,0.01
generation,lora-step100,paired_counterfactual_image,color,prediction_flip,50,0.3
generation,lora-step100,paired_counterfactual_image,coordinate,generation_paired,50,0.0
generation,lora-step100,paired_counterfactual_image,coordinate,generation_sample,50,0.0
generation,lora-step100,paired_counterfactual_image,coordinate,prediction_flip,50,0.38
generation,lora-step100,paired_counterfactual_image,count,generation_paired,50,0.0
generation,lora-step100,paired_counterfactual_image,count,generation_sample,50,0.0
generation,lora-step100,paired_counterfactual_image,count,prediction_flip,50,0.8
generation,lora-step100,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,lora-step100,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,lora-step100,paired_counterfactual_image,ocr,prediction_flip,50,0.92
generation,lora-step100,paired_counterfactual_image,shape,generation_paired,50,0.48
generation,lora-step100,paired_counterfactual_image,shape,generation_sample,50,0.74
generation,lora-step100,paired_counterfactual_image,shape,prediction_flip,50,0.88
generation,lora-step100,paired_counterfactual_image,spatial,generation_paired,50,0.0
generation,lora-step100,paired_counterfactual_image,spatial,generation_sample,50,0.5
generation,lora-step100,paired_counterfactual_image,spatial,prediction_flip,50,0.0
generation,lora-step100,vision,overall,generation_paired,300,0.08
generation,lora-step100,vision,overall,generation_sample,300,0.20833333333333334
generation,lora-step100,vision,overall,prediction_flip,300,0.5466666666666666
generation,lora-step100,vision,color,generation_paired,50,0.0
generation,lora-step100,vision,color,generation_sample,50,0.01
generation,lora-step100,vision,color,prediction_flip,50,0.3
generation,lora-step100,vision,coordinate,generation_paired,50,0.0
generation,lora-step100,vision,coordinate,generation_sample,50,0.0
generation,lora-step100,vision,coordinate,prediction_flip,50,0.38
generation,lora-step100,vision,count,generation_paired,50,0.0
generation,lora-step100,vision,count,generation_sample,50,0.0
generation,lora-step100,vision,count,prediction_flip,50,0.8
generation,lora-step100,vision,ocr,generation_paired,50,0.0
generation,lora-step100,vision,ocr,generation_sample,50,0.0
generation,lora-step100,vision,ocr,prediction_flip,50,0.92
generation,lora-step100,vision,shape,generation_paired,50,0.48
generation,lora-step100,vision,shape,generation_sample,50,0.74
generation,lora-step100,vision,shape,prediction_flip,50,0.88
generation,lora-step100,vision,spatial,generation_paired,50,0.0
generation,lora-step100,vision,spatial,generation_sample,50,0.5
generation,lora-step100,vision,spatial,prediction_flip,50,0.0
generation,projector-step100,paired_counterfactual_image,overall,generation_paired,300,0.2633333333333333
generation,projector-step100,paired_counterfactual_image,overall,generation_sample,300,0.415
generation,projector-step100,paired_counterfactual_image,overall,prediction_flip,300,0.8133333333333334
generation,projector-step100,paired_counterfactual_image,color,generation_paired,50,0.2
generation,projector-step100,paired_counterfactual_image,color,generation_sample,50,0.43
generation,projector-step100,paired_counterfactual_image,color,prediction_flip,50,0.78
generation,projector-step100,paired_counterfactual_image,coordinate,generation_paired,50,0.24
generation,projector-step100,paired_counterfactual_image,coordinate,generation_sample,50,0.51
generation,projector-step100,paired_counterfactual_image,coordinate,prediction_flip,50,0.88
generation,projector-step100,paired_counterfactual_image,count,generation_paired,50,0.02
generation,projector-step100,paired_counterfactual_image,count,generation_sample,50,0.09
generation,projector-step100,paired_counterfactual_image,count,prediction_flip,50,0.64
generation,projector-step100,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,projector-step100,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,projector-step100,paired_counterfactual_image,ocr,prediction_flip,50,0.9
generation,projector-step100,paired_counterfactual_image,shape,generation_paired,50,0.12
generation,projector-step100,paired_counterfactual_image,shape,generation_sample,50,0.46
generation,projector-step100,paired_counterfactual_image,shape,prediction_flip,50,0.68
generation,projector-step100,paired_counterfactual_image,spatial,generation_paired,50,1.0
generation,projector-step100,paired_counterfactual_image,spatial,generation_sample,50,1.0
generation,projector-step100,paired_counterfactual_image,spatial,prediction_flip,50,1.0
generation,projector-step100,vision,overall,generation_paired,300,0.2633333333333333
generation,projector-step100,vision,overall,generation_sample,300,0.415
generation,projector-step100,vision,overall,prediction_flip,300,0.8133333333333334
generation,projector-step100,vision,color,generation_paired,50,0.2
generation,projector-step100,vision,color,generation_sample,50,0.43
generation,projector-step100,vision,color,prediction_flip,50,0.78
generation,projector-step100,vision,coordinate,generation_paired,50,0.24
generation,projector-step100,vision,coordinate,generation_sample,50,0.51
generation,projector-step100,vision,coordinate,prediction_flip,50,0.88
generation,projector-step100,vision,count,generation_paired,50,0.02
generation,projector-step100,vision,count,generation_sample,50,0.09
generation,projector-step100,vision,count,prediction_flip,50,0.64
generation,projector-step100,vision,ocr,generation_paired,50,0.0
generation,projector-step100,vision,ocr,generation_sample,50,0.0
generation,projector-step100,vision,ocr,prediction_flip,50,0.9
generation,projector-step100,vision,shape,generation_paired,50,0.12
generation,projector-step100,vision,shape,generation_sample,50,0.46
generation,projector-step100,vision,shape,prediction_flip,50,0.68
generation,projector-step100,vision,spatial,generation_paired,50,1.0
generation,projector-step100,vision,spatial,generation_sample,50,1.0
generation,projector-step100,vision,spatial,prediction_flip,50,1.0
