checkpoint,site,condition,records,target_accuracy,target_balanced_accuracy,source_accuracy,random_label_target_accuracy,alpha,pair_null_mean,pair_null_ci95_low,pair_null_ci95_high,pair_permutation_p,pair_permutation_samples
lora-step100,layer_09_assistant,vision,400,0.35999998450279236,0.3817204236984253,0.35999998450279236,0.2849999964237213,1.0,0.23633125016093254,0.20499999821186066,0.26750001311302185,0.0004997501249375312,2000
lora-step100,layer_09_assistant,paired_counterfactual_image,400,0.1850000023841858,0.19547255337238312,0.35999998450279236,0.2849999964237213,1.0,,,,,0
lora-step100,layer_09_assistant,shuffled_image,400,0.23749999701976776,0.25158461928367615,0.35999998450279236,0.2849999964237213,1.0,,,,,0
lora-step100,layer_09_assistant,patch_permutation,400,0.2874999940395355,0.3054840564727783,0.2874999940395355,0.29749998450279236,1.0,,,,,0
lora-step100,layer_09_image_mean,vision,400,0.8075000047683716,0.8035714626312256,0.8075000047683716,0.2449999898672104,1.0,0.2516887493133545,0.20999999344348907,0.29750001430511475,0.0004997501249375312,2000
lora-step100,layer_09_image_mean,paired_counterfactual_image,400,0.0625,0.06618562340736389,0.8075000047683716,0.23749999701976776,1.0,,,,,0
lora-step100,layer_09_image_mean,shuffled_image,400,0.26749998331069946,0.26735013723373413,0.8075000047683716,0.23499999940395355,1.0,,,,,0
lora-step100,layer_09_image_mean,patch_permutation,400,0.8075000047683716,0.8035714626312256,0.8075000047683716,0.29249998927116394,1.0,,,,,0
lora-step100,layer_10_assistant,vision,400,0.23250000178813934,0.25,0.23250000178813934,0.2849999964237213,1.0,0.23250000178813934,0.23250000178813934,0.23250000178813934,1.0,2000
lora-step100,layer_10_assistant,paired_counterfactual_image,400,0.23250000178813934,0.25,0.23250000178813934,0.2849999964237213,1.0,,,,,0
lora-step100,layer_10_assistant,shuffled_image,400,0.23250000178813934,0.25,0.23250000178813934,0.2849999964237213,1.0,,,,,0
lora-step100,layer_10_assistant,patch_permutation,400,0.23499999940395355,0.25255101919174194,0.23499999940395355,0.3400000035762787,1.0,,,,,0
lora-step100,layer_10_image_mean,vision,400,0.8075000047683716,0.8035714626312256,0.8075000047683716,0.28999999165534973,1.0,0.2510449992865324,0.20999999344348907,0.29499998688697815,0.0004997501249375312,2000
lora-step100,layer_10_image_mean,paired_counterfactual_image,400,0.0625,0.06618562340736389,0.8075000047683716,0.2224999964237213,1.0,,,,,0
lora-step100,layer_10_image_mean,shuffled_image,400,0.26749998331069946,0.26735013723373413,0.8075000047683716,0.2574999928474426,1.0,,,,,0
lora-step100,layer_10_image_mean,patch_permutation,400,0.8100000023841858,0.8064805269241333,0.8100000023841858,0.2849999964237213,1.0,,,,,0
lora-step100,layer_11_assistant,vision,400,0.5299999713897705,0.5,0.5299999713897705,0.2849999964237213,1.0,0.2755837496817112,0.24250000715255737,0.3075000047683716,0.0004997501249375312,2000
lora-step100,layer_11_assistant,paired_counterfactual_image,400,0.19499999284744263,0.17105263471603394,0.5299999713897705,0.2849999964237213,1.0,,,,,0
lora-step100,layer_11_assistant,shuffled_image,400,0.25999999046325684,0.23344074189662933,0.5299999713897705,0.2849999964237213,1.0,,,,,0
lora-step100,layer_11_assistant,patch_permutation,400,0.4699999988079071,0.4398496150970459,0.4699999988079071,0.25,1.0,,,,,0
lora-step100,layer_11_image_mean,vision,400,0.8700000047683716,0.8673469424247742,0.8700000047683716,0.23999999463558197,1.0,0.2516662493348122,0.20749999582767487,0.29499998688697815,0.0004997501249375312,2000
lora-step100,layer_11_image_mean,paired_counterfactual_image,400,0.03999999910593033,0.04250141605734825,0.8700000047683716,0.23749999701976776,1.0,,,,,0
lora-step100,layer_11_image_mean,shuffled_image,400,0.2549999952316284,0.2538699805736542,0.8700000047683716,0.24249999225139618,1.0,,,,,0
lora-step100,layer_11_image_mean,patch_permutation,400,0.8574999570846558,0.855307936668396,0.8574999570846558,0.23999999463558197,1.0,,,,,0
lora-step100,layer_12_assistant,vision,400,0.7899999618530273,0.8157894611358643,0.7899999618530273,0.2849999964237213,1.0,0.24179624957591295,0.20000000298023224,0.2824999988079071,0.0004997501249375312,2000
lora-step100,layer_12_assistant,paired_counterfactual_image,400,0.07499999552965164,0.08064515888690948,0.7899999618530273,0.2849999964237213,1.0,,,,,0
lora-step100,layer_12_assistant,shuffled_image,400,0.22999998927116394,0.23806723952293396,0.7899999618530273,0.2849999964237213,1.0,,,,,0
lora-step100,layer_12_assistant,patch_permutation,400,0.44749999046325684,0.455760657787323,0.44749999046325684,0.3075000047683716,1.0,,,,,0
lora-step100,layer_12_image_mean,vision,400,0.8700000047683716,0.8673469424247742,0.8700000047683716,0.1599999964237213,1.0,0.25133749962598084,0.20749999582767487,0.29750001430511475,0.0004997501249375312,2000
lora-step100,layer_12_image_mean,paired_counterfactual_image,400,0.03999999910593033,0.04250141605734825,0.8700000047683716,0.2549999952316284,1.0,,,,,0
lora-step100,layer_12_image_mean,shuffled_image,400,0.2549999952316284,0.2538699805736542,0.8700000047683716,0.26499998569488525,1.0,,,,,0
lora-step100,layer_12_image_mean,patch_permutation,400,0.8174999952316284,0.8212943077087402,0.8174999952316284,0.1899999976158142,1.0,,,,,0
lora-step100,layer_13_assistant,vision,400,0.7824999690055847,0.8092105388641357,0.7824999690055847,0.2849999964237213,1.0,0.24208874942362307,0.20000000298023224,0.2874999940395355,0.0004997501249375312,2000
lora-step100,layer_13_assistant,paired_counterfactual_image,400,0.0925000011920929,0.09872666001319885,0.7824999690055847,0.2849999964237213,1.0,,,,,0
lora-step100,layer_13_assistant,shuffled_image,400,0.20999999344348907,0.21726927161216736,0.7824999690055847,0.2849999964237213,1.0,,,,,0
lora-step100,layer_13_assistant,patch_permutation,400,0.675000011920929,0.687393069267273,0.675000011920929,0.3199999928474426,1.0,,,,,0
lora-step100,layer_13_image_mean,vision,400,0.8700000047683716,0.8673469424247742,0.8700000047683716,0.1599999964237213,1.0,0.25099624955654143,0.20999999344348907,0.29499998688697815,0.0004997501249375312,2000
lora-step100,layer_13_image_mean,paired_counterfactual_image,400,0.03999999910593033,0.04250141605734825,0.8700000047683716,0.2549999952316284,1.0,,,,,0
lora-step100,layer_13_image_mean,shuffled_image,400,0.2549999952316284,0.2538699805736542,0.8700000047683716,0.26499998569488525,1.0,,,,,0
lora-step100,layer_13_image_mean,patch_permutation,400,0.7549999952316284,0.7671858072280884,0.7549999952316284,0.1875,1.0,,,,,0
lora-step100,layer_14_assistant,vision,400,0.23250000178813934,0.25,0.23250000178813934,0.2849999964237213,1.0,0.23250000178813934,0.23250000178813934,0.23250000178813934,1.0,2000
lora-step100,layer_14_assistant,paired_counterfactual_image,400,0.23250000178813934,0.25,0.23250000178813934,0.2849999964237213,1.0,,,,,0
lora-step100,layer_14_assistant,shuffled_image,400,0.23250000178813934,0.25,0.23250000178813934,0.2849999964237213,1.0,,,,,0
lora-step100,layer_14_assistant,patch_permutation,400,0.42249998450279236,0.42112624645233154,0.42249998450279236,0.2849999964237213,1.0,,,,,0
lora-step100,layer_14_image_mean,vision,400,0.8700000047683716,0.8673469424247742,0.8700000047683716,0.1599999964237213,1.0,0.2509987495392561,0.20499999821186066,0.29750001430511475,0.0004997501249375312,2000
lora-step100,layer_14_image_mean,paired_counterfactual_image,400,0.03999999910593033,0.04250141605734825,0.8700000047683716,0.2549999952316284,1.0,,,,,0
lora-step100,layer_14_image_mean,shuffled_image,400,0.2549999952316284,0.2538699805736542,0.8700000047683716,0.26499998569488525,1.0,,,,,0
lora-step100,layer_14_image_mean,patch_permutation,400,0.824999988079071,0.8321697115898132,0.824999988079071,0.22999998927116394,1.0,,,,,0
lora-step100,layer_15_assistant,vision,400,0.23250000178813934,0.25,0.23250000178813934,0.2849999964237213,1.0,0.23250000178813934,0.23250000178813934,0.23250000178813934,1.0,2000
lora-step100,layer_15_assistant,paired_counterfactual_image,400,0.23250000178813934,0.25,0.23250000178813934,0.2849999964237213,1.0,,,,,0
lora-step100,layer_15_assistant,shuffled_image,400,0.23250000178813934,0.25,0.23250000178813934,0.2849999964237213,1.0,,,,,0
lora-step100,layer_15_assistant,patch_permutation,400,0.3375000059604645,0.36001697182655334,0.3375000059604645,0.3174999952316284,1.0,,,,,0
lora-step100,layer_15_image_mean,vision,400,0.9325000047683716,0.9311224222183228,0.9325000047683716,0.10749999433755875,1.0,0.2516199996098876,0.20999999344348907,0.2950624875724312,0.0004997501249375312,2000
lora-step100,layer_15_image_mean,paired_counterfactual_image,400,0.017500000074505806,0.018817204982042313,0.9325000047683716,0.27250000834465027,1.0,,,,,0
lora-step100,layer_15_image_mean,shuffled_image,400,0.23999999463558197,0.23775827884674072,0.9325000047683716,0.2775000035762787,1.0,,,,,0
lora-step100,layer_15_image_mean,patch_permutation,400,0.8574999570846558,0.865691065788269,0.8574999570846558,0.1875,1.0,,,,,0
lora-step100,layer_16_assistant,vision,400,0.29749998450279236,0.31842106580734253,0.29749998450279236,0.2849999964237213,1.0,0.23241625057905912,0.2150000035762787,0.25,0.0004997501249375312,2000
lora-step100,layer_16_assistant,paired_counterfactual_image,400,0.2175000011920929,0.2338709682226181,0.29749998450279236,0.2849999964237213,1.0,,,,,0
lora-step100,layer_16_assistant,shuffled_image,400,0.23749999701976776,0.25503677129745483,0.29749998450279236,0.2849999964237213,1.0,,,,,0
lora-step100,layer_16_assistant,patch_permutation,400,0.45249998569488525,0.4769267439842224,0.45249998569488525,0.2750000059604645,1.0,,,,,0
lora-step100,layer_16_image_mean,vision,400,0.7899999618530273,0.7971714735031128,0.7899999618530273,0.10749999433755875,1.0,0.24857124952971935,0.20499999821186066,0.29006249159574476,0.0004997501249375312,2000
lora-step100,layer_16_image_mean,paired_counterfactual_image,400,0.07249999791383743,0.07671194523572922,0.7899999618530273,0.27250000834465027,1.0,,,,,0
lora-step100,layer_16_image_mean,shuffled_image,400,0.2474999874830246,0.24948403239250183,0.7899999618530273,0.2775000035762787,1.0,,,,,0
lora-step100,layer_16_image_mean,patch_permutation,400,0.7849999666213989,0.8003042936325073,0.7849999666213989,0.20250000059604645,1.0,,,,,0
lora-step100,layer_17_assistant,vision,400,0.23250000178813934,0.25,0.23250000178813934,0.23250000178813934,1.0,0.23250000178813934,0.23250000178813934,0.23250000178813934,1.0,2000
lora-step100,layer_17_assistant,paired_counterfactual_image,400,0.23250000178813934,0.25,0.23250000178813934,0.26249998807907104,1.0,,,,,0
lora-step100,layer_17_assistant,shuffled_image,400,0.23250000178813934,0.25,0.23250000178813934,0.24249999225139618,1.0,,,,,0
lora-step100,layer_17_assistant,patch_permutation,400,0.550000011920929,0.5738478899002075,0.550000011920929,0.14999999105930328,1.0,,,,,0
lora-step100,layer_17_image_mean,vision,400,0.7899999618530273,0.7971714735031128,0.7899999618530273,0.23250000178813934,1.0,0.24644499944150447,0.20499999821186066,0.28999999165534973,0.0004997501249375312,2000
lora-step100,layer_17_image_mean,paired_counterfactual_image,400,0.07249999791383743,0.07671194523572922,0.7899999618530273,0.23749999701976776,1.0,,,,,0
lora-step100,layer_17_image_mean,shuffled_image,400,0.2449999898672104,0.24685245752334595,0.7924999594688416,0.26499998569488525,1.0,,,,,0
lora-step100,layer_17_image_mean,patch_permutation,400,0.7899999618530273,0.8054063320159912,0.7899999618530273,0.2474999874830246,1.0,,,,,0
lora-step100,layer_18_assistant,vision,400,0.23250000178813934,0.25,0.23250000178813934,0.2849999964237213,1.0,0.23250000178813934,0.23250000178813934,0.23250000178813934,1.0,2000
lora-step100,layer_18_assistant,paired_counterfactual_image,400,0.23250000178813934,0.25,0.23250000178813934,0.2849999964237213,1.0,,,,,0
lora-step100,layer_18_assistant,shuffled_image,400,0.23250000178813934,0.25,0.23250000178813934,0.2849999964237213,1.0,,,,,0
lora-step100,layer_18_assistant,patch_permutation,400,0.3774999976158142,0.401871919631958,0.3774999976158142,0.1899999976158142,1.0,,,,,0
lora-step100,layer_18_image_mean,vision,400,0.8700000047683716,0.8673469424247742,0.8700000047683716,0.17999999225139618,1.0,0.2515862494558096,0.20749999582767487,0.29499998688697815,0.0004997501249375312,2000
lora-step100,layer_18_image_mean,paired_counterfactual_image,400,0.03999999910593033,0.04250141605734825,0.8700000047683716,0.2549999952316284,1.0,,,,,0
lora-step100,layer_18_image_mean,shuffled_image,400,0.2549999952316284,0.2538699805736542,0.8700000047683716,0.2775000035762787,1.0,,,,,0
lora-step100,layer_18_image_mean,patch_permutation,400,0.8125,0.8258593082427979,0.8125,0.23250000178813934,1.0,,,,,0
lora-step100,layer_19_assistant,vision,400,0.29499998688697815,0.31377550959587097,0.29499998688697815,0.2849999964237213,1.0,0.2329750006273389,0.2175000011920929,0.2475000023841858,0.0004997501249375312,2000
lora-step100,layer_19_assistant,paired_counterfactual_image,400,0.2175000011920929,0.2338709682226181,0.29499998688697815,0.2800000011920929,1.0,,,,,0
lora-step100,layer_19_assistant,shuffled_image,400,0.22749999165534973,0.24407504498958588,0.29499998688697815,0.2849999964237213,1.0,,,,,0
lora-step100,layer_19_assistant,patch_permutation,400,0.3149999976158142,0.336439311504364,0.3149999976158142,0.2474999874830246,1.0,,,,,0
lora-step100,layer_19_image_mean,vision,400,0.8700000047683716,0.8673469424247742,0.8700000047683716,0.17999999225139618,1.0,0.2512687495648861,0.20999999344348907,0.29499998688697815,0.0004997501249375312,2000
lora-step100,layer_19_image_mean,paired_counterfactual_image,400,0.03999999910593033,0.04250141605734825,0.8700000047683716,0.2549999952316284,1.0,,,,,0
lora-step100,layer_19_image_mean,shuffled_image,400,0.2549999952316284,0.2538699805736542,0.8700000047683716,0.2775000035762787,1.0,,,,,0
lora-step100,layer_19_image_mean,patch_permutation,400,0.7899999618530273,0.8054063320159912,0.7899999618530273,0.23250000178813934,1.0,,,,,0
lora-step100,layer_20_assistant,vision,400,0.23250000178813934,0.25,0.23250000178813934,0.23250000178813934,1.0,0.23250000178813934,0.23250000178813934,0.23250000178813934,1.0,2000
lora-step100,layer_20_assistant,paired_counterfactual_image,400,0.23250000178813934,0.25,0.23250000178813934,0.23250000178813934,1.0,,,,,0
lora-step100,layer_20_assistant,shuffled_image,400,0.23250000178813934,0.25,0.23250000178813934,0.23250000178813934,1.0,,,,,0
lora-step100,layer_20_assistant,patch_permutation,400,0.2775000035762787,0.2973684072494507,0.2775000035762787,0.23250000178813934,1.0,,,,,0
lora-step100,layer_20_image_mean,vision,400,0.9325000047683716,0.9311224222183228,0.9325000047683716,0.10749999433755875,1.0,0.2533874996304512,0.20749999582767487,0.29750001430511475,0.0004997501249375312,2000
lora-step100,layer_20_image_mean,paired_counterfactual_image,400,0.017500000074505806,0.018817204982042313,0.9325000047683716,0.27250000834465027,1.0,,,,,0
lora-step100,layer_20_image_mean,shuffled_image,400,0.23999999463558197,0.23775827884674072,0.9325000047683716,0.2775000035762787,1.0,,,,,0
lora-step100,layer_20_image_mean,patch_permutation,400,0.8050000071525574,0.8196383714675903,0.8050000071525574,0.19999998807907104,1.0,,,,,0
lora-step100,layer_21_assistant,vision,400,0.6449999809265137,0.6763157844543457,0.6449999809265137,0.3024999797344208,1.0,0.23810499929636716,0.20250000059604645,0.2775000035762787,0.0004997501249375312,2000
lora-step100,layer_21_assistant,paired_counterfactual_image,400,0.12999999523162842,0.13978494703769684,0.6449999809265137,0.23999999463558197,1.0,,,,,0
lora-step100,layer_21_assistant,shuffled_image,400,0.21249999105930328,0.22558844089508057,0.6449999809265137,0.23499999940395355,1.0,,,,,0
lora-step100,layer_21_assistant,patch_permutation,400,0.6349999904632568,0.6661117076873779,0.6349999904632568,0.2199999988079071,1.0,,,,,0
lora-step100,layer_21_image_mean,vision,400,0.9325000047683716,0.9311224222183228,0.9325000047683716,0.10749999433755875,1.0,0.2524037495404482,0.20999999344348907,0.29750001430511475,0.0004997501249375312,2000
lora-step100,layer_21_image_mean,paired_counterfactual_image,400,0.017500000074505806,0.018817204982042313,0.9325000047683716,0.27250000834465027,1.0,,,,,0
lora-step100,layer_21_image_mean,shuffled_image,400,0.23999999463558197,0.23775827884674072,0.9325000047683716,0.2775000035762787,1.0,,,,,0
lora-step100,layer_21_image_mean,patch_permutation,400,0.8100000023841858,0.8243824243545532,0.8100000023841858,0.20999999344348907,1.0,,,,,0
lora-step100,layer_22_assistant,vision,400,0.3449999988079071,0.3684210479259491,0.3449999988079071,0.23250000178813934,1.0,0.23434999983012678,0.20000000298023224,0.26750001311302185,0.0004997501249375312,2000
lora-step100,layer_22_assistant,paired_counterfactual_image,400,0.23250000178813934,0.24796265363693237,0.3449999988079071,0.26249998807907104,1.0,,,,,0
lora-step100,layer_22_assistant,shuffled_image,400,0.25999999046325684,0.2771363854408264,0.3449999988079071,0.23499999940395355,1.0,,,,,0
