family,modality,metric,state_a,condition_a,state_b,condition_b,task,denominator,sum_a,sum_b,mean_a,mean_b,mean_gap,a_only_better,b_only_better,equal,ci95_low,ci95_high,bootstrap_samples,seed
fixed_minus_ordinary_step75,preference,sample_preference,fixed-step75,vision,ordinary-step75,vision,ocr,200,117.5,119.0,0.5875,0.595,-0.0075,1,4,195,-0.02,0.0025,2000,20260838
fixed_minus_ordinary_step75,preference,sample_preference,fixed-step75,vision,ordinary-step75,vision,shape,200,153.5,170.0,0.7675,0.85,-0.0825,9,42,149,-0.115,-0.05,2000,20260839
fixed_minus_ordinary_step75,preference,sample_preference,fixed-step75,vision,ordinary-step75,vision,spatial,200,175.0,200.0,0.875,1.0,-0.125,0,50,150,-0.155,-0.0975,2000,20260840
fixed_minus_ordinary_step75,preference,mean_margin,fixed-step75,vision,ordinary-step75,vision,overall,1200,2543.2678106118615,2647.427436102878,2.119389842176551,2.2061895300857315,-0.08679968790918041,561,623,16,-0.10848487530880059,-0.06618871742980702,2000,20260841
fixed_minus_ordinary_step75,preference,mean_margin,fixed-step75,vision,ordinary-step75,vision,color,200,595.7812548815273,646.4062545467168,2.9789062744076364,3.2320312727335843,-0.25312499832594765,38,162,0,-0.2964062277856283,-0.20984375056345017,2000,20260842
fixed_minus_ordinary_step75,preference,mean_margin,fixed-step75,vision,ordinary-step75,vision,coordinate,200,199.88583125174046,165.27237948775291,0.9994291562587023,0.8263618974387645,0.1730672588199377,180,20,0,0.14820541933178902,0.19902341298758983,2000,20260843
fixed_minus_ordinary_step75,preference,mean_margin,fixed-step75,vision,ordinary-step75,vision,count,200,43.749999955296516,46.34374836087227,0.21874999977648257,0.23171874180436133,-0.012968742027878762,93,91,16,-0.025156239792704583,-0.0006249946355819702,2000,20260844
fixed_minus_ordinary_step75,preference,mean_margin,fixed-step75,vision,ordinary-step75,vision,ocr,200,119.67365440527598,116.1704008488428,0.5983682720263799,0.580852004244214,0.017516267782165907,113,87,0,0.008941131796155672,0.026471116423606923,2000,20260845
fixed_minus_ordinary_step75,preference,mean_margin,fixed-step75,vision,ordinary-step75,vision,shape,200,1132.5625084992498,1229.5859385891818,5.662812542496249,6.147929692945909,-0.4851171504496597,37,163,0,-0.5564452912984416,-0.4139843468670733,2000,20260846
fixed_minus_ordinary_step75,preference,mean_margin,fixed-step75,vision,ordinary-step75,vision,spatial,200,451.6145616187714,443.6487142695114,2.258072808093857,2.218243571347557,0.03982923674630001,100,100,0,-0.00507874915143475,0.08428379936376587,2000,20260847
fixed_minus_ordinary_step75,generation,generation_paired,fixed-step75,vision,ordinary-step75,vision,overall,300,72.0,99.0,0.24,0.33,-0.09,12,39,249,-0.13666666666666666,-0.04666666666666667,2000,20260848
fixed_minus_ordinary_step75,generation,generation_paired,fixed-step75,vision,ordinary-step75,vision,color,50,15.0,19.0,0.3,0.38,-0.08,0,4,46,-0.16,-0.02,2000,20260849
fixed_minus_ordinary_step75,generation,generation_paired,fixed-step75,vision,ordinary-step75,vision,coordinate,50,13.0,8.0,0.26,0.16,0.1,5,0,45,0.02,0.18,2000,20260850
fixed_minus_ordinary_step75,generation,generation_paired,fixed-step75,vision,ordinary-step75,vision,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20260851
fixed_minus_ordinary_step75,generation,generation_paired,fixed-step75,vision,ordinary-step75,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20260852
fixed_minus_ordinary_step75,generation,generation_paired,fixed-step75,vision,ordinary-step75,vision,shape,50,11.0,22.0,0.22,0.44,-0.22,7,18,25,-0.4,-0.04,2000,20260853
fixed_minus_ordinary_step75,generation,generation_paired,fixed-step75,vision,ordinary-step75,vision,spatial,50,33.0,50.0,0.66,1.0,-0.34,0,17,33,-0.48,-0.2,2000,20260854
fixed_minus_ordinary_step75,generation,generation_sample,fixed-step75,vision,ordinary-step75,vision,overall,300,122.5,146.5,0.4083333333333333,0.48833333333333334,-0.08,17,63,220,-0.11,-0.051666666666666666,2000,20260855
fixed_minus_ordinary_step75,generation,generation_sample,fixed-step75,vision,ordinary-step75,vision,color,50,27.5,34.0,0.55,0.68,-0.13,0,12,38,-0.2,-0.07,2000,20260856
fixed_minus_ordinary_step75,generation,generation_sample,fixed-step75,vision,ordinary-step75,vision,coordinate,50,27.0,22.0,0.54,0.44,0.1,10,0,40,0.05,0.16,2000,20260857
fixed_minus_ordinary_step75,generation,generation_sample,fixed-step75,vision,ordinary-step75,vision,count,50,1.5,5.0,0.03,0.1,-0.07,0,7,43,-0.12,-0.03,2000,20260858
fixed_minus_ordinary_step75,generation,generation_sample,fixed-step75,vision,ordinary-step75,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20260859
fixed_minus_ordinary_step75,generation,generation_sample,fixed-step75,vision,ordinary-step75,vision,shape,50,25.0,35.5,0.5,0.71,-0.21,7,27,16,-0.31,-0.1,2000,20260860
fixed_minus_ordinary_step75,generation,generation_sample,fixed-step75,vision,ordinary-step75,vision,spatial,50,41.5,50.0,0.83,1.0,-0.17,0,17,33,-0.24,-0.11,2000,20260861
fixed_minus_ordinary_step75,generation,prediction_flip,fixed-step75,vision,ordinary-step75,vision,overall,300,244.0,264.0,0.8133333333333334,0.88,-0.06666666666666667,22,42,236,-0.11666666666666667,-0.013333333333333334,2000,20260862
fixed_minus_ordinary_step75,generation,prediction_flip,fixed-step75,vision,ordinary-step75,vision,color,50,44.0,45.0,0.88,0.9,-0.02,2,3,45,-0.12,0.06,2000,20260863
fixed_minus_ordinary_step75,generation,prediction_flip,fixed-step75,vision,ordinary-step75,vision,coordinate,50,48.0,46.0,0.96,0.92,0.04,4,2,44,-0.06,0.14,2000,20260864
fixed_minus_ordinary_step75,generation,prediction_flip,fixed-step75,vision,ordinary-step75,vision,count,50,37.0,35.0,0.74,0.7,0.04,6,4,40,-0.08,0.16,2000,20260865
fixed_minus_ordinary_step75,generation,prediction_flip,fixed-step75,vision,ordinary-step75,vision,ocr,50,45.0,43.0,0.9,0.86,0.04,5,3,42,-0.06,0.14,2000,20260866
fixed_minus_ordinary_step75,generation,prediction_flip,fixed-step75,vision,ordinary-step75,vision,shape,50,37.0,45.0,0.74,0.9,-0.16,5,13,32,-0.32,0.0,2000,20260867
fixed_minus_ordinary_step75,generation,prediction_flip,fixed-step75,vision,ordinary-step75,vision,spatial,50,33.0,50.0,0.66,1.0,-0.34,0,17,33,-0.46,-0.2,2000,20260868
fixed_minus_ordinary_step100,preference,paired_preference,fixed-step100,vision,ordinary-step100,vision,overall,1200,718.0,613.0,0.5983333333333334,0.5108333333333334,0.0875,132,27,1041,0.0675,0.1075,2000,20260869
fixed_minus_ordinary_step100,preference,paired_preference,fixed-step100,vision,ordinary-step100,vision,color,200,161.0,147.0,0.805,0.735,0.07,14,0,186,0.035,0.11,2000,20260870
fixed_minus_ordinary_step100,preference,paired_preference,fixed-step100,vision,ordinary-step100,vision,coordinate,200,109.0,115.0,0.545,0.575,-0.03,4,10,186,-0.07,0.005,2000,20260871
fixed_minus_ordinary_step100,preference,paired_preference,fixed-step100,vision,ordinary-step100,vision,count,200,98.0,20.0,0.49,0.1,0.39,78,0,122,0.325,0.46,2000,20260872
fixed_minus_ordinary_step100,preference,paired_preference,fixed-step100,vision,ordinary-step100,vision,ocr,200,39.0,44.0,0.195,0.22,-0.025,3,8,189,-0.06,0.005,2000,20260873
fixed_minus_ordinary_step100,preference,paired_preference,fixed-step100,vision,ordinary-step100,vision,shape,200,111.0,87.0,0.555,0.435,0.12,33,9,158,0.055,0.18,2000,20260874
fixed_minus_ordinary_step100,preference,paired_preference,fixed-step100,vision,ordinary-step100,vision,spatial,200,200.0,200.0,1.0,1.0,0.0,0,0,200,0.0,0.0,2000,20260875
fixed_minus_ordinary_step100,preference,sample_preference,fixed-step100,vision,ordinary-step100,vision,overall,1200,956.5,899.0,0.7970833333333334,0.7491666666666666,0.04791666666666667,141,29,1030,0.0375,0.058333333333333334,2000,20260876
fixed_minus_ordinary_step100,preference,sample_preference,fixed-step100,vision,ordinary-step100,vision,color,200,180.5,173.5,0.9025,0.8675,0.035,14,0,186,0.02,0.0525,2000,20260877
fixed_minus_ordinary_step100,preference,sample_preference,fixed-step100,vision,ordinary-step100,vision,coordinate,200,154.5,157.5,0.7725,0.7875,-0.015,4,10,186,-0.035,0.0025,2000,20260878
fixed_minus_ordinary_step100,preference,sample_preference,fixed-step100,vision,ordinary-step100,vision,count,200,147.5,103.0,0.7375,0.515,0.2225,86,0,114,0.1875,0.26,2000,20260879
fixed_minus_ordinary_step100,preference,sample_preference,fixed-step100,vision,ordinary-step100,vision,ocr,200,118.5,121.5,0.5925,0.6075,-0.015,4,10,186,-0.035,0.0025,2000,20260880
fixed_minus_ordinary_step100,preference,sample_preference,fixed-step100,vision,ordinary-step100,vision,shape,200,155.5,143.5,0.7775,0.7175,0.06,33,9,158,0.03,0.0925,2000,20260881
fixed_minus_ordinary_step100,preference,sample_preference,fixed-step100,vision,ordinary-step100,vision,spatial,200,200.0,200.0,1.0,1.0,0.0,0,0,200,0.0,0.0,2000,20260882
fixed_minus_ordinary_step100,preference,mean_margin,fixed-step100,vision,ordinary-step100,vision,overall,1200,2941.645072884227,2985.8259563141773,2.4513708940701893,2.488188296928481,-0.03681740285829218,572,623,5,-0.07432901510589483,-0.0001376238492835391,2000,20260883
fixed_minus_ordinary_step100,preference,mean_margin,fixed-step100,vision,ordinary-step100,vision,color,200,759.7812527300557,735.000001892331,3.7989062636502786,3.6750000094616553,0.12390625418862328,110,90,0,0.042968749224673954,0.20546875266358255,2000,20260884
fixed_minus_ordinary_step100,preference,mean_margin,fixed-step100,vision,ordinary-step100,vision,coordinate,200,255.36952961236238,297.3686847835779,1.2768476480618118,1.4868434239178896,-0.20999577585607768,92,108,0,-0.2885079863667488,-0.13770963691174984,2000,20260885
fixed_minus_ordinary_step100,preference,mean_margin,fixed-step100,vision,ordinary-step100,vision,count,200,133.4687491953373,62.37500088661909,0.6673437459766864,0.31187500443309546,0.35546874154359104,188,7,5,0.3134374785423279,0.39781250260770323,2000,20260886
fixed_minus_ordinary_step100,preference,mean_margin,fixed-step100,vision,ordinary-step100,vision,ocr,200,133.33908156440373,133.9524838368098,0.6666954078220186,0.669762419184049,-0.0030670113620303897,100,100,0,-0.0185364995797475,0.013306750132924013,2000,20260887
fixed_minus_ordinary_step100,preference,mean_margin,fixed-step100,vision,ordinary-step100,vision,shape,200,987.2031142942142,965.7343833487248,4.936015571471071,4.828671916743624,0.10734365472744685,82,118,0,-0.02953133460774552,0.24437489216972608,2000,20260888
fixed_minus_ordinary_step100,preference,mean_margin,fixed-step100,vision,ordinary-step100,vision,spatial,200,672.4833454878535,791.3954015661147,3.3624167274392676,3.9569770078305737,-0.5945602803913062,0,200,0,-0.6563704431123916,-0.5336876168695744,2000,20260889
fixed_minus_ordinary_step100,generation,generation_paired,fixed-step100,vision,ordinary-step100,vision,overall,300,107.0,77.0,0.3566666666666667,0.25666666666666665,0.1,31,1,268,0.06666666666666667,0.13666666666666666,2000,20260890
fixed_minus_ordinary_step100,generation,generation_paired,fixed-step100,vision,ordinary-step100,vision,color,50,21.0,8.0,0.42,0.16,0.26,13,0,37,0.14,0.38,2000,20260891
fixed_minus_ordinary_step100,generation,generation_paired,fixed-step100,vision,ordinary-step100,vision,coordinate,50,17.0,12.0,0.34,0.24,0.1,5,0,45,0.02,0.18,2000,20260892
fixed_minus_ordinary_step100,generation,generation_paired,fixed-step100,vision,ordinary-step100,vision,count,50,5.0,1.0,0.1,0.02,0.08,4,0,46,0.02,0.16,2000,20260893
fixed_minus_ordinary_step100,generation,generation_paired,fixed-step100,vision,ordinary-step100,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20260894
fixed_minus_ordinary_step100,generation,generation_paired,fixed-step100,vision,ordinary-step100,vision,shape,50,14.0,6.0,0.28,0.12,0.16,9,1,40,0.04,0.28,2000,20260895
fixed_minus_ordinary_step100,generation,generation_paired,fixed-step100,vision,ordinary-step100,vision,spatial,50,50.0,50.0,1.0,1.0,0.0,0,0,50,0.0,0.0,2000,20260896
fixed_minus_ordinary_step100,generation,generation_sample,fixed-step100,vision,ordinary-step100,vision,overall,300,156.5,123.0,0.5216666666666666,0.41,0.11166666666666666,66,8,226,0.08333333333333333,0.14333333333333334,2000,20260897
fixed_minus_ordinary_step100,generation,generation_sample,fixed-step100,vision,ordinary-step100,vision,color,50,33.5,19.0,0.67,0.38,0.29,23,0,27,0.2,0.39,2000,20260898
fixed_minus_ordinary_step100,generation,generation_sample,fixed-step100,vision,ordinary-step100,vision,coordinate,50,30.5,25.5,0.61,0.51,0.1,10,0,40,0.05,0.16,2000,20260899
fixed_minus_ordinary_step100,generation,generation_sample,fixed-step100,vision,ordinary-step100,vision,count,50,17.5,5.5,0.35,0.11,0.24,21,0,29,0.16,0.33,2000,20260900
fixed_minus_ordinary_step100,generation,generation_sample,fixed-step100,vision,ordinary-step100,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20260901
fixed_minus_ordinary_step100,generation,generation_sample,fixed-step100,vision,ordinary-step100,vision,shape,50,25.0,23.0,0.5,0.46,0.04,12,8,30,-0.05,0.12,2000,20260902
fixed_minus_ordinary_step100,generation,generation_sample,fixed-step100,vision,ordinary-step100,vision,spatial,50,50.0,50.0,1.0,1.0,0.0,0,0,50,0.0,0.0,2000,20260903
fixed_minus_ordinary_step100,generation,prediction_flip,fixed-step100,vision,ordinary-step100,vision,overall,300,254.0,235.0,0.8466666666666667,0.7833333333333333,0.06333333333333334,43,24,233,0.01,0.12,2000,20260904
fixed_minus_ordinary_step100,generation,prediction_flip,fixed-step100,vision,ordinary-step100,vision,color,50,46.0,35.0,0.92,0.7,0.22,12,1,37,0.1,0.36,2000,20260905
fixed_minus_ordinary_step100,generation,prediction_flip,fixed-step100,vision,ordinary-step100,vision,coordinate,50,48.0,44.0,0.96,0.88,0.08,6,2,42,-0.02,0.18,2000,20260906
fixed_minus_ordinary_step100,generation,prediction_flip,fixed-step100,vision,ordinary-step100,vision,count,50,39.0,36.0,0.78,0.72,0.06,10,7,33,-0.1,0.22,2000,20260907
fixed_minus_ordinary_step100,generation,prediction_flip,fixed-step100,vision,ordinary-step100,vision,ocr,50,39.0,42.0,0.78,0.84,-0.06,3,6,41,-0.18,0.06,2000,20260908
fixed_minus_ordinary_step100,generation,prediction_flip,fixed-step100,vision,ordinary-step100,vision,shape,50,32.0,28.0,0.64,0.56,0.08,12,8,30,-0.08,0.26,2000,20260909
fixed_minus_ordinary_step100,generation,prediction_flip,fixed-step100,vision,ordinary-step100,vision,spatial,50,50.0,50.0,1.0,1.0,0.0,0,0,50,0.0,0.0,2000,20260910
triggered_minus_ordinary_step100,preference,paired_preference,triggered-step100,vision,ordinary-step100,vision,overall,1200,643.0,613.0,0.5358333333333334,0.5108333333333334,0.025,65,35,1100,0.008333333333333333,0.04083333333333333,2000,20260911
triggered_minus_ordinary_step100,preference,paired_preference,triggered-step100,vision,ordinary-step100,vision,color,200,140.0,147.0,0.7,0.735,-0.035,13,20,167,-0.09,0.02,2000,20260912
triggered_minus_ordinary_step100,preference,paired_preference,triggered-step100,vision,ordinary-step100,vision,coordinate,200,130.0,115.0,0.65,0.575,0.075,15,0,185,0.045,0.11,2000,20260913
triggered_minus_ordinary_step100,preference,paired_preference,triggered-step100,vision,ordinary-step100,vision,count,200,55.0,20.0,0.275,0.1,0.175,35,0,165,0.125,0.23,2000,20260914
triggered_minus_ordinary_step100,preference,paired_preference,triggered-step100,vision,ordinary-step100,vision,ocr,200,31.0,44.0,0.155,0.22,-0.065,2,15,183,-0.11,-0.03,2000,20260915
triggered_minus_ordinary_step100,preference,paired_preference,triggered-step100,vision,ordinary-step100,vision,shape,200,87.0,87.0,0.435,0.435,0.0,0,0,200,0.0,0.0,2000,20260916
triggered_minus_ordinary_step100,preference,paired_preference,triggered-step100,vision,ordinary-step100,vision,spatial,200,200.0,200.0,1.0,1.0,0.0,0,0,200,0.0,0.0,2000,20260917
triggered_minus_ordinary_step100,preference,sample_preference,triggered-step100,vision,ordinary-step100,vision,overall,1200,919.0,899.0,0.7658333333333334,0.7491666666666666,0.016666666666666666,74,35,1091,0.008333333333333333,0.025833333333333333,2000,20260918
triggered_minus_ordinary_step100,preference,sample_preference,triggered-step100,vision,ordinary-step100,vision,color,200,170.0,173.5,0.85,0.8675,-0.0175,13,20,167,-0.0475,0.01,2000,20260919
triggered_minus_ordinary_step100,preference,sample_preference,triggered-step100,vision,ordinary-step100,vision,coordinate,200,165.0,157.5,0.825,0.7875,0.0375,15,0,185,0.02,0.055,2000,20260920
triggered_minus_ordinary_step100,preference,sample_preference,triggered-step100,vision,ordinary-step100,vision,count,200,125.0,103.0,0.625,0.515,0.11,43,0,157,0.08,0.14,2000,20260921
triggered_minus_ordinary_step100,preference,sample_preference,triggered-step100,vision,ordinary-step100,vision,ocr,200,115.5,121.5,0.5775,0.6075,-0.03,3,15,182,-0.05,-0.01,2000,20260922
triggered_minus_ordinary_step100,preference,sample_preference,triggered-step100,vision,ordinary-step100,vision,shape,200,143.5,143.5,0.7175,0.7175,0.0,0,0,200,0.0,0.0,2000,20260923
triggered_minus_ordinary_step100,preference,sample_preference,triggered-step100,vision,ordinary-step100,vision,spatial,200,200.0,200.0,1.0,1.0,0.0,0,0,200,0.0,0.0,2000,20260924
triggered_minus_ordinary_step100,preference,mean_margin,triggered-step100,vision,ordinary-step100,vision,overall,1200,3277.802275998373,2985.8259563141773,2.7315018966653106,2.488188296928481,0.24331359973682945,786,414,0,0.21205919884846097,0.27505346840199996,2000,20260925
triggered_minus_ordinary_step100,preference,mean_margin,triggered-step100,vision,ordinary-step100,vision,color,200,826.2187385509023,735.000001892331,4.131093692754511,3.6750000094616553,0.45609368329285643,167,33,0,0.3924999154289253,0.5226561876165214,2000,20260926
triggered_minus_ordinary_step100,preference,mean_margin,triggered-step100,vision,ordinary-step100,vision,coordinate,200,320.27307940274477,297.3686847835779,1.6013653970137238,1.4868434239178896,0.11452197309583426,132,68,0,0.0787233167886734,0.15248158272355794,2000,20260927
triggered_minus_ordinary_step100,preference,mean_margin,triggered-step100,vision,ordinary-step100,vision,count,200,154.93749975878745,62.37500088661909,0.7746874987939373,0.31187500443309546,0.4628124943608418,187,13,0,0.3912499971641228,0.5382812381372787,2000,20260928
triggered_minus_ordinary_step100,preference,mean_margin,triggered-step100,vision,ordinary-step100,vision,ocr,200,130.975925387655,133.9524838368098,0.654879626938275,0.669762419184049,-0.014882792245774032,84,116,0,-0.031393807189805195,0.0024489025161379976,2000,20260929
triggered_minus_ordinary_step100,preference,mean_margin,triggered-step100,vision,ordinary-step100,vision,shape,200,1005.0937529120274,965.7343833487248,5.025468764560137,4.828671916743624,0.19679684781651305,116,84,0,0.05539059266142431,0.3339843545265467,2000,20260930
triggered_minus_ordinary_step100,preference,mean_margin,triggered-step100,vision,ordinary-step100,vision,spatial,200,840.3032799862558,791.3954015661147,4.201516399931279,3.9569770078305737,0.2445393921007053,100,100,0,0.17282227825489827,0.31906901053735054,2000,20260931
triggered_minus_ordinary_step100,generation,generation_paired,triggered-step100,vision,ordinary-step100,vision,overall,300,78.0,77.0,0.26,0.25666666666666665,0.0033333333333333335,6,5,289,-0.016666666666666666,0.023333333333333334,2000,20260932
triggered_minus_ordinary_step100,generation,generation_paired,triggered-step100,vision,ordinary-step100,vision,color,50,3.0,8.0,0.06,0.16,-0.1,0,5,45,-0.2,-0.02,2000,20260933
triggered_minus_ordinary_step100,generation,generation_paired,triggered-step100,vision,ordinary-step100,vision,coordinate,50,17.0,12.0,0.34,0.24,0.1,5,0,45,0.02,0.18,2000,20260934
triggered_minus_ordinary_step100,generation,generation_paired,triggered-step100,vision,ordinary-step100,vision,count,50,2.0,1.0,0.04,0.02,0.02,1,0,49,0.0,0.06,2000,20260935
triggered_minus_ordinary_step100,generation,generation_paired,triggered-step100,vision,ordinary-step100,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20260936
triggered_minus_ordinary_step100,generation,generation_paired,triggered-step100,vision,ordinary-step100,vision,shape,50,6.0,6.0,0.12,0.12,0.0,0,0,50,0.0,0.0,2000,20260937
triggered_minus_ordinary_step100,generation,generation_paired,triggered-step100,vision,ordinary-step100,vision,spatial,50,50.0,50.0,1.0,1.0,0.0,0,0,50,0.0,0.0,2000,20260938
triggered_minus_ordinary_step100,generation,generation_sample,triggered-step100,vision,ordinary-step100,vision,overall,300,132.5,123.0,0.44166666666666665,0.41,0.03166666666666667,28,9,263,0.011666666666666667,0.051666666666666666,2000,20260939
triggered_minus_ordinary_step100,generation,generation_sample,triggered-step100,vision,ordinary-step100,vision,color,50,19.5,19.0,0.39,0.38,0.01,10,9,31,-0.08,0.1,2000,20260940
triggered_minus_ordinary_step100,generation,generation_sample,triggered-step100,vision,ordinary-step100,vision,coordinate,50,30.5,25.5,0.61,0.51,0.1,10,0,40,0.05,0.16,2000,20260941
triggered_minus_ordinary_step100,generation,generation_sample,triggered-step100,vision,ordinary-step100,vision,count,50,9.5,5.5,0.19,0.11,0.08,8,0,42,0.03,0.13,2000,20260942
triggered_minus_ordinary_step100,generation,generation_sample,triggered-step100,vision,ordinary-step100,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20260943
triggered_minus_ordinary_step100,generation,generation_sample,triggered-step100,vision,ordinary-step100,vision,shape,50,23.0,23.0,0.46,0.46,0.0,0,0,50,0.0,0.0,2000,20260944
triggered_minus_ordinary_step100,generation,generation_sample,triggered-step100,vision,ordinary-step100,vision,spatial,50,50.0,50.0,1.0,1.0,0.0,0,0,50,0.0,0.0,2000,20260945
triggered_minus_ordinary_step100,generation,prediction_flip,triggered-step100,vision,ordinary-step100,vision,overall,300,250.0,235.0,0.8333333333333334,0.7833333333333333,0.05,40,25,235,0.0,0.10666666666666667,2000,20260946
triggered_minus_ordinary_step100,generation,prediction_flip,triggered-step100,vision,ordinary-step100,vision,color,50,32.0,35.0,0.64,0.7,-0.06,4,7,39,-0.2,0.06,2000,20260947
triggered_minus_ordinary_step100,generation,prediction_flip,triggered-step100,vision,ordinary-step100,vision,coordinate,50,48.0,44.0,0.96,0.88,0.08,6,2,42,-0.02,0.18,2000,20260948
triggered_minus_ordinary_step100,generation,prediction_flip,triggered-step100,vision,ordinary-step100,vision,count,50,40.0,36.0,0.8,0.72,0.08,10,6,34,-0.08,0.24,2000,20260949
triggered_minus_ordinary_step100,generation,prediction_flip,triggered-step100,vision,ordinary-step100,vision,ocr,50,43.0,42.0,0.86,0.84,0.02,8,7,35,-0.14,0.18,2000,20260950
triggered_minus_ordinary_step100,generation,prediction_flip,triggered-step100,vision,ordinary-step100,vision,shape,50,37.0,28.0,0.74,0.56,0.18,12,3,35,0.04,0.34,2000,20260951
triggered_minus_ordinary_step100,generation,prediction_flip,triggered-step100,vision,ordinary-step100,vision,spatial,50,50.0,50.0,1.0,1.0,0.0,0,0,50,0.0,0.0,2000,20260952
fixed_minus_triggered_step100,preference,paired_preference,fixed-step100,vision,triggered-step100,vision,overall,1200,718.0,643.0,0.5983333333333334,0.5358333333333334,0.0625,120,45,1035,0.0425,0.08333333333333333,2000,20260953
fixed_minus_triggered_step100,preference,paired_preference,fixed-step100,vision,triggered-step100,vision,color,200,161.0,140.0,0.805,0.7,0.105,33,12,155,0.04,0.17,2000,20260954
fixed_minus_triggered_step100,preference,paired_preference,fixed-step100,vision,triggered-step100,vision,coordinate,200,109.0,130.0,0.545,0.65,-0.105,0,21,179,-0.15,-0.065,2000,20260955
fixed_minus_triggered_step100,preference,paired_preference,fixed-step100,vision,triggered-step100,vision,count,200,98.0,55.0,0.49,0.275,0.215,44,1,155,0.155,0.275,2000,20260956
fixed_minus_triggered_step100,preference,paired_preference,fixed-step100,vision,triggered-step100,vision,ocr,200,39.0,31.0,0.195,0.155,0.04,10,2,188,0.01,0.075,2000,20260957
fixed_minus_triggered_step100,preference,paired_preference,fixed-step100,vision,triggered-step100,vision,shape,200,111.0,87.0,0.555,0.435,0.12,33,9,158,0.055,0.185,2000,20260958
fixed_minus_triggered_step100,preference,paired_preference,fixed-step100,vision,triggered-step100,vision,spatial,200,200.0,200.0,1.0,1.0,0.0,0,0,200,0.0,0.0,2000,20260959
fixed_minus_triggered_step100,preference,sample_preference,fixed-step100,vision,triggered-step100,vision,overall,1200,956.5,919.0,0.7970833333333334,0.7658333333333334,0.03125,124,49,1027,0.020833333333333332,0.0425,2000,20260960
fixed_minus_triggered_step100,preference,sample_preference,fixed-step100,vision,triggered-step100,vision,color,200,180.5,170.0,0.9025,0.85,0.0525,33,12,155,0.02,0.085,2000,20260961
fixed_minus_triggered_step100,preference,sample_preference,fixed-step100,vision,triggered-step100,vision,coordinate,200,154.5,165.0,0.7725,0.825,-0.0525,0,21,179,-0.075,-0.0325,2000,20260962
fixed_minus_triggered_step100,preference,sample_preference,fixed-step100,vision,triggered-step100,vision,count,200,147.5,125.0,0.7375,0.625,0.1125,48,3,149,0.0825,0.145,2000,20260963
fixed_minus_triggered_step100,preference,sample_preference,fixed-step100,vision,triggered-step100,vision,ocr,200,118.5,115.5,0.5925,0.5775,0.015,10,4,186,-0.0025,0.0325,2000,20260964
