family,modality,metric,state_a,condition_a,state_b,condition_b,task,denominator,sum_a,sum_b,mean_a,mean_b,mean_gap,a_only_better,b_only_better,equal,ci95_low,ci95_high,bootstrap_samples,seed
endpoint_minus_frozen,preference,sample_preference,lora-step25,vision,frozen-base,vision,ocr,50,29.0,27.5,0.58,0.55,0.03,3,0,47,0.0,0.07,2000,20260832
endpoint_minus_frozen,preference,mean_margin,lora-step25,vision,frozen-base,vision,ocr,50,28.169230042185102,24.095561588378178,0.563384600843702,0.48191123176756356,0.08147336907613849,35,14,1,0.04357634544372559,0.12052373933792121,2000,20260833
endpoint_minus_frozen,preference,paired_preference,lora-step25,vision,frozen-base,vision,shape,50,40.0,28.0,0.8,0.56,0.24,12,0,38,0.12,0.36,2000,20260834
endpoint_minus_frozen,preference,sample_preference,lora-step25,vision,frozen-base,vision,shape,50,45.0,39.0,0.9,0.78,0.12,12,0,38,0.06,0.18,2000,20260835
endpoint_minus_frozen,preference,mean_margin,lora-step25,vision,frozen-base,vision,shape,50,227.06250116042793,225.34375235065818,4.541250023208558,4.506875047013164,0.03437497619539499,28,22,0,-0.06000006061047316,0.12125003106892109,2000,20260836
endpoint_minus_frozen,preference,paired_preference,lora-step25,vision,frozen-base,vision,spatial,50,0.0,13.0,0.0,0.26,-0.26,0,13,37,-0.38,-0.14,2000,20260837
endpoint_minus_frozen,preference,sample_preference,lora-step25,vision,frozen-base,vision,spatial,50,25.0,31.5,0.5,0.63,-0.13,0,13,37,-0.19,-0.07,2000,20260838
endpoint_minus_frozen,preference,mean_margin,lora-step25,vision,frozen-base,vision,spatial,50,9.988006666302681,7.004206113517284,0.1997601333260536,0.1400841222703457,0.05967601105570793,50,0,0,0.04701400190591812,0.07350701287388801,2000,20260839
endpoint_minus_frozen,preference,paired_preference,lora-step50,vision,frozen-base,vision,overall,300,70.0,66.0,0.23333333333333334,0.22,0.013333333333333334,30,26,244,-0.03333333333333333,0.06333333333333334,2000,20260840
endpoint_minus_frozen,preference,sample_preference,lora-step50,vision,frozen-base,vision,overall,300,179.5,182.0,0.5983333333333334,0.6066666666666667,-0.008333333333333333,31,36,233,-0.03333333333333333,0.018333333333333333,2000,20260841
endpoint_minus_frozen,preference,mean_margin,lora-step50,vision,frozen-base,vision,overall,300,356.3347453342307,292.0251442624345,1.1877824844474356,0.9734171475414483,0.2143653369059875,235,55,10,0.17010115845383159,0.26284485112390815,2000,20260842
endpoint_minus_frozen,preference,paired_preference,lora-step50,vision,frozen-base,vision,color,50,14.0,11.0,0.28,0.22,0.06,7,4,39,-0.06,0.18,2000,20260843
endpoint_minus_frozen,preference,sample_preference,lora-step50,vision,frozen-base,vision,color,50,32.0,30.5,0.64,0.61,0.03,7,4,39,-0.03,0.09,2000,20260844
endpoint_minus_frozen,preference,mean_margin,lora-step50,vision,frozen-base,vision,color,50,39.96875214576721,30.125000536441803,0.7993750429153442,0.6025000107288361,0.19687503218650818,43,3,4,0.15875003814697267,0.23625006198883056,2000,20260845
endpoint_minus_frozen,preference,paired_preference,lora-step50,vision,frozen-base,vision,coordinate,50,2.0,1.0,0.04,0.02,0.02,2,1,47,-0.04,0.1,2000,20260846
endpoint_minus_frozen,preference,sample_preference,lora-step50,vision,frozen-base,vision,coordinate,50,26.0,25.5,0.52,0.51,0.01,2,1,47,-0.02,0.04,2000,20260847
endpoint_minus_frozen,preference,mean_margin,lora-step50,vision,frozen-base,vision,coordinate,50,3.6476290822029114,3.2378735542297363,0.07295258164405823,0.06475747108459473,0.008195110559463502,30,17,3,-0.003785865306854248,0.020480926036834716,2000,20260848
endpoint_minus_frozen,preference,paired_preference,lora-step50,vision,frozen-base,vision,count,50,0.0,8.0,0.0,0.16,-0.16,0,8,42,-0.26,-0.06,2000,20260849
endpoint_minus_frozen,preference,sample_preference,lora-step50,vision,frozen-base,vision,count,50,19.5,28.0,0.39,0.56,-0.17,1,18,31,-0.24,-0.1,2000,20260850
endpoint_minus_frozen,preference,mean_margin,lora-step50,vision,frozen-base,vision,count,50,1.4062501788139343,2.2187501192092896,0.028125003576278687,0.04437500238418579,-0.016249998807907104,23,24,3,-0.05062499463558197,0.014375,2000,20260851
endpoint_minus_frozen,preference,paired_preference,lora-step50,vision,frozen-base,vision,ocr,50,7.0,5.0,0.14,0.1,0.04,2,0,48,0.0,0.1,2000,20260852
endpoint_minus_frozen,preference,sample_preference,lora-step50,vision,frozen-base,vision,ocr,50,28.5,27.5,0.57,0.55,0.02,2,0,48,0.0,0.05,2000,20260853
endpoint_minus_frozen,preference,mean_margin,lora-step50,vision,frozen-base,vision,ocr,50,31.934724459194,24.095561588378178,0.63869448918388,0.48191123176756356,0.15678325741631646,39,11,0,0.109590616385142,0.2057977636655172,2000,20260854
endpoint_minus_frozen,preference,paired_preference,lora-step50,vision,frozen-base,vision,shape,50,47.0,28.0,0.94,0.56,0.38,19,0,31,0.24,0.52,2000,20260855
endpoint_minus_frozen,preference,sample_preference,lora-step50,vision,frozen-base,vision,shape,50,48.5,39.0,0.97,0.78,0.19,19,0,31,0.12,0.26,2000,20260856
endpoint_minus_frozen,preference,mean_margin,lora-step50,vision,frozen-base,vision,shape,50,270.28124622255564,225.34375235065818,5.4056249244511125,4.506875047013164,0.8987498774379492,50,0,0,0.7665623651817441,1.0465623695030808,2000,20260857
endpoint_minus_frozen,preference,paired_preference,lora-step50,vision,frozen-base,vision,spatial,50,0.0,13.0,0.0,0.26,-0.26,0,13,37,-0.4,-0.14,2000,20260858
endpoint_minus_frozen,preference,sample_preference,lora-step50,vision,frozen-base,vision,spatial,50,25.0,31.5,0.5,0.63,-0.13,0,13,37,-0.19,-0.07,2000,20260859
endpoint_minus_frozen,preference,mean_margin,lora-step50,vision,frozen-base,vision,spatial,50,9.096143245697021,7.004206113517284,0.18192286491394044,0.1400841222703457,0.041838742643594745,50,0,0,0.02674062818288803,0.058860915005207064,2000,20260860
endpoint_minus_frozen,preference,paired_preference,lora-step100,vision,frozen-base,vision,overall,300,73.0,66.0,0.24333333333333335,0.22,0.023333333333333334,36,29,235,-0.02666666666666667,0.07666666666666666,2000,20260861
endpoint_minus_frozen,preference,sample_preference,lora-step100,vision,frozen-base,vision,overall,300,179.0,182.0,0.5966666666666667,0.6066666666666667,-0.01,37,43,220,-0.03833333333333333,0.018333333333333333,2000,20260862
endpoint_minus_frozen,preference,mean_margin,lora-step100,vision,frozen-base,vision,overall,300,422.380020189303,292.0251442624345,1.40793340063101,0.9734171475414483,0.4345162530895618,235,57,8,0.3397312192809546,0.535440062959368,2000,20260863
endpoint_minus_frozen,preference,paired_preference,lora-step100,vision,frozen-base,vision,color,50,13.0,11.0,0.26,0.22,0.04,7,5,38,-0.1,0.18,2000,20260864
endpoint_minus_frozen,preference,sample_preference,lora-step100,vision,frozen-base,vision,color,50,31.5,30.5,0.63,0.61,0.02,7,5,38,-0.05,0.09,2000,20260865
endpoint_minus_frozen,preference,mean_margin,lora-step100,vision,frozen-base,vision,color,50,48.93749815225601,30.125000536441803,0.9787499630451202,0.6025000107288361,0.37624995231628416,45,5,0,0.2718749731779099,0.49249993622303007,2000,20260866
endpoint_minus_frozen,preference,paired_preference,lora-step100,vision,frozen-base,vision,coordinate,50,5.0,1.0,0.1,0.02,0.08,5,1,44,0.0,0.18,2000,20260867
endpoint_minus_frozen,preference,sample_preference,lora-step100,vision,frozen-base,vision,coordinate,50,27.5,25.5,0.55,0.51,0.04,5,1,44,0.0,0.09,2000,20260868
endpoint_minus_frozen,preference,mean_margin,lora-step100,vision,frozen-base,vision,coordinate,50,5.1246286034584045,3.2378735542297363,0.10249257206916809,0.06475747108459473,0.03773510098457336,25,19,6,0.013791674375534057,0.06402989268302918,2000,20260869
endpoint_minus_frozen,preference,paired_preference,lora-step100,vision,frozen-base,vision,count,50,0.0,8.0,0.0,0.16,-0.16,0,8,42,-0.26,-0.06,2000,20260870
endpoint_minus_frozen,preference,sample_preference,lora-step100,vision,frozen-base,vision,count,50,17.5,28.0,0.35,0.56,-0.21,1,22,27,-0.28,-0.14,2000,20260871
endpoint_minus_frozen,preference,mean_margin,lora-step100,vision,frozen-base,vision,count,50,-7.437500149011612,2.2187501192092896,-0.14875000298023225,0.04437500238418579,-0.19312500536441804,23,26,1,-0.38562498420476915,-0.016875003576278687,2000,20260872
endpoint_minus_frozen,preference,paired_preference,lora-step100,vision,frozen-base,vision,ocr,50,10.0,5.0,0.2,0.1,0.1,5,0,45,0.02,0.18,2000,20260873
endpoint_minus_frozen,preference,sample_preference,lora-step100,vision,frozen-base,vision,ocr,50,30.0,27.5,0.6,0.55,0.05,5,0,45,0.01,0.09,2000,20260874
endpoint_minus_frozen,preference,mean_margin,lora-step100,vision,frozen-base,vision,ocr,50,35.79496359938667,24.095561588378178,0.7158992719877334,0.48191123176756356,0.23398804022016984,42,7,1,0.1756363915715899,0.2913987069129944,2000,20260875
endpoint_minus_frozen,preference,paired_preference,lora-step100,vision,frozen-base,vision,shape,50,45.0,28.0,0.9,0.56,0.34,19,2,29,0.18,0.5,2000,20260876
endpoint_minus_frozen,preference,sample_preference,lora-step100,vision,frozen-base,vision,shape,50,47.5,39.0,0.95,0.78,0.17,19,2,29,0.09,0.25,2000,20260877
endpoint_minus_frozen,preference,mean_margin,lora-step100,vision,frozen-base,vision,shape,50,321.54687488637865,225.34375235065818,6.430937497727573,4.506875047013164,1.9240624507144093,50,0,0,1.6721874385885895,2.1790624675899744,2000,20260878
endpoint_minus_frozen,preference,paired_preference,lora-step100,vision,frozen-base,vision,spatial,50,0.0,13.0,0.0,0.26,-0.26,0,13,37,-0.4,-0.14,2000,20260879
endpoint_minus_frozen,preference,sample_preference,lora-step100,vision,frozen-base,vision,spatial,50,25.0,31.5,0.5,0.63,-0.13,0,13,37,-0.19,-0.07,2000,20260880
endpoint_minus_frozen,preference,mean_margin,lora-step100,vision,frozen-base,vision,spatial,50,18.413555096834898,7.004206113517284,0.368271101936698,0.1400841222703457,0.22818697966635226,50,0,0,0.14450013788416982,0.3217983496002853,2000,20260881
endpoint_minus_frozen,preference,paired_preference,projector-step25,vision,frozen-base,vision,overall,300,61.0,66.0,0.20333333333333334,0.22,-0.016666666666666666,33,38,229,-0.07333333333333333,0.03666666666666667,2000,20260882
endpoint_minus_frozen,preference,sample_preference,projector-step25,vision,frozen-base,vision,overall,300,177.5,182.0,0.5916666666666667,0.6066666666666667,-0.015,34,43,223,-0.043333333333333335,0.013333333333333334,2000,20260883
endpoint_minus_frozen,preference,mean_margin,projector-step25,vision,frozen-base,vision,overall,300,254.79568572612035,292.0251442624345,0.8493189524204012,0.9734171475414483,-0.12409819512104704,174,120,6,-0.20402620772721747,-0.050736933634039895,2000,20260884
endpoint_minus_frozen,preference,paired_preference,projector-step25,vision,frozen-base,vision,color,50,9.0,11.0,0.18,0.22,-0.04,5,7,38,-0.18,0.1,2000,20260885
endpoint_minus_frozen,preference,sample_preference,projector-step25,vision,frozen-base,vision,color,50,29.5,30.5,0.59,0.61,-0.02,5,7,38,-0.09,0.05,2000,20260886
endpoint_minus_frozen,preference,mean_margin,projector-step25,vision,frozen-base,vision,color,50,37.812499701976776,30.125000536441803,0.7562499940395355,0.6025000107288361,0.15374998331069947,42,8,0,0.10749997973442077,0.2043749988079071,2000,20260887
endpoint_minus_frozen,preference,paired_preference,projector-step25,vision,frozen-base,vision,coordinate,50,4.0,1.0,0.08,0.02,0.06,3,0,47,0.0,0.14,2000,20260888
endpoint_minus_frozen,preference,sample_preference,projector-step25,vision,frozen-base,vision,coordinate,50,27.0,25.5,0.54,0.51,0.03,3,0,47,0.0,0.07,2000,20260889
endpoint_minus_frozen,preference,mean_margin,projector-step25,vision,frozen-base,vision,coordinate,50,4.423322975635529,3.2378735542297363,0.08846645951271057,0.06475747108459473,0.023708988428115845,33,13,4,0.012007936239242553,0.034994871616363527,2000,20260890
endpoint_minus_frozen,preference,paired_preference,projector-step25,vision,frozen-base,vision,count,50,16.0,8.0,0.32,0.16,0.16,11,3,36,0.02,0.3,2000,20260891
endpoint_minus_frozen,preference,sample_preference,projector-step25,vision,frozen-base,vision,count,50,30.5,28.0,0.61,0.56,0.05,12,7,31,-0.03,0.14,2000,20260892
endpoint_minus_frozen,preference,mean_margin,projector-step25,vision,frozen-base,vision,count,50,5.218750298023224,2.2187501192092896,0.10437500596046448,0.04437500238418579,0.06000000357627869,36,12,2,0.030625006556510924,0.08874999821186065,2000,20260893
endpoint_minus_frozen,preference,paired_preference,projector-step25,vision,frozen-base,vision,ocr,50,5.0,5.0,0.1,0.1,0.0,3,3,44,-0.1,0.1,2000,20260894
endpoint_minus_frozen,preference,sample_preference,projector-step25,vision,frozen-base,vision,ocr,50,27.0,27.5,0.54,0.55,-0.01,3,4,43,-0.06,0.04,2000,20260895
endpoint_minus_frozen,preference,mean_margin,projector-step25,vision,frozen-base,vision,ocr,50,21.448933797790893,24.095561588378178,0.42897867595581785,0.48191123176756356,-0.052932555811745746,14,36,0,-0.08795031749634509,-0.02155675091062276,2000,20260896
endpoint_minus_frozen,preference,paired_preference,projector-step25,vision,frozen-base,vision,shape,50,27.0,28.0,0.54,0.56,-0.02,11,12,27,-0.2,0.18,2000,20260897
endpoint_minus_frozen,preference,sample_preference,projector-step25,vision,frozen-base,vision,shape,50,38.5,39.0,0.77,0.78,-0.01,11,12,27,-0.1,0.08,2000,20260898
endpoint_minus_frozen,preference,mean_margin,projector-step25,vision,frozen-base,vision,shape,50,178.09375,225.34375235065818,3.561875,4.506875047013164,-0.9450000470131635,11,39,0,-1.3234375479072333,-0.5793750689551235,2000,20260899
endpoint_minus_frozen,preference,paired_preference,projector-step25,vision,frozen-base,vision,spatial,50,0.0,13.0,0.0,0.26,-0.26,0,13,37,-0.38,-0.14,2000,20260900
endpoint_minus_frozen,preference,sample_preference,projector-step25,vision,frozen-base,vision,spatial,50,25.0,31.5,0.5,0.63,-0.13,0,13,37,-0.2,-0.07,2000,20260901
endpoint_minus_frozen,preference,mean_margin,projector-step25,vision,frozen-base,vision,spatial,50,7.798428952693939,7.004206113517284,0.1559685790538788,0.1400841222703457,0.015884456783533098,38,12,0,0.002073532044887543,0.029543064832687378,2000,20260902
endpoint_minus_frozen,preference,paired_preference,projector-step50,vision,frozen-base,vision,overall,300,158.0,66.0,0.5266666666666666,0.22,0.30666666666666664,94,2,204,0.25333333333333335,0.36333333333333334,2000,20260903
endpoint_minus_frozen,preference,sample_preference,projector-step50,vision,frozen-base,vision,overall,300,227.5,182.0,0.7583333333333333,0.6066666666666667,0.15166666666666667,95,5,200,0.12333333333333334,0.18166666666666667,2000,20260904
endpoint_minus_frozen,preference,mean_margin,projector-step50,vision,frozen-base,vision,overall,300,543.7104052717054,292.0251442624345,1.8123680175723516,0.9734171475414483,0.8389508700309033,283,16,1,0.7385532558128933,0.9423091829927224,2000,20260905
endpoint_minus_frozen,preference,paired_preference,projector-step50,vision,frozen-base,vision,color,50,29.0,11.0,0.58,0.22,0.36,18,0,32,0.24,0.5,2000,20260906
endpoint_minus_frozen,preference,sample_preference,projector-step50,vision,frozen-base,vision,color,50,39.5,30.5,0.79,0.61,0.18,18,0,32,0.11,0.25,2000,20260907
endpoint_minus_frozen,preference,mean_margin,projector-step50,vision,frozen-base,vision,color,50,102.81249975413084,30.125000536441803,2.056249995082617,0.6025000107288361,1.4537499843537807,50,0,0,1.1462499684095382,1.7624999471008778,2000,20260908
endpoint_minus_frozen,preference,paired_preference,projector-step50,vision,frozen-base,vision,coordinate,50,22.0,1.0,0.44,0.02,0.42,22,1,27,0.26,0.56,2000,20260909
endpoint_minus_frozen,preference,sample_preference,projector-step50,vision,frozen-base,vision,coordinate,50,36.0,25.5,0.72,0.51,0.21,22,1,27,0.13,0.29,2000,20260910
endpoint_minus_frozen,preference,mean_margin,projector-step50,vision,frozen-base,vision,coordinate,50,35.5944567322731,3.2378735542297363,0.711889134645462,0.06475747108459473,0.6471316635608673,50,0,0,0.5042691943049431,0.7977680942416191,2000,20260911
endpoint_minus_frozen,preference,paired_preference,projector-step50,vision,frozen-base,vision,count,50,21.0,8.0,0.42,0.16,0.26,14,1,35,0.14,0.4,2000,20260912
endpoint_minus_frozen,preference,sample_preference,projector-step50,vision,frozen-base,vision,count,50,34.0,28.0,0.68,0.56,0.12,15,4,31,0.04,0.21,2000,20260913
endpoint_minus_frozen,preference,mean_margin,projector-step50,vision,frozen-base,vision,count,50,18.281249701976776,2.2187501192092896,0.3656249940395355,0.04437500238418579,0.32124999165534973,44,5,1,0.24812498867511748,0.39749998807907105,2000,20260914
endpoint_minus_frozen,preference,paired_preference,projector-step50,vision,frozen-base,vision,ocr,50,9.0,5.0,0.18,0.1,0.08,4,0,46,0.02,0.16,2000,20260915
endpoint_minus_frozen,preference,sample_preference,projector-step50,vision,frozen-base,vision,ocr,50,29.5,27.5,0.59,0.55,0.04,4,0,46,0.01,0.08,2000,20260916
endpoint_minus_frozen,preference,mean_margin,projector-step50,vision,frozen-base,vision,ocr,50,30.80309904189337,24.095561588378178,0.6160619808378673,0.48191123176756356,0.1341507490703038,40,10,0,0.07646910431271504,0.19226766179856805,2000,20260917
endpoint_minus_frozen,preference,paired_preference,projector-step50,vision,frozen-base,vision,shape,50,40.0,28.0,0.8,0.56,0.24,12,0,38,0.12,0.36,2000,20260918
endpoint_minus_frozen,preference,sample_preference,projector-step50,vision,frozen-base,vision,shape,50,45.0,39.0,0.9,0.78,0.12,12,0,38,0.06,0.18,2000,20260919
endpoint_minus_frozen,preference,mean_margin,projector-step50,vision,frozen-base,vision,shape,50,307.96874961827416,225.34375235065818,6.159374992365483,4.506875047013164,1.6524999453523197,49,1,0,1.3921874928707256,1.9328124660998582,2000,20260920
endpoint_minus_frozen,preference,paired_preference,projector-step50,vision,frozen-base,vision,spatial,50,37.0,13.0,0.74,0.26,0.48,24,0,26,0.34,0.62,2000,20260921
endpoint_minus_frozen,preference,sample_preference,projector-step50,vision,frozen-base,vision,spatial,50,43.5,31.5,0.87,0.63,0.24,24,0,26,0.17,0.31,2000,20260922
endpoint_minus_frozen,preference,mean_margin,projector-step50,vision,frozen-base,vision,spatial,50,48.250350423157215,7.004206113517284,0.9650070084631444,0.1400841222703457,0.8249228861927986,50,0,0,0.6668313194811344,0.9853652721643448,2000,20260923
endpoint_minus_frozen,preference,paired_preference,projector-step100,vision,frozen-base,vision,overall,300,155.0,66.0,0.5166666666666667,0.22,0.2966666666666667,105,16,179,0.23333333333333334,0.36333333333333334,2000,20260924
endpoint_minus_frozen,preference,sample_preference,projector-step100,vision,frozen-base,vision,overall,300,225.0,182.0,0.75,0.6066666666666667,0.14333333333333334,106,21,173,0.11166666666666666,0.17666666666666667,2000,20260925
endpoint_minus_frozen,preference,mean_margin,projector-step100,vision,frozen-base,vision,overall,300,759.686394495463,292.0251442624345,2.5322879816515433,0.9734171475414483,1.558870834110095,263,36,1,1.3436728626470478,1.7705246941291723,2000,20260926
endpoint_minus_frozen,preference,paired_preference,projector-step100,vision,frozen-base,vision,color,50,37.0,11.0,0.74,0.22,0.52,26,0,24,0.38,0.66,2000,20260927
endpoint_minus_frozen,preference,sample_preference,projector-step100,vision,frozen-base,vision,color,50,43.5,30.5,0.87,0.61,0.26,26,0,24,0.19,0.33,2000,20260928
endpoint_minus_frozen,preference,mean_margin,projector-step100,vision,frozen-base,vision,color,50,180.0000012210803,30.125000536441803,3.600000024421606,0.6025000107288361,2.99750001369277,50,0,0,2.572500003622845,3.4737500112457202,2000,20260929
endpoint_minus_frozen,preference,paired_preference,projector-step100,vision,frozen-base,vision,coordinate,50,27.0,1.0,0.54,0.02,0.52,26,0,24,0.38,0.66,2000,20260930
endpoint_minus_frozen,preference,sample_preference,projector-step100,vision,frozen-base,vision,coordinate,50,38.5,25.5,0.77,0.51,0.26,26,0,24,0.19,0.33,2000,20260931
endpoint_minus_frozen,preference,mean_margin,projector-step100,vision,frozen-base,vision,coordinate,50,76.88749706745148,3.2378735542297363,1.5377499413490296,0.06475747108459473,1.4729924702644348,50,0,0,1.2336167612671851,1.722411286830902,2000,20260932
endpoint_minus_frozen,preference,paired_preference,projector-step100,vision,frozen-base,vision,count,50,6.0,8.0,0.12,0.16,-0.04,4,6,40,-0.16,0.08,2000,20260933
endpoint_minus_frozen,preference,sample_preference,projector-step100,vision,frozen-base,vision,count,50,25.5,28.0,0.51,0.56,-0.05,5,11,34,-0.13,0.03,2000,20260934
endpoint_minus_frozen,preference,mean_margin,projector-step100,vision,frozen-base,vision,count,50,17.562500208616257,2.2187501192092896,0.35125000417232516,0.04437500238418579,0.30687500178813937,38,11,1,0.18312500685453414,0.4443749967217445,2000,20260935
endpoint_minus_frozen,preference,paired_preference,projector-step100,vision,frozen-base,vision,ocr,50,11.0,5.0,0.22,0.1,0.12,6,0,44,0.04,0.22,2000,20260936
endpoint_minus_frozen,preference,sample_preference,projector-step100,vision,frozen-base,vision,ocr,50,30.5,27.5,0.61,0.55,0.06,6,0,44,0.02,0.11,2000,20260937
endpoint_minus_frozen,preference,mean_margin,projector-step100,vision,frozen-base,vision,ocr,50,38.66087416921343,24.095561588378178,0.7732174833842685,0.48191123176756356,0.29130625161670504,45,5,0,0.22645347381773448,0.3642661635989235,2000,20260938
endpoint_minus_frozen,preference,paired_preference,projector-step100,vision,frozen-base,vision,shape,50,24.0,28.0,0.48,0.56,-0.08,6,10,34,-0.24,0.06,2000,20260939
endpoint_minus_frozen,preference,sample_preference,projector-step100,vision,frozen-base,vision,shape,50,37.0,39.0,0.74,0.78,-0.04,6,10,34,-0.11,0.03,2000,20260940
endpoint_minus_frozen,preference,mean_margin,projector-step100,vision,frozen-base,vision,shape,50,247.32812554389238,225.34375235065818,4.946562510877848,4.506875047013164,0.4396874638646841,30,20,0,-0.051562584389466794,0.8709374594409018,2000,20260941
endpoint_minus_frozen,preference,paired_preference,projector-step100,vision,frozen-base,vision,spatial,50,50.0,13.0,1.0,0.26,0.74,37,0,13,0.62,0.86,2000,20260942
endpoint_minus_frozen,preference,sample_preference,projector-step100,vision,frozen-base,vision,spatial,50,50.0,31.5,1.0,0.63,0.37,37,0,13,0.31,0.43,2000,20260943
endpoint_minus_frozen,preference,mean_margin,projector-step100,vision,frozen-base,vision,spatial,50,199.2473962852091,7.004206113517284,3.984947925704182,0.1400841222703457,3.8448638034338365,50,0,0,3.5026195659907535,4.204306893047178,2000,20260944
lora_minus_projector,preference,paired_preference,lora-step25,vision,projector-step25,vision,overall,300,63.0,61.0,0.21,0.20333333333333334,0.006666666666666667,31,29,240,-0.043333333333333335,0.056666666666666664,2000,20260945
lora_minus_projector,preference,sample_preference,lora-step25,vision,projector-step25,vision,overall,300,179.0,177.5,0.5966666666666667,0.5916666666666667,0.005,35,32,233,-0.021666666666666667,0.03,2000,20260946
lora_minus_projector,preference,mean_margin,lora-step25,vision,projector-step25,vision,overall,300,305.0998607689249,254.79568572612035,1.0169995358964163,0.8493189524204012,0.16768058347601503,153,145,2,0.10050750301323004,0.23958144532173634,2000,20260947
lora_minus_projector,preference,paired_preference,lora-step25,vision,projector-step25,vision,color,50,13.0,9.0,0.26,0.18,0.08,11,7,32,-0.08,0.24,2000,20260948
lora_minus_projector,preference,sample_preference,lora-step25,vision,projector-step25,vision,color,50,31.5,29.5,0.63,0.59,0.04,11,7,32,-0.04,0.13,2000,20260949
lora_minus_projector,preference,mean_margin,lora-step25,vision,projector-step25,vision,color,50,35.531248807907104,37.812499701976776,0.7106249761581421,0.7562499940395355,-0.045625017881393434,18,32,0,-0.0943750262260437,0.0037499749660491943,2000,20260950
lora_minus_projector,preference,paired_preference,lora-step25,vision,projector-step25,vision,coordinate,50,1.0,4.0,0.02,0.08,-0.06,0,3,47,-0.14,0.0,2000,20260951
lora_minus_projector,preference,sample_preference,lora-step25,vision,projector-step25,vision,coordinate,50,25.5,27.0,0.51,0.54,-0.03,0,3,47,-0.07,0.0,2000,20260952
lora_minus_projector,preference,mean_margin,lora-step25,vision,projector-step25,vision,coordinate,50,2.598874509334564,4.423322975635529,0.05197749018669128,0.08846645951271057,-0.036488969326019284,9,41,0,-0.047849681377410885,-0.025272430181503297,2000,20260953
lora_minus_projector,preference,paired_preference,lora-step25,vision,projector-step25,vision,count,50,1.0,16.0,0.02,0.32,-0.3,0,15,35,-0.42,-0.18,2000,20260954
lora_minus_projector,preference,sample_preference,lora-step25,vision,projector-step25,vision,count,50,23.0,30.5,0.46,0.61,-0.15,3,18,29,-0.23,-0.07,2000,20260955
lora_minus_projector,preference,mean_margin,lora-step25,vision,projector-step25,vision,count,50,1.7499995827674866,5.218750298023224,0.034999991655349734,0.10437500596046448,-0.06937501430511475,12,36,2,-0.09500001192092895,-0.04375001013278961,2000,20260956
lora_minus_projector,preference,paired_preference,lora-step25,vision,projector-step25,vision,ocr,50,8.0,5.0,0.16,0.1,0.06,5,2,43,-0.04,0.16,2000,20260957
lora_minus_projector,preference,sample_preference,lora-step25,vision,projector-step25,vision,ocr,50,29.0,27.0,0.58,0.54,0.04,6,2,42,-0.01,0.1,2000,20260958
