modality,state,condition,task,metric,pairs,mean
preference,lora-step50,vision,coordinate,paired_preference,200,0.045
preference,lora-step50,vision,coordinate,sample_preference,200,0.5225
preference,lora-step50,vision,coordinate,mean_margin,200,0.07506314933300018
preference,lora-step50,vision,count,paired_preference,200,0.01
preference,lora-step50,vision,count,sample_preference,200,0.4225
preference,lora-step50,vision,count,mean_margin,200,0.012187501639127732
preference,lora-step50,vision,ocr,paired_preference,200,0.155
preference,lora-step50,vision,ocr,sample_preference,200,0.5775
preference,lora-step50,vision,ocr,mean_margin,200,0.5446675165040152
preference,lora-step50,vision,shape,paired_preference,200,0.9
preference,lora-step50,vision,shape,sample_preference,200,0.95
preference,lora-step50,vision,shape,mean_margin,200,5.34898431985639
preference,lora-step50,vision,spatial,paired_preference,200,0.0
preference,lora-step50,vision,spatial,sample_preference,200,0.5
preference,lora-step50,vision,spatial,mean_margin,200,0.18163840286433697
preference,projector-step50,paired_counterfactual_image,overall,paired_preference,1200,0.005833333333333334
preference,projector-step50,paired_counterfactual_image,overall,sample_preference,1200,0.23541666666666666
preference,projector-step50,paired_counterfactual_image,overall,mean_margin,1200,-1.7913725143226968
preference,projector-step50,paired_counterfactual_image,color,paired_preference,200,0.0
preference,projector-step50,paired_counterfactual_image,color,sample_preference,200,0.165
preference,projector-step50,paired_counterfactual_image,color,mean_margin,200,-2.14906249884516
preference,projector-step50,paired_counterfactual_image,coordinate,paired_preference,200,0.0
preference,projector-step50,paired_counterfactual_image,coordinate,sample_preference,200,0.2925
preference,projector-step50,paired_counterfactual_image,coordinate,mean_margin,200,-0.6878134559839963
preference,projector-step50,paired_counterfactual_image,count,paired_preference,200,0.03
preference,projector-step50,paired_counterfactual_image,count,sample_preference,200,0.285
preference,projector-step50,paired_counterfactual_image,count,mean_margin,200,-0.3317187450826168
preference,projector-step50,paired_counterfactual_image,ocr,paired_preference,200,0.005
preference,projector-step50,paired_counterfactual_image,ocr,sample_preference,200,0.425
preference,projector-step50,paired_counterfactual_image,ocr,mean_margin,200,-0.5105445665291378
preference,projector-step50,paired_counterfactual_image,shape,paired_preference,200,0.0
preference,projector-step50,paired_counterfactual_image,shape,sample_preference,200,0.12
preference,projector-step50,paired_counterfactual_image,shape,mean_margin,200,-6.109453103743144
preference,projector-step50,paired_counterfactual_image,spatial,paired_preference,200,0.0
preference,projector-step50,paired_counterfactual_image,spatial,sample_preference,200,0.125
preference,projector-step50,paired_counterfactual_image,spatial,mean_margin,200,-0.9596427157521248
preference,projector-step50,shuffled_image,overall,paired_preference,1200,0.11416666666666667
preference,projector-step50,shuffled_image,overall,sample_preference,1200,0.42625
preference,projector-step50,shuffled_image,overall,mean_margin,1200,-0.21532882158500272
preference,projector-step50,shuffled_image,color,paired_preference,200,0.16
preference,projector-step50,shuffled_image,color,sample_preference,200,0.4575
preference,projector-step50,shuffled_image,color,mean_margin,200,-0.03375000894069671
preference,projector-step50,shuffled_image,coordinate,paired_preference,200,0.09
preference,projector-step50,shuffled_image,coordinate,sample_preference,200,0.5125
preference,projector-step50,shuffled_image,coordinate,mean_margin,200,-0.004405829161405563
preference,projector-step50,shuffled_image,count,paired_preference,200,0.165
preference,projector-step50,shuffled_image,count,sample_preference,200,0.4625
preference,projector-step50,shuffled_image,count,mean_margin,200,-0.023750002682209014
preference,projector-step50,shuffled_image,ocr,paired_preference,200,0.08
preference,projector-step50,shuffled_image,ocr,sample_preference,200,0.5175
preference,projector-step50,shuffled_image,ocr,mean_margin,200,0.02022860912481945
preference,projector-step50,shuffled_image,shape,paired_preference,200,0.19
preference,projector-step50,shuffled_image,shape,sample_preference,200,0.4825
preference,projector-step50,shuffled_image,shape,mean_margin,200,-0.532421865639626
preference,projector-step50,shuffled_image,spatial,paired_preference,200,0.0
preference,projector-step50,shuffled_image,spatial,sample_preference,200,0.125
preference,projector-step50,shuffled_image,spatial,mean_margin,200,-0.7178738322108984
preference,projector-step50,vision,overall,paired_preference,1200,0.5116666666666667
preference,projector-step50,vision,overall,sample_preference,1200,0.7520833333333333
preference,projector-step50,vision,overall,mean_margin,1200,1.7913725143226968
preference,projector-step50,vision,color,paired_preference,200,0.635
preference,projector-step50,vision,color,sample_preference,200,0.8175
preference,projector-step50,vision,color,mean_margin,200,2.14906249884516
preference,projector-step50,vision,coordinate,paired_preference,200,0.415
preference,projector-step50,vision,coordinate,sample_preference,200,0.7075
preference,projector-step50,vision,coordinate,mean_margin,200,0.6878134559839963
preference,projector-step50,vision,count,paired_preference,200,0.38
preference,projector-step50,vision,count,sample_preference,200,0.67
preference,projector-step50,vision,count,mean_margin,200,0.3317187450826168
preference,projector-step50,vision,ocr,paired_preference,200,0.155
preference,projector-step50,vision,ocr,sample_preference,200,0.575
preference,projector-step50,vision,ocr,mean_margin,200,0.5105445665291378
preference,projector-step50,vision,shape,paired_preference,200,0.735
preference,projector-step50,vision,shape,sample_preference,200,0.8675
preference,projector-step50,vision,shape,mean_margin,200,6.109453103743144
preference,projector-step50,vision,spatial,paired_preference,200,0.75
preference,projector-step50,vision,spatial,sample_preference,200,0.875
preference,projector-step50,vision,spatial,mean_margin,200,0.9596427157521248
generation,frozen-base,paired_counterfactual_image,overall,generation_paired,300,0.06333333333333334
generation,frozen-base,paired_counterfactual_image,overall,generation_sample,300,0.21166666666666667
generation,frozen-base,paired_counterfactual_image,overall,prediction_flip,300,0.37
generation,frozen-base,paired_counterfactual_image,color,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,color,generation_sample,50,0.06
generation,frozen-base,paired_counterfactual_image,color,prediction_flip,50,0.22
generation,frozen-base,paired_counterfactual_image,coordinate,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,coordinate,generation_sample,50,0.0
generation,frozen-base,paired_counterfactual_image,coordinate,prediction_flip,50,0.0
generation,frozen-base,paired_counterfactual_image,count,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,count,generation_sample,50,0.08
generation,frozen-base,paired_counterfactual_image,count,prediction_flip,50,0.3
generation,frozen-base,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,frozen-base,paired_counterfactual_image,ocr,prediction_flip,50,0.76
generation,frozen-base,paired_counterfactual_image,shape,generation_paired,50,0.16
generation,frozen-base,paired_counterfactual_image,shape,generation_sample,50,0.52
generation,frozen-base,paired_counterfactual_image,shape,prediction_flip,50,0.72
generation,frozen-base,paired_counterfactual_image,spatial,generation_paired,50,0.22
generation,frozen-base,paired_counterfactual_image,spatial,generation_sample,50,0.61
generation,frozen-base,paired_counterfactual_image,spatial,prediction_flip,50,0.22
generation,frozen-base,vision,overall,generation_paired,300,0.06333333333333334
generation,frozen-base,vision,overall,generation_sample,300,0.21166666666666667
generation,frozen-base,vision,overall,prediction_flip,300,0.37
generation,frozen-base,vision,color,generation_paired,50,0.0
generation,frozen-base,vision,color,generation_sample,50,0.06
generation,frozen-base,vision,color,prediction_flip,50,0.22
generation,frozen-base,vision,coordinate,generation_paired,50,0.0
generation,frozen-base,vision,coordinate,generation_sample,50,0.0
generation,frozen-base,vision,coordinate,prediction_flip,50,0.0
generation,frozen-base,vision,count,generation_paired,50,0.0
generation,frozen-base,vision,count,generation_sample,50,0.08
generation,frozen-base,vision,count,prediction_flip,50,0.3
generation,frozen-base,vision,ocr,generation_paired,50,0.0
generation,frozen-base,vision,ocr,generation_sample,50,0.0
generation,frozen-base,vision,ocr,prediction_flip,50,0.76
generation,frozen-base,vision,shape,generation_paired,50,0.16
generation,frozen-base,vision,shape,generation_sample,50,0.52
generation,frozen-base,vision,shape,prediction_flip,50,0.72
generation,frozen-base,vision,spatial,generation_paired,50,0.22
generation,frozen-base,vision,spatial,generation_sample,50,0.61
generation,frozen-base,vision,spatial,prediction_flip,50,0.22
generation,lora-step50,paired_counterfactual_image,overall,generation_paired,300,0.1
generation,lora-step50,paired_counterfactual_image,overall,generation_sample,300,0.22666666666666666
generation,lora-step50,paired_counterfactual_image,overall,prediction_flip,300,0.4066666666666667
generation,lora-step50,paired_counterfactual_image,color,generation_paired,50,0.0
generation,lora-step50,paired_counterfactual_image,color,generation_sample,50,0.06
generation,lora-step50,paired_counterfactual_image,color,prediction_flip,50,0.22
generation,lora-step50,paired_counterfactual_image,coordinate,generation_paired,50,0.0
generation,lora-step50,paired_counterfactual_image,coordinate,generation_sample,50,0.0
generation,lora-step50,paired_counterfactual_image,coordinate,prediction_flip,50,0.0
generation,lora-step50,paired_counterfactual_image,count,generation_paired,50,0.0
generation,lora-step50,paired_counterfactual_image,count,generation_sample,50,0.0
generation,lora-step50,paired_counterfactual_image,count,prediction_flip,50,0.62
generation,lora-step50,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,lora-step50,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,lora-step50,paired_counterfactual_image,ocr,prediction_flip,50,0.7
generation,lora-step50,paired_counterfactual_image,shape,generation_paired,50,0.6
generation,lora-step50,paired_counterfactual_image,shape,generation_sample,50,0.8
generation,lora-step50,paired_counterfactual_image,shape,prediction_flip,50,0.9
generation,lora-step50,paired_counterfactual_image,spatial,generation_paired,50,0.0
generation,lora-step50,paired_counterfactual_image,spatial,generation_sample,50,0.5
generation,lora-step50,paired_counterfactual_image,spatial,prediction_flip,50,0.0
generation,lora-step50,vision,overall,generation_paired,300,0.1
generation,lora-step50,vision,overall,generation_sample,300,0.22666666666666666
generation,lora-step50,vision,overall,prediction_flip,300,0.4066666666666667
generation,lora-step50,vision,color,generation_paired,50,0.0
generation,lora-step50,vision,color,generation_sample,50,0.06
generation,lora-step50,vision,color,prediction_flip,50,0.22
generation,lora-step50,vision,coordinate,generation_paired,50,0.0
generation,lora-step50,vision,coordinate,generation_sample,50,0.0
generation,lora-step50,vision,coordinate,prediction_flip,50,0.0
generation,lora-step50,vision,count,generation_paired,50,0.0
generation,lora-step50,vision,count,generation_sample,50,0.0
generation,lora-step50,vision,count,prediction_flip,50,0.62
generation,lora-step50,vision,ocr,generation_paired,50,0.0
generation,lora-step50,vision,ocr,generation_sample,50,0.0
generation,lora-step50,vision,ocr,prediction_flip,50,0.7
generation,lora-step50,vision,shape,generation_paired,50,0.6
generation,lora-step50,vision,shape,generation_sample,50,0.8
generation,lora-step50,vision,shape,prediction_flip,50,0.9
generation,lora-step50,vision,spatial,generation_paired,50,0.0
generation,lora-step50,vision,spatial,generation_sample,50,0.5
generation,lora-step50,vision,spatial,prediction_flip,50,0.0
generation,projector-step50,paired_counterfactual_image,overall,generation_paired,300,0.22666666666666666
generation,projector-step50,paired_counterfactual_image,overall,generation_sample,300,0.37666666666666665
generation,projector-step50,paired_counterfactual_image,overall,prediction_flip,300,0.7266666666666667
generation,projector-step50,paired_counterfactual_image,color,generation_paired,50,0.14
generation,projector-step50,paired_counterfactual_image,color,generation_sample,50,0.37
generation,projector-step50,paired_counterfactual_image,color,prediction_flip,50,0.72
generation,projector-step50,paired_counterfactual_image,coordinate,generation_paired,50,0.02
generation,projector-step50,paired_counterfactual_image,coordinate,generation_sample,50,0.17
generation,projector-step50,paired_counterfactual_image,coordinate,prediction_flip,50,0.42
generation,projector-step50,paired_counterfactual_image,count,generation_paired,50,0.02
generation,projector-step50,paired_counterfactual_image,count,generation_sample,50,0.2
generation,projector-step50,paired_counterfactual_image,count,prediction_flip,50,0.76
generation,projector-step50,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,projector-step50,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,projector-step50,paired_counterfactual_image,ocr,prediction_flip,50,0.8
generation,projector-step50,paired_counterfactual_image,shape,generation_paired,50,0.4
generation,projector-step50,paired_counterfactual_image,shape,generation_sample,50,0.63
generation,projector-step50,paired_counterfactual_image,shape,prediction_flip,50,0.88
generation,projector-step50,paired_counterfactual_image,spatial,generation_paired,50,0.78
generation,projector-step50,paired_counterfactual_image,spatial,generation_sample,50,0.89
generation,projector-step50,paired_counterfactual_image,spatial,prediction_flip,50,0.78
generation,projector-step50,vision,overall,generation_paired,300,0.22666666666666666
generation,projector-step50,vision,overall,generation_sample,300,0.37666666666666665
generation,projector-step50,vision,overall,prediction_flip,300,0.7266666666666667
generation,projector-step50,vision,color,generation_paired,50,0.14
generation,projector-step50,vision,color,generation_sample,50,0.37
generation,projector-step50,vision,color,prediction_flip,50,0.72
generation,projector-step50,vision,coordinate,generation_paired,50,0.02
generation,projector-step50,vision,coordinate,generation_sample,50,0.17
generation,projector-step50,vision,coordinate,prediction_flip,50,0.42
generation,projector-step50,vision,count,generation_paired,50,0.02
generation,projector-step50,vision,count,generation_sample,50,0.2
generation,projector-step50,vision,count,prediction_flip,50,0.76
generation,projector-step50,vision,ocr,generation_paired,50,0.0
generation,projector-step50,vision,ocr,generation_sample,50,0.0
generation,projector-step50,vision,ocr,prediction_flip,50,0.8
generation,projector-step50,vision,shape,generation_paired,50,0.4
generation,projector-step50,vision,shape,generation_sample,50,0.63
generation,projector-step50,vision,shape,prediction_flip,50,0.88
generation,projector-step50,vision,spatial,generation_paired,50,0.78
generation,projector-step50,vision,spatial,generation_sample,50,0.89
generation,projector-step50,vision,spatial,prediction_flip,50,0.78
