family,modality,metric,state_a,condition_a,state_b,condition_b,task,denominator,sum_a,sum_b,mean_a,mean_b,mean_gap,a_only_better,b_only_better,equal,ci95_low,ci95_high,bootstrap_samples,seed
endpoint_minus_frozen,preference,paired_preference,projector-step50,vision,frozen-base,vision,ocr,200,31.0,27.0,0.155,0.135,0.02,13,9,178,-0.025,0.065,2000,20260853
endpoint_minus_frozen,preference,sample_preference,projector-step50,vision,frozen-base,vision,ocr,200,115.0,113.5,0.575,0.5675,0.0075,13,10,177,-0.015,0.03,2000,20260854
endpoint_minus_frozen,preference,mean_margin,projector-step50,vision,frozen-base,vision,ocr,200,102.10891330582756,81.32784403732845,0.5105445665291378,0.4066392201866422,0.10390534634249551,144,56,0,0.07683249916916801,0.1311242973350343,2000,20260855
endpoint_minus_frozen,preference,paired_preference,projector-step50,vision,frozen-base,vision,shape,200,147.0,112.0,0.735,0.56,0.175,35,0,165,0.12,0.23,2000,20260856
endpoint_minus_frozen,preference,sample_preference,projector-step50,vision,frozen-base,vision,shape,200,173.5,156.0,0.8675,0.78,0.0875,35,0,165,0.0625,0.115,2000,20260857
endpoint_minus_frozen,preference,mean_margin,projector-step50,vision,frozen-base,vision,shape,200,1221.8906207486289,887.484380017966,6.109453103743144,4.43742190008983,1.6720312036533143,196,4,0,1.5185155858431245,1.8354686807096003,2000,20260858
endpoint_minus_frozen,preference,paired_preference,projector-step50,vision,frozen-base,vision,spatial,200,150.0,50.0,0.75,0.25,0.5,100,0,100,0.43,0.57,2000,20260859
endpoint_minus_frozen,preference,sample_preference,projector-step50,vision,frozen-base,vision,spatial,200,175.0,125.0,0.875,0.625,0.25,100,0,100,0.215,0.285,2000,20260860
endpoint_minus_frozen,preference,mean_margin,projector-step50,vision,frozen-base,vision,spatial,200,191.92854315042496,28.142525628209114,0.9596427157521248,0.14071262814104557,0.8189300876110792,200,0,0,0.741871189288795,0.9015779785439372,2000,20260861
lora_minus_projector,preference,paired_preference,lora-step50,vision,projector-step50,vision,overall,1200,292.0,614.0,0.24333333333333335,0.5116666666666667,-0.2683333333333333,47,369,784,-0.2975,-0.24,2000,20260862
lora_minus_projector,preference,sample_preference,lora-step50,vision,projector-step50,vision,overall,1200,729.5,902.5,0.6079166666666667,0.7520833333333333,-0.14416666666666667,49,380,771,-0.16083333333333333,-0.12916666666666668,2000,20260863
lora_minus_projector,preference,mean_margin,lora-step50,vision,projector-step50,vision,overall,1200,1399.9769392450473,2149.647017187236,1.1666474493708727,1.7913725143226968,-0.6247250649518239,125,1064,11,-0.666595072400638,-0.5823270058065472,2000,20260864
lora_minus_projector,preference,paired_preference,lora-step50,vision,projector-step50,vision,color,200,70.0,127.0,0.35,0.635,-0.285,1,58,141,-0.35,-0.22,2000,20260865
lora_minus_projector,preference,sample_preference,lora-step50,vision,projector-step50,vision,color,200,135.0,163.5,0.675,0.8175,-0.1425,1,58,141,-0.175,-0.11,2000,20260866
lora_minus_projector,preference,mean_margin,lora-step50,vision,projector-step50,vision,color,200,167.46876120567322,429.812499769032,0.8373438060283661,2.14906249884516,-1.3117186928167939,0,200,0,-1.4610936780273915,-1.1678124487772583,2000,20260867
lora_minus_projector,preference,paired_preference,lora-step50,vision,projector-step50,vision,coordinate,200,9.0,83.0,0.045,0.415,-0.37,0,74,126,-0.445,-0.3,2000,20260868
lora_minus_projector,preference,sample_preference,lora-step50,vision,projector-step50,vision,coordinate,200,104.5,141.5,0.5225,0.7075,-0.185,0,74,126,-0.22,-0.1525,2000,20260869
lora_minus_projector,preference,mean_margin,lora-step50,vision,projector-step50,vision,coordinate,200,15.012629866600037,137.56269119679928,0.07506314933300018,0.6878134559839963,-0.6127503066509962,0,200,0,-0.6769903685897589,-0.5486305213719607,2000,20260870
lora_minus_projector,preference,paired_preference,lora-step50,vision,projector-step50,vision,count,200,2.0,76.0,0.01,0.38,-0.37,1,75,124,-0.44,-0.3,2000,20260871
lora_minus_projector,preference,sample_preference,lora-step50,vision,projector-step50,vision,count,200,84.5,134.0,0.4225,0.67,-0.2475,2,86,112,-0.2925,-0.2025,2000,20260872
lora_minus_projector,preference,mean_margin,lora-step50,vision,projector-step50,vision,count,200,2.4375003278255463,66.34374901652336,0.012187501639127732,0.3317187450826168,-0.3195312434434891,7,182,11,-0.36249999299645425,-0.2764062435925007,2000,20260873
lora_minus_projector,preference,paired_preference,lora-step50,vision,projector-step50,vision,ocr,200,31.0,31.0,0.155,0.155,0.0,12,12,176,-0.045,0.05,2000,20260874
lora_minus_projector,preference,sample_preference,lora-step50,vision,projector-step50,vision,ocr,200,115.5,115.0,0.5775,0.575,0.0025,13,12,175,-0.0225,0.0275,2000,20260875
lora_minus_projector,preference,mean_margin,lora-step50,vision,projector-step50,vision,ocr,200,108.93350330080305,102.10891330582756,0.5446675165040152,0.5105445665291378,0.0341229499748775,108,92,0,7.812571525572687e-05,0.06950931459381468,2000,20260876
lora_minus_projector,preference,paired_preference,lora-step50,vision,projector-step50,vision,shape,200,180.0,147.0,0.9,0.735,0.165,33,0,167,0.115,0.22,2000,20260877
lora_minus_projector,preference,sample_preference,lora-step50,vision,projector-step50,vision,shape,200,190.0,173.5,0.95,0.8675,0.0825,33,0,167,0.0575,0.11,2000,20260878
lora_minus_projector,preference,mean_margin,lora-step50,vision,projector-step50,vision,shape,200,1069.796863971278,1221.8906207486289,5.34898431985639,6.109453103743144,-0.760468783886754,10,190,0,-0.8675000269291923,-0.6596094146266114,2000,20260879
lora_minus_projector,preference,paired_preference,lora-step50,vision,projector-step50,vision,spatial,200,0.0,150.0,0.0,0.75,-0.75,0,150,50,-0.81,-0.69,2000,20260880
lora_minus_projector,preference,sample_preference,lora-step50,vision,projector-step50,vision,spatial,200,100.0,175.0,0.5,0.875,-0.375,0,150,50,-0.4025,-0.345,2000,20260881
lora_minus_projector,preference,mean_margin,lora-step50,vision,projector-step50,vision,spatial,200,36.32768057286739,191.92854315042496,0.18163840286433697,0.9596427157521248,-0.7780043128877878,0,200,0,-0.8561760390177369,-0.699327326901257,2000,20260882
vision_minus_shuffle,preference,paired_preference,frozen-base,vision,frozen-base,shuffled_image,overall,1200,269.0,72.0,0.22416666666666665,0.06,0.16416666666666666,231,34,935,0.13916666666666666,0.18916666666666668,2000,20260883
vision_minus_shuffle,preference,sample_preference,frozen-base,vision,frozen-base,shuffled_image,overall,1200,727.0,542.5,0.6058333333333333,0.45208333333333334,0.15375,302,46,852,0.13333333333333333,0.17375,2000,20260884
vision_minus_shuffle,preference,mean_margin,frozen-base,vision,frozen-base,shuffled_image,overall,1200,1144.4697406688972,-95.49083716691959,0.9537247838907477,-0.07957569763909966,1.0333004815298474,913,264,23,0.9011865049165098,1.1698517048533947,2000,20260885
vision_minus_shuffle,preference,paired_preference,frozen-base,vision,frozen-base,shuffled_image,color,200,46.0,19.0,0.23,0.095,0.135,40,13,147,0.065,0.2,2000,20260886
vision_minus_shuffle,preference,sample_preference,frozen-base,vision,frozen-base,shuffled_image,color,200,123.0,91.0,0.615,0.455,0.16,66,13,121,0.1125,0.205,2000,20260887
vision_minus_shuffle,preference,mean_margin,frozen-base,vision,frozen-base,shuffled_image,color,200,126.78125369548798,-2.1249991059303284,0.6339062684774399,-0.010624995529651642,0.6445312640070915,159,34,7,0.5089062544703483,0.7862500286102295,2000,20260888
vision_minus_shuffle,preference,paired_preference,frozen-base,vision,frozen-base,shuffled_image,coordinate,200,11.0,0.0,0.055,0.0,0.055,11,0,189,0.025,0.09,2000,20260889
vision_minus_shuffle,preference,sample_preference,frozen-base,vision,frozen-base,shuffled_image,coordinate,200,105.5,97.5,0.5275,0.4875,0.04,13,0,187,0.02,0.065,2000,20260890
vision_minus_shuffle,preference,mean_margin,frozen-base,vision,frozen-base,shuffled_image,coordinate,200,13.514987170696259,0.48159104585647583,0.06757493585348129,0.0024079552292823794,0.06516698062419891,152,44,4,0.05076950818300247,0.07957542091608047,2000,20260891
vision_minus_shuffle,preference,paired_preference,frozen-base,vision,frozen-base,shuffled_image,count,200,23.0,12.0,0.115,0.06,0.055,19,8,173,0.005,0.105,2000,20260892
vision_minus_shuffle,preference,sample_preference,frozen-base,vision,frozen-base,shuffled_image,count,200,104.0,87.0,0.52,0.435,0.085,47,20,133,0.045,0.13,2000,20260893
vision_minus_shuffle,preference,mean_margin,frozen-base,vision,frozen-base,shuffled_image,count,200,7.2187501192092896,-1.9687500894069672,0.03609375059604645,-0.009843750447034836,0.04593750104308128,117,71,12,0.025000003278255464,0.06734375149011612,2000,20260894
vision_minus_shuffle,preference,paired_preference,frozen-base,vision,frozen-base,shuffled_image,ocr,200,27.0,10.0,0.135,0.05,0.085,22,5,173,0.035,0.13,2000,20260895
vision_minus_shuffle,preference,sample_preference,frozen-base,vision,frozen-base,shuffled_image,ocr,200,113.5,97.0,0.5675,0.485,0.0825,28,5,167,0.05,0.12,2000,20260896
vision_minus_shuffle,preference,mean_margin,frozen-base,vision,frozen-base,shuffled_image,ocr,200,81.32784403732845,4.722755831763857,0.4066392201866422,0.023613779158819286,0.383025441027823,150,50,0,0.3001674593970889,0.4717545318319684,2000,20260897
vision_minus_shuffle,preference,paired_preference,frozen-base,vision,frozen-base,shuffled_image,shape,200,112.0,31.0,0.56,0.155,0.405,89,8,103,0.325,0.485,2000,20260898
vision_minus_shuffle,preference,sample_preference,frozen-base,vision,frozen-base,shuffled_image,shape,200,156.0,95.0,0.78,0.475,0.305,98,8,94,0.25,0.3625,2000,20260899
vision_minus_shuffle,preference,mean_margin,frozen-base,vision,frozen-base,shuffled_image,shape,200,887.484380017966,-73.7187527641654,4.43742190008983,-0.368593763820827,4.8060156639106575,185,15,0,4.310703155081719,5.3388281920179725,2000,20260900
vision_minus_shuffle,preference,paired_preference,frozen-base,vision,frozen-base,shuffled_image,spatial,200,50.0,0.0,0.25,0.0,0.25,50,0,150,0.19,0.31,2000,20260901
vision_minus_shuffle,preference,sample_preference,frozen-base,vision,frozen-base,shuffled_image,spatial,200,125.0,75.0,0.625,0.375,0.25,50,0,150,0.19,0.31,2000,20260902
vision_minus_shuffle,preference,mean_margin,frozen-base,vision,frozen-base,shuffled_image,spatial,200,28.142525628209114,-22.88268208503723,0.14071262814104557,-0.11441341042518616,0.2551260385662317,150,50,0,0.22065344970673323,0.2897208935022354,2000,20260903
vision_minus_shuffle,preference,paired_preference,lora-step50,vision,lora-step50,shuffled_image,overall,1200,292.0,81.0,0.24333333333333335,0.0675,0.17583333333333334,234,23,943,0.1525,0.20083333333333334,2000,20260904
vision_minus_shuffle,preference,sample_preference,lora-step50,vision,lora-step50,shuffled_image,overall,1200,729.5,581.5,0.6079166666666667,0.4845833333333333,0.12333333333333334,278,50,872,0.10583333333333333,0.14041666666666666,2000,20260905
vision_minus_shuffle,preference,mean_margin,lora-step50,vision,lora-step50,shuffled_image,overall,1200,1399.9769392450473,-120.37486657184505,1.1666474493708727,-0.10031238880987087,1.2669598381807436,917,216,67,1.1074068883935817,1.429201803633766,2000,20260906
vision_minus_shuffle,preference,paired_preference,lora-step50,vision,lora-step50,shuffled_image,color,200,70.0,19.0,0.35,0.095,0.255,56,5,139,0.185,0.32,2000,20260907
vision_minus_shuffle,preference,sample_preference,lora-step50,vision,lora-step50,shuffled_image,color,200,135.0,95.0,0.675,0.475,0.2,70,5,125,0.155,0.2475,2000,20260908
vision_minus_shuffle,preference,mean_margin,lora-step50,vision,lora-step50,shuffled_image,color,200,167.46876120567322,-0.15624821186065674,0.8373438060283661,-0.0007812410593032836,0.8381250470876693,162,33,5,0.6665625274181366,1.0114063158631326,2000,20260909
vision_minus_shuffle,preference,paired_preference,lora-step50,vision,lora-step50,shuffled_image,coordinate,200,9.0,0.0,0.045,0.0,0.045,9,0,191,0.02,0.075,2000,20260910
vision_minus_shuffle,preference,sample_preference,lora-step50,vision,lora-step50,shuffled_image,coordinate,200,104.5,98.5,0.5225,0.4925,0.03,10,0,190,0.0125,0.05,2000,20260911
vision_minus_shuffle,preference,mean_margin,lora-step50,vision,lora-step50,shuffled_image,coordinate,200,15.012629866600037,0.20868533849716187,0.07506314933300018,0.0010434266924858092,0.07401972264051437,153,44,3,0.057720350921154025,0.09131252378225327,2000,20260912
vision_minus_shuffle,preference,paired_preference,lora-step50,vision,lora-step50,shuffled_image,count,200,2.0,8.0,0.01,0.04,-0.03,2,8,190,-0.06,0.0,2000,20260913
vision_minus_shuffle,preference,sample_preference,lora-step50,vision,lora-step50,shuffled_image,count,200,84.5,92.5,0.4225,0.4625,-0.04,21,35,144,-0.075,-0.0025,2000,20260914
vision_minus_shuffle,preference,mean_margin,lora-step50,vision,lora-step50,shuffled_image,count,200,2.4375003278255463,-2.812500074505806,0.012187501639127732,-0.01406250037252903,0.02625000201165676,114,77,9,-0.008593752533197403,0.05984375700354576,2000,20260915
vision_minus_shuffle,preference,paired_preference,lora-step50,vision,lora-step50,shuffled_image,ocr,200,31.0,12.0,0.155,0.06,0.095,25,6,169,0.045,0.15,2000,20260916
vision_minus_shuffle,preference,sample_preference,lora-step50,vision,lora-step50,shuffled_image,ocr,200,115.5,99.5,0.5775,0.4975,0.08,29,6,165,0.045,0.1175,2000,20260917
vision_minus_shuffle,preference,mean_margin,lora-step50,vision,lora-step50,shuffled_image,ocr,200,108.93350330080305,3.8586824530646924,0.5446675165040152,0.01929341226532346,0.5253741042386918,152,48,0,0.42022777704397835,0.6391060673395793,2000,20260918
vision_minus_shuffle,preference,paired_preference,lora-step50,vision,lora-step50,shuffled_image,shape,200,180.0,42.0,0.9,0.21,0.69,142,4,54,0.615,0.755,2000,20260919
vision_minus_shuffle,preference,sample_preference,lora-step50,vision,lora-step50,shuffled_image,shape,200,190.0,96.0,0.95,0.48,0.47,148,4,48,0.4175,0.5175,2000,20260920
vision_minus_shuffle,preference,mean_margin,lora-step50,vision,lora-step50,shuffled_image,shape,200,1069.796863971278,-95.24999829754233,5.34898431985639,-0.4762499914877117,5.825234311344102,186,14,0,5.202187461853027,6.448984296061099,2000,20260921
vision_minus_shuffle,preference,paired_preference,lora-step50,vision,lora-step50,shuffled_image,spatial,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20260922
vision_minus_shuffle,preference,sample_preference,lora-step50,vision,lora-step50,shuffled_image,spatial,200,100.0,100.0,0.5,0.5,0.0,0,0,200,0.0,0.0,2000,20260923
vision_minus_shuffle,preference,mean_margin,lora-step50,vision,lora-step50,shuffled_image,spatial,200,36.32768057286739,-26.2234877794981,0.18163840286433697,-0.1311174388974905,0.31275584176182747,150,0,50,0.26592572681605814,0.36007799338549373,2000,20260924
vision_minus_shuffle,preference,paired_preference,projector-step50,vision,projector-step50,shuffled_image,overall,1200,614.0,137.0,0.5116666666666667,0.11416666666666667,0.3975,525,48,627,0.365,0.42916666666666664,2000,20260925
vision_minus_shuffle,preference,sample_preference,projector-step50,vision,projector-step50,shuffled_image,overall,1200,902.5,511.5,0.7520833333333333,0.42625,0.3258333333333333,573,50,577,0.30125,0.35041666666666665,2000,20260926
vision_minus_shuffle,preference,mean_margin,projector-step50,vision,projector-step50,shuffled_image,overall,1200,2149.647017187236,-258.39458590200326,1.7913725143226968,-0.21532882158500272,2.0067013359076995,1044,149,7,1.8278815241279025,2.2039386430699968,2000,20260927
vision_minus_shuffle,preference,paired_preference,projector-step50,vision,projector-step50,shuffled_image,color,200,127.0,32.0,0.635,0.16,0.475,105,10,85,0.39,0.555,2000,20260928
vision_minus_shuffle,preference,sample_preference,projector-step50,vision,projector-step50,shuffled_image,color,200,163.5,91.5,0.8175,0.4575,0.36,116,10,74,0.3025,0.42,2000,20260929
vision_minus_shuffle,preference,mean_margin,projector-step50,vision,projector-step50,shuffled_image,color,200,429.812499769032,-6.750001788139343,2.14906249884516,-0.03375000894069671,2.1828125077858567,174,24,2,1.8121875018253923,2.538750012554228,2000,20260930
vision_minus_shuffle,preference,paired_preference,projector-step50,vision,projector-step50,shuffled_image,coordinate,200,83.0,18.0,0.415,0.09,0.325,68,3,129,0.255,0.395,2000,20260931
vision_minus_shuffle,preference,sample_preference,projector-step50,vision,projector-step50,shuffled_image,coordinate,200,141.5,102.5,0.7075,0.5125,0.195,70,3,127,0.15,0.2375,2000,20260932
vision_minus_shuffle,preference,mean_margin,projector-step50,vision,projector-step50,shuffled_image,coordinate,200,137.56269119679928,-0.8811658322811127,0.6878134559839963,-0.004405829161405563,0.692219285145402,174,24,2,0.5930181159079075,0.7937644036114215,2000,20260933
vision_minus_shuffle,preference,paired_preference,projector-step50,vision,projector-step50,shuffled_image,count,200,76.0,33.0,0.38,0.165,0.215,61,18,121,0.135,0.295,2000,20260934
vision_minus_shuffle,preference,sample_preference,projector-step50,vision,projector-step50,shuffled_image,count,200,134.0,92.5,0.67,0.4625,0.2075,87,20,93,0.15,0.2625,2000,20260935
vision_minus_shuffle,preference,mean_margin,projector-step50,vision,projector-step50,shuffled_image,count,200,66.34374901652336,-4.750000536441803,0.3317187450826168,-0.023750002682209014,0.35546874776482584,153,44,3,0.2904687516391277,0.4209374971687794,2000,20260936
vision_minus_shuffle,preference,paired_preference,projector-step50,vision,projector-step50,shuffled_image,ocr,200,31.0,16.0,0.155,0.08,0.075,24,9,167,0.02,0.13,2000,20260937
vision_minus_shuffle,preference,sample_preference,projector-step50,vision,projector-step50,shuffled_image,ocr,200,115.0,103.5,0.575,0.5175,0.0575,26,9,165,0.0225,0.095,2000,20260938
vision_minus_shuffle,preference,mean_margin,projector-step50,vision,projector-step50,shuffled_image,ocr,200,102.10891330582756,4.04572182496389,0.5105445665291378,0.02022860912481945,0.4903159574043183,154,46,0,0.3931825882820856,0.5874262042840321,2000,20260939
vision_minus_shuffle,preference,paired_preference,projector-step50,vision,projector-step50,shuffled_image,shape,200,147.0,38.0,0.735,0.19,0.545,117,8,75,0.46,0.625,2000,20260940
vision_minus_shuffle,preference,sample_preference,projector-step50,vision,projector-step50,shuffled_image,shape,200,173.5,96.5,0.8675,0.4825,0.385,124,8,68,0.33,0.4425,2000,20260941
vision_minus_shuffle,preference,mean_margin,projector-step50,vision,projector-step50,shuffled_image,shape,200,1221.8906207486289,-106.48437312792521,6.109453103743144,-0.532421865639626,6.64187496938277,189,11,0,5.950546878029709,7.389531220491044,2000,20260942
vision_minus_shuffle,preference,paired_preference,projector-step50,vision,projector-step50,shuffled_image,spatial,200,150.0,0.0,0.75,0.0,0.75,150,0,50,0.69,0.81,2000,20260943
vision_minus_shuffle,preference,sample_preference,projector-step50,vision,projector-step50,shuffled_image,spatial,200,175.0,25.0,0.875,0.125,0.75,150,0,50,0.685,0.81,2000,20260944
vision_minus_shuffle,preference,mean_margin,projector-step50,vision,projector-step50,shuffled_image,spatial,200,191.92854315042496,-143.57476644217968,0.9596427157521248,-0.7178738322108984,1.6775165479630232,200,0,0,1.5133583390340208,1.848497775197029,2000,20260945
endpoint_minus_frozen,generation,generation_paired,lora-step50,vision,frozen-base,vision,overall,300,30.0,19.0,0.1,0.06333333333333334,0.03666666666666667,22,11,267,0.0,0.07333333333333333,2000,20260946
endpoint_minus_frozen,generation,generation_sample,lora-step50,vision,frozen-base,vision,overall,300,68.0,63.5,0.22666666666666666,0.21166666666666667,0.015,27,19,254,-0.006666666666666667,0.03833333333333333,2000,20260947
endpoint_minus_frozen,generation,prediction_flip,lora-step50,vision,frozen-base,vision,overall,300,122.0,111.0,0.4066666666666667,0.37,0.03666666666666667,36,25,239,-0.013333333333333334,0.09,2000,20260948
endpoint_minus_frozen,generation,generation_paired,lora-step50,vision,frozen-base,vision,color,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20260949
endpoint_minus_frozen,generation,generation_sample,lora-step50,vision,frozen-base,vision,color,50,3.0,3.0,0.06,0.06,0.0,0,0,50,0.0,0.0,2000,20260950
endpoint_minus_frozen,generation,prediction_flip,lora-step50,vision,frozen-base,vision,color,50,11.0,11.0,0.22,0.22,0.0,0,0,50,0.0,0.0,2000,20260951
endpoint_minus_frozen,generation,generation_paired,lora-step50,vision,frozen-base,vision,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20260952
endpoint_minus_frozen,generation,generation_sample,lora-step50,vision,frozen-base,vision,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20260953
endpoint_minus_frozen,generation,prediction_flip,lora-step50,vision,frozen-base,vision,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20260954
endpoint_minus_frozen,generation,generation_paired,lora-step50,vision,frozen-base,vision,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20260955
endpoint_minus_frozen,generation,generation_sample,lora-step50,vision,frozen-base,vision,count,50,0.0,4.0,0.0,0.08,-0.08,0,8,42,-0.13,-0.03,2000,20260956
endpoint_minus_frozen,generation,prediction_flip,lora-step50,vision,frozen-base,vision,count,50,31.0,15.0,0.62,0.3,0.32,21,5,24,0.14,0.5,2000,20260957
