modality,state,condition,task,metric,pairs,mean
preference,lora-step25,vision,coordinate,mean_margin,50,0.05197749018669128
preference,lora-step25,vision,count,paired_preference,50,0.02
preference,lora-step25,vision,count,sample_preference,50,0.46
preference,lora-step25,vision,count,mean_margin,50,0.034999991655349734
preference,lora-step25,vision,ocr,paired_preference,50,0.16
preference,lora-step25,vision,ocr,sample_preference,50,0.58
preference,lora-step25,vision,ocr,mean_margin,50,0.563384600843702
preference,lora-step25,vision,shape,paired_preference,50,0.8
preference,lora-step25,vision,shape,sample_preference,50,0.9
preference,lora-step25,vision,shape,mean_margin,50,4.541250023208558
preference,lora-step25,vision,spatial,paired_preference,50,0.0
preference,lora-step25,vision,spatial,sample_preference,50,0.5
preference,lora-step25,vision,spatial,mean_margin,50,0.1997601333260536
preference,lora-step50,paired_counterfactual_image,overall,paired_preference,300,0.03
preference,lora-step50,paired_counterfactual_image,overall,sample_preference,300,0.36833333333333335
preference,lora-step50,paired_counterfactual_image,overall,mean_margin,300,-1.1877824844474356
preference,lora-step50,paired_counterfactual_image,color,paired_preference,50,0.0
preference,lora-step50,paired_counterfactual_image,color,sample_preference,50,0.34
preference,lora-step50,paired_counterfactual_image,color,mean_margin,50,-0.7993750429153442
preference,lora-step50,paired_counterfactual_image,coordinate,paired_preference,50,0.0
preference,lora-step50,paired_counterfactual_image,coordinate,sample_preference,50,0.47
preference,lora-step50,paired_counterfactual_image,coordinate,mean_margin,50,-0.07295258164405823
preference,lora-step50,paired_counterfactual_image,count,paired_preference,50,0.18
preference,lora-step50,paired_counterfactual_image,count,sample_preference,50,0.57
preference,lora-step50,paired_counterfactual_image,count,mean_margin,50,-0.028125003576278687
preference,lora-step50,paired_counterfactual_image,ocr,paired_preference,50,0.0
preference,lora-step50,paired_counterfactual_image,ocr,sample_preference,50,0.43
preference,lora-step50,paired_counterfactual_image,ocr,mean_margin,50,-0.63869448918388
preference,lora-step50,paired_counterfactual_image,shape,paired_preference,50,0.0
preference,lora-step50,paired_counterfactual_image,shape,sample_preference,50,0.03
preference,lora-step50,paired_counterfactual_image,shape,mean_margin,50,-5.4056249244511125
preference,lora-step50,paired_counterfactual_image,spatial,paired_preference,50,0.0
preference,lora-step50,paired_counterfactual_image,spatial,sample_preference,50,0.37
preference,lora-step50,paired_counterfactual_image,spatial,mean_margin,50,-0.18192286491394044
preference,lora-step50,shuffled_image,overall,paired_preference,300,0.06666666666666667
preference,lora-step50,shuffled_image,overall,sample_preference,300,0.49833333333333335
preference,lora-step50,shuffled_image,overall,mean_margin,300,-0.03937746143459329
preference,lora-step50,shuffled_image,color,paired_preference,50,0.1
preference,lora-step50,shuffled_image,color,sample_preference,50,0.47
preference,lora-step50,shuffled_image,color,mean_margin,50,-0.07937499046325684
preference,lora-step50,shuffled_image,coordinate,paired_preference,50,0.0
preference,lora-step50,shuffled_image,coordinate,sample_preference,50,0.5
preference,lora-step50,shuffled_image,coordinate,mean_margin,50,-0.0052545773983001705
preference,lora-step50,shuffled_image,count,paired_preference,50,0.0
preference,lora-step50,shuffled_image,count,sample_preference,50,0.47
preference,lora-step50,shuffled_image,count,mean_margin,50,-0.008749990165233612
preference,lora-step50,shuffled_image,ocr,paired_preference,50,0.08
preference,lora-step50,shuffled_image,ocr,sample_preference,50,0.52
preference,lora-step50,shuffled_image,ocr,mean_margin,50,-0.07352500341052107
preference,lora-step50,shuffled_image,shape,paired_preference,50,0.22
preference,lora-step50,shuffled_image,shape,sample_preference,50,0.53
preference,lora-step50,shuffled_image,shape,mean_margin,50,0.06031253203749656
preference,lora-step50,shuffled_image,spatial,paired_preference,50,0.0
preference,lora-step50,shuffled_image,spatial,sample_preference,50,0.5
preference,lora-step50,shuffled_image,spatial,mean_margin,50,-0.1296727392077446
preference,lora-step50,vision,overall,paired_preference,300,0.23333333333333334
preference,lora-step50,vision,overall,sample_preference,300,0.5983333333333334
preference,lora-step50,vision,overall,mean_margin,300,1.1877824844474356
preference,lora-step50,vision,color,paired_preference,50,0.28
preference,lora-step50,vision,color,sample_preference,50,0.64
preference,lora-step50,vision,color,mean_margin,50,0.7993750429153442
preference,lora-step50,vision,coordinate,paired_preference,50,0.04
preference,lora-step50,vision,coordinate,sample_preference,50,0.52
preference,lora-step50,vision,coordinate,mean_margin,50,0.07295258164405823
preference,lora-step50,vision,count,paired_preference,50,0.0
preference,lora-step50,vision,count,sample_preference,50,0.39
preference,lora-step50,vision,count,mean_margin,50,0.028125003576278687
preference,lora-step50,vision,ocr,paired_preference,50,0.14
preference,lora-step50,vision,ocr,sample_preference,50,0.57
preference,lora-step50,vision,ocr,mean_margin,50,0.63869448918388
preference,lora-step50,vision,shape,paired_preference,50,0.94
preference,lora-step50,vision,shape,sample_preference,50,0.97
preference,lora-step50,vision,shape,mean_margin,50,5.4056249244511125
preference,lora-step50,vision,spatial,paired_preference,50,0.0
preference,lora-step50,vision,spatial,sample_preference,50,0.5
preference,lora-step50,vision,spatial,mean_margin,50,0.18192286491394044
preference,lora-step100,paired_counterfactual_image,overall,paired_preference,300,0.05
preference,lora-step100,paired_counterfactual_image,overall,sample_preference,300,0.39666666666666667
preference,lora-step100,paired_counterfactual_image,overall,mean_margin,300,-1.40793340063101
preference,lora-step100,paired_counterfactual_image,color,paired_preference,50,0.0
preference,lora-step100,paired_counterfactual_image,color,sample_preference,50,0.33
preference,lora-step100,paired_counterfactual_image,color,mean_margin,50,-0.9787499630451202
preference,lora-step100,paired_counterfactual_image,coordinate,paired_preference,50,0.0
preference,lora-step100,paired_counterfactual_image,coordinate,sample_preference,50,0.45
preference,lora-step100,paired_counterfactual_image,coordinate,mean_margin,50,-0.10249257206916809
preference,lora-step100,paired_counterfactual_image,count,paired_preference,50,0.3
preference,lora-step100,paired_counterfactual_image,count,sample_preference,50,0.65
preference,lora-step100,paired_counterfactual_image,count,mean_margin,50,0.14875000298023225
preference,lora-step100,paired_counterfactual_image,ocr,paired_preference,50,0.0
preference,lora-step100,paired_counterfactual_image,ocr,sample_preference,50,0.4
preference,lora-step100,paired_counterfactual_image,ocr,mean_margin,50,-0.7158992719877334
preference,lora-step100,paired_counterfactual_image,shape,paired_preference,50,0.0
preference,lora-step100,paired_counterfactual_image,shape,sample_preference,50,0.05
preference,lora-step100,paired_counterfactual_image,shape,mean_margin,50,-6.430937497727573
preference,lora-step100,paired_counterfactual_image,spatial,paired_preference,50,0.0
preference,lora-step100,paired_counterfactual_image,spatial,sample_preference,50,0.5
preference,lora-step100,paired_counterfactual_image,spatial,mean_margin,50,-0.368271101936698
preference,lora-step100,shuffled_image,overall,paired_preference,300,0.06666666666666667
preference,lora-step100,shuffled_image,overall,sample_preference,300,0.48833333333333334
preference,lora-step100,shuffled_image,overall,mean_margin,300,-0.08160844715122902
preference,lora-step100,shuffled_image,color,paired_preference,50,0.08
preference,lora-step100,shuffled_image,color,sample_preference,50,0.45
preference,lora-step100,shuffled_image,color,mean_margin,50,-0.0981250023841858
preference,lora-step100,shuffled_image,coordinate,paired_preference,50,0.02
preference,lora-step100,shuffled_image,coordinate,sample_preference,50,0.51
preference,lora-step100,shuffled_image,coordinate,mean_margin,50,-0.015186676979064942
preference,lora-step100,shuffled_image,count,paired_preference,50,0.06
preference,lora-step100,shuffled_image,count,sample_preference,50,0.47
preference,lora-step100,shuffled_image,count,mean_margin,50,-0.0606249988079071
preference,lora-step100,shuffled_image,ocr,paired_preference,50,0.06
preference,lora-step100,shuffled_image,ocr,sample_preference,50,0.5
preference,lora-step100,shuffled_image,ocr,mean_margin,50,-0.06428541778382803
preference,lora-step100,shuffled_image,shape,paired_preference,50,0.18
preference,lora-step100,shuffled_image,shape,sample_preference,50,0.5
preference,lora-step100,shuffled_image,shape,mean_margin,50,0.02375002298504114
preference,lora-step100,shuffled_image,spatial,paired_preference,50,0.0
preference,lora-step100,shuffled_image,spatial,sample_preference,50,0.5
preference,lora-step100,shuffled_image,spatial,mean_margin,50,-0.27517860993742943
preference,lora-step100,vision,overall,paired_preference,300,0.24333333333333335
preference,lora-step100,vision,overall,sample_preference,300,0.5966666666666667
preference,lora-step100,vision,overall,mean_margin,300,1.40793340063101
preference,lora-step100,vision,color,paired_preference,50,0.26
preference,lora-step100,vision,color,sample_preference,50,0.63
preference,lora-step100,vision,color,mean_margin,50,0.9787499630451202
preference,lora-step100,vision,coordinate,paired_preference,50,0.1
preference,lora-step100,vision,coordinate,sample_preference,50,0.55
preference,lora-step100,vision,coordinate,mean_margin,50,0.10249257206916809
preference,lora-step100,vision,count,paired_preference,50,0.0
preference,lora-step100,vision,count,sample_preference,50,0.35
preference,lora-step100,vision,count,mean_margin,50,-0.14875000298023225
preference,lora-step100,vision,ocr,paired_preference,50,0.2
preference,lora-step100,vision,ocr,sample_preference,50,0.6
preference,lora-step100,vision,ocr,mean_margin,50,0.7158992719877334
preference,lora-step100,vision,shape,paired_preference,50,0.9
preference,lora-step100,vision,shape,sample_preference,50,0.95
preference,lora-step100,vision,shape,mean_margin,50,6.430937497727573
preference,lora-step100,vision,spatial,paired_preference,50,0.0
preference,lora-step100,vision,spatial,sample_preference,50,0.5
preference,lora-step100,vision,spatial,mean_margin,50,0.368271101936698
preference,projector-step25,paired_counterfactual_image,overall,paired_preference,300,0.013333333333333334
preference,projector-step25,paired_counterfactual_image,overall,sample_preference,300,0.38666666666666666
preference,projector-step25,paired_counterfactual_image,overall,mean_margin,300,-0.8493189524204012
preference,projector-step25,paired_counterfactual_image,color,paired_preference,50,0.0
preference,projector-step25,paired_counterfactual_image,color,sample_preference,50,0.38
preference,projector-step25,paired_counterfactual_image,color,mean_margin,50,-0.7562499940395355
preference,projector-step25,paired_counterfactual_image,coordinate,paired_preference,50,0.0
preference,projector-step25,paired_counterfactual_image,coordinate,sample_preference,50,0.45
preference,projector-step25,paired_counterfactual_image,coordinate,mean_margin,50,-0.08846645951271057
preference,projector-step25,paired_counterfactual_image,count,paired_preference,50,0.08
preference,projector-step25,paired_counterfactual_image,count,sample_preference,50,0.31
preference,projector-step25,paired_counterfactual_image,count,mean_margin,50,-0.10437500596046448
preference,projector-step25,paired_counterfactual_image,ocr,paired_preference,50,0.0
preference,projector-step25,paired_counterfactual_image,ocr,sample_preference,50,0.45
preference,projector-step25,paired_counterfactual_image,ocr,mean_margin,50,-0.42897867595581785
preference,projector-step25,paired_counterfactual_image,shape,paired_preference,50,0.0
preference,projector-step25,paired_counterfactual_image,shape,sample_preference,50,0.23
preference,projector-step25,paired_counterfactual_image,shape,mean_margin,50,-3.561875
preference,projector-step25,paired_counterfactual_image,spatial,paired_preference,50,0.0
preference,projector-step25,paired_counterfactual_image,spatial,sample_preference,50,0.5
preference,projector-step25,paired_counterfactual_image,spatial,mean_margin,50,-0.1559685790538788
preference,projector-step25,shuffled_image,overall,paired_preference,300,0.07333333333333333
preference,projector-step25,shuffled_image,overall,sample_preference,300,0.49166666666666664
preference,projector-step25,shuffled_image,overall,mean_margin,300,0.042117251116368506
preference,projector-step25,shuffled_image,color,paired_preference,50,0.06
preference,projector-step25,shuffled_image,color,sample_preference,50,0.45
preference,projector-step25,shuffled_image,color,mean_margin,50,-0.034375
preference,projector-step25,shuffled_image,coordinate,paired_preference,50,0.0
preference,projector-step25,shuffled_image,coordinate,sample_preference,50,0.5
preference,projector-step25,shuffled_image,coordinate,mean_margin,50,0.0011433398723602296
preference,projector-step25,shuffled_image,count,paired_preference,50,0.16
preference,projector-step25,shuffled_image,count,sample_preference,50,0.44
preference,projector-step25,shuffled_image,count,mean_margin,50,-0.004375004172325134
preference,projector-step25,shuffled_image,ocr,paired_preference,50,0.04
preference,projector-step25,shuffled_image,ocr,sample_preference,50,0.52
preference,projector-step25,shuffled_image,ocr,mean_margin,50,-0.004821018377939863
preference,projector-step25,shuffled_image,shape,paired_preference,50,0.18
preference,projector-step25,shuffled_image,shape,sample_preference,50,0.54
preference,projector-step25,shuffled_image,shape,mean_margin,50,0.37687500908970833
preference,projector-step25,shuffled_image,spatial,paired_preference,50,0.0
preference,projector-step25,shuffled_image,spatial,sample_preference,50,0.5
preference,projector-step25,shuffled_image,spatial,mean_margin,50,-0.08174381971359253
preference,projector-step25,vision,overall,paired_preference,300,0.20333333333333334
preference,projector-step25,vision,overall,sample_preference,300,0.5916666666666667
preference,projector-step25,vision,overall,mean_margin,300,0.8493189524204012
preference,projector-step25,vision,color,paired_preference,50,0.18
preference,projector-step25,vision,color,sample_preference,50,0.59
preference,projector-step25,vision,color,mean_margin,50,0.7562499940395355
preference,projector-step25,vision,coordinate,paired_preference,50,0.08
preference,projector-step25,vision,coordinate,sample_preference,50,0.54
preference,projector-step25,vision,coordinate,mean_margin,50,0.08846645951271057
preference,projector-step25,vision,count,paired_preference,50,0.32
preference,projector-step25,vision,count,sample_preference,50,0.61
preference,projector-step25,vision,count,mean_margin,50,0.10437500596046448
preference,projector-step25,vision,ocr,paired_preference,50,0.1
preference,projector-step25,vision,ocr,sample_preference,50,0.54
preference,projector-step25,vision,ocr,mean_margin,50,0.42897867595581785
preference,projector-step25,vision,shape,paired_preference,50,0.54
preference,projector-step25,vision,shape,sample_preference,50,0.77
preference,projector-step25,vision,shape,mean_margin,50,3.561875
preference,projector-step25,vision,spatial,paired_preference,50,0.0
preference,projector-step25,vision,spatial,sample_preference,50,0.5
preference,projector-step25,vision,spatial,mean_margin,50,0.1559685790538788
preference,projector-step50,paired_counterfactual_image,overall,paired_preference,300,0.01
preference,projector-step50,paired_counterfactual_image,overall,sample_preference,300,0.23
preference,projector-step50,paired_counterfactual_image,overall,mean_margin,300,-1.8123680175723516
preference,projector-step50,paired_counterfactual_image,color,paired_preference,50,0.0
preference,projector-step50,paired_counterfactual_image,color,sample_preference,50,0.19
preference,projector-step50,paired_counterfactual_image,color,mean_margin,50,-2.056249995082617
preference,projector-step50,paired_counterfactual_image,coordinate,paired_preference,50,0.0
preference,projector-step50,paired_counterfactual_image,coordinate,sample_preference,50,0.28
preference,projector-step50,paired_counterfactual_image,coordinate,mean_margin,50,-0.711889134645462
preference,projector-step50,paired_counterfactual_image,count,paired_preference,50,0.06
preference,projector-step50,paired_counterfactual_image,count,sample_preference,50,0.28
preference,projector-step50,paired_counterfactual_image,count,mean_margin,50,-0.3656249940395355
preference,projector-step50,paired_counterfactual_image,ocr,paired_preference,50,0.0
preference,projector-step50,paired_counterfactual_image,ocr,sample_preference,50,0.41
preference,projector-step50,paired_counterfactual_image,ocr,mean_margin,50,-0.6160619808378673
preference,projector-step50,paired_counterfactual_image,shape,paired_preference,50,0.0
preference,projector-step50,paired_counterfactual_image,shape,sample_preference,50,0.09
preference,projector-step50,paired_counterfactual_image,shape,mean_margin,50,-6.159374992365483
preference,projector-step50,paired_counterfactual_image,spatial,paired_preference,50,0.0
preference,projector-step50,paired_counterfactual_image,spatial,sample_preference,50,0.13
preference,projector-step50,paired_counterfactual_image,spatial,mean_margin,50,-0.9650070084631444
preference,projector-step50,shuffled_image,overall,paired_preference,300,0.12666666666666668
preference,projector-step50,shuffled_image,overall,sample_preference,300,0.4483333333333333
preference,projector-step50,shuffled_image,overall,mean_margin,300,-0.08981311590036391
preference,projector-step50,shuffled_image,color,paired_preference,50,0.16
preference,projector-step50,shuffled_image,color,sample_preference,50,0.46
preference,projector-step50,shuffled_image,color,mean_margin,50,-0.12437498331069946
preference,projector-step50,shuffled_image,coordinate,paired_preference,50,0.16
preference,projector-step50,shuffled_image,coordinate,sample_preference,50,0.56
preference,projector-step50,shuffled_image,coordinate,mean_margin,50,0.05478391379117966
preference,projector-step50,shuffled_image,count,paired_preference,50,0.12
preference,projector-step50,shuffled_image,count,sample_preference,50,0.46
preference,projector-step50,shuffled_image,count,mean_margin,50,0.0012499994039535522
preference,projector-step50,shuffled_image,ocr,paired_preference,50,0.1
preference,projector-step50,shuffled_image,ocr,sample_preference,50,0.53
preference,projector-step50,shuffled_image,ocr,mean_margin,50,-0.020128699325379844
preference,projector-step50,shuffled_image,shape,paired_preference,50,0.22
preference,projector-step50,shuffled_image,shape,sample_preference,50,0.55
preference,projector-step50,shuffled_image,shape,mean_margin,50,0.26374995325924827
preference,projector-step50,shuffled_image,spatial,paired_preference,50,0.0
preference,projector-step50,shuffled_image,spatial,sample_preference,50,0.13
preference,projector-step50,shuffled_image,spatial,mean_margin,50,-0.7141588792204857
preference,projector-step50,vision,overall,paired_preference,300,0.5266666666666666
preference,projector-step50,vision,overall,sample_preference,300,0.7583333333333333
preference,projector-step50,vision,overall,mean_margin,300,1.8123680175723516
preference,projector-step50,vision,color,paired_preference,50,0.58
preference,projector-step50,vision,color,sample_preference,50,0.79
preference,projector-step50,vision,color,mean_margin,50,2.056249995082617
preference,projector-step50,vision,coordinate,paired_preference,50,0.44
preference,projector-step50,vision,coordinate,sample_preference,50,0.72
preference,projector-step50,vision,coordinate,mean_margin,50,0.711889134645462
preference,projector-step50,vision,count,paired_preference,50,0.42
preference,projector-step50,vision,count,sample_preference,50,0.68
preference,projector-step50,vision,count,mean_margin,50,0.3656249940395355
preference,projector-step50,vision,ocr,paired_preference,50,0.18
preference,projector-step50,vision,ocr,sample_preference,50,0.59
preference,projector-step50,vision,ocr,mean_margin,50,0.6160619808378673
preference,projector-step50,vision,shape,paired_preference,50,0.8
preference,projector-step50,vision,shape,sample_preference,50,0.9
preference,projector-step50,vision,shape,mean_margin,50,6.159374992365483
preference,projector-step50,vision,spatial,paired_preference,50,0.74
preference,projector-step50,vision,spatial,sample_preference,50,0.87
preference,projector-step50,vision,spatial,mean_margin,50,0.9650070084631444
preference,projector-step100,paired_counterfactual_image,overall,paired_preference,300,0.016666666666666666
preference,projector-step100,paired_counterfactual_image,overall,sample_preference,300,0.245
preference,projector-step100,paired_counterfactual_image,overall,mean_margin,300,-2.5322879816515433
preference,projector-step100,paired_counterfactual_image,color,paired_preference,50,0.0
preference,projector-step100,paired_counterfactual_image,color,sample_preference,50,0.11
preference,projector-step100,paired_counterfactual_image,color,mean_margin,50,-3.600000024421606
preference,projector-step100,paired_counterfactual_image,coordinate,paired_preference,50,0.0
preference,projector-step100,paired_counterfactual_image,coordinate,sample_preference,50,0.23
preference,projector-step100,paired_counterfactual_image,coordinate,mean_margin,50,-1.5377499413490296
preference,projector-step100,paired_counterfactual_image,count,paired_preference,50,0.1
preference,projector-step100,paired_counterfactual_image,count,sample_preference,50,0.48
preference,projector-step100,paired_counterfactual_image,count,mean_margin,50,-0.35125000417232516
preference,projector-step100,paired_counterfactual_image,ocr,paired_preference,50,0.0
preference,projector-step100,paired_counterfactual_image,ocr,sample_preference,50,0.39
preference,projector-step100,paired_counterfactual_image,ocr,mean_margin,50,-0.7732174833842685
preference,projector-step100,paired_counterfactual_image,shape,paired_preference,50,0.0
preference,projector-step100,paired_counterfactual_image,shape,sample_preference,50,0.26
preference,projector-step100,paired_counterfactual_image,shape,mean_margin,50,-4.946562510877848
preference,projector-step100,paired_counterfactual_image,spatial,paired_preference,50,0.0
preference,projector-step100,paired_counterfactual_image,spatial,sample_preference,50,0.0
preference,projector-step100,paired_counterfactual_image,spatial,mean_margin,50,-3.984947925704182
preference,projector-step100,shuffled_image,overall,paired_preference,300,0.14666666666666667
preference,projector-step100,shuffled_image,overall,sample_preference,300,0.44166666666666665
preference,projector-step100,shuffled_image,overall,mean_margin,300,-0.30473046509010276
preference,projector-step100,shuffled_image,color,paired_preference,50,0.28
preference,projector-step100,shuffled_image,color,sample_preference,50,0.51
preference,projector-step100,shuffled_image,color,mean_margin,50,0.009999985098838806
preference,projector-step100,shuffled_image,coordinate,paired_preference,50,0.16
preference,projector-step100,shuffled_image,coordinate,sample_preference,50,0.52
preference,projector-step100,shuffled_image,coordinate,mean_margin,50,0.10555765390396118
preference,projector-step100,shuffled_image,count,paired_preference,50,0.16
preference,projector-step100,shuffled_image,count,sample_preference,50,0.45
preference,projector-step100,shuffled_image,count,mean_margin,50,-0.039999998658895496
preference,projector-step100,shuffled_image,ocr,paired_preference,50,0.12
preference,projector-step100,shuffled_image,ocr,sample_preference,50,0.52
preference,projector-step100,shuffled_image,ocr,mean_margin,50,-0.01788814179102578
preference,projector-step100,shuffled_image,shape,paired_preference,50,0.16
