modality,state,condition,task,metric,pairs,mean
preference,global-step100,vision,coordinate,mean_margin,200,1.1111179831624032
preference,global-step100,vision,count,paired_preference,200,0.055
preference,global-step100,vision,count,sample_preference,200,0.4475
preference,global-step100,vision,count,mean_margin,200,0.21562499418854714
preference,global-step100,vision,ocr,paired_preference,200,0.215
preference,global-step100,vision,ocr,sample_preference,200,0.6075
preference,global-step100,vision,ocr,mean_margin,200,0.6129397435983023
preference,global-step100,vision,shape,paired_preference,200,0.68
preference,global-step100,vision,shape,sample_preference,200,0.84
preference,global-step100,vision,shape,mean_margin,200,6.0701563272345815
preference,global-step100,vision,spatial,paired_preference,200,1.0
preference,global-step100,vision,spatial,sample_preference,200,1.0
preference,global-step100,vision,spatial,mean_margin,200,3.2279209134794655
preference,global-step25,paired_counterfactual_image,overall,paired_preference,1200,0.005833333333333334
preference,global-step25,paired_counterfactual_image,overall,sample_preference,1200,0.36916666666666664
preference,global-step25,paired_counterfactual_image,overall,mean_margin,1200,-0.7930834438735768
preference,global-step25,paired_counterfactual_image,color,paired_preference,200,0.0
preference,global-step25,paired_counterfactual_image,color,sample_preference,200,0.3325
preference,global-step25,paired_counterfactual_image,color,mean_margin,200,-0.8471875025331974
preference,global-step25,paired_counterfactual_image,coordinate,paired_preference,200,0.0
preference,global-step25,paired_counterfactual_image,coordinate,sample_preference,200,0.4275
preference,global-step25,paired_counterfactual_image,coordinate,mean_margin,200,-0.11367777109146118
preference,global-step25,paired_counterfactual_image,count,paired_preference,200,0.035
preference,global-step25,paired_counterfactual_image,count,sample_preference,200,0.3125
preference,global-step25,paired_counterfactual_image,count,mean_margin,200,-0.09421874731779098
preference,global-step25,paired_counterfactual_image,ocr,paired_preference,200,0.0
preference,global-step25,paired_counterfactual_image,ocr,sample_preference,200,0.44
preference,global-step25,paired_counterfactual_image,ocr,mean_margin,200,-0.4394262541589283
preference,global-step25,paired_counterfactual_image,shape,paired_preference,200,0.0
preference,global-step25,paired_counterfactual_image,shape,sample_preference,200,0.2025
preference,global-step25,paired_counterfactual_image,shape,mean_margin,200,-3.047968742325902
preference,global-step25,paired_counterfactual_image,spatial,paired_preference,200,0.0
preference,global-step25,paired_counterfactual_image,spatial,sample_preference,200,0.5
preference,global-step25,paired_counterfactual_image,spatial,mean_margin,200,-0.21602164581418037
preference,global-step25,shuffled_image,overall,paired_preference,1200,0.07
preference,global-step25,shuffled_image,overall,sample_preference,1200,0.47875
preference,global-step25,shuffled_image,overall,mean_margin,1200,-0.036653597257380925
preference,global-step25,shuffled_image,color,paired_preference,200,0.055
preference,global-step25,shuffled_image,color,sample_preference,200,0.46
preference,global-step25,shuffled_image,color,mean_margin,200,-0.01828125014901161
preference,global-step25,shuffled_image,coordinate,paired_preference,200,0.03
preference,global-step25,shuffled_image,coordinate,sample_preference,200,0.5075
preference,global-step25,shuffled_image,coordinate,mean_margin,200,0.004591183662414551
preference,global-step25,shuffled_image,count,paired_preference,200,0.1
preference,global-step25,shuffled_image,count,sample_preference,200,0.4375
preference,global-step25,shuffled_image,count,mean_margin,200,-0.008906250596046448
preference,global-step25,shuffled_image,ocr,paired_preference,200,0.06
preference,global-step25,shuffled_image,ocr,sample_preference,200,0.485
preference,global-step25,shuffled_image,ocr,mean_margin,200,0.03366699005308603
preference,global-step25,shuffled_image,shape,paired_preference,200,0.175
preference,global-step25,shuffled_image,shape,sample_preference,200,0.4825
preference,global-step25,shuffled_image,shape,mean_margin,200,-0.06531250182539225
preference,global-step25,shuffled_image,spatial,paired_preference,200,0.0
preference,global-step25,shuffled_image,spatial,sample_preference,200,0.5
preference,global-step25,shuffled_image,spatial,mean_margin,200,-0.16567975468933582
preference,global-step25,vision,overall,paired_preference,1200,0.24083333333333334
preference,global-step25,vision,overall,sample_preference,1200,0.6108333333333333
preference,global-step25,vision,overall,mean_margin,1200,0.7930834438735768
preference,global-step25,vision,color,paired_preference,200,0.29
preference,global-step25,vision,color,sample_preference,200,0.645
preference,global-step25,vision,color,mean_margin,200,0.8471875025331974
preference,global-step25,vision,coordinate,paired_preference,200,0.135
preference,global-step25,vision,coordinate,sample_preference,200,0.5675
preference,global-step25,vision,coordinate,mean_margin,200,0.11367777109146118
preference,global-step25,vision,count,paired_preference,200,0.305
preference,global-step25,vision,count,sample_preference,200,0.595
preference,global-step25,vision,count,mean_margin,200,0.09421874731779098
preference,global-step25,vision,ocr,paired_preference,200,0.12
preference,global-step25,vision,ocr,sample_preference,200,0.56
preference,global-step25,vision,ocr,mean_margin,200,0.4394262541589283
preference,global-step25,vision,shape,paired_preference,200,0.595
preference,global-step25,vision,shape,sample_preference,200,0.7975
preference,global-step25,vision,shape,mean_margin,200,3.047968742325902
preference,global-step25,vision,spatial,paired_preference,200,0.0
preference,global-step25,vision,spatial,sample_preference,200,0.5
preference,global-step25,vision,spatial,mean_margin,200,0.21602164581418037
preference,global-step50,paired_counterfactual_image,overall,paired_preference,1200,0.0
preference,global-step50,paired_counterfactual_image,overall,sample_preference,1200,0.29375
preference,global-step50,paired_counterfactual_image,overall,mean_margin,1200,-1.384259997459047
preference,global-step50,paired_counterfactual_image,color,paired_preference,200,0.0
preference,global-step50,paired_counterfactual_image,color,sample_preference,200,0.155
preference,global-step50,paired_counterfactual_image,color,mean_margin,200,-2.3304687560349704
preference,global-step50,paired_counterfactual_image,coordinate,paired_preference,200,0.0
preference,global-step50,paired_counterfactual_image,coordinate,sample_preference,200,0.4
preference,global-step50,paired_counterfactual_image,coordinate,mean_margin,200,-0.41978069543838503
preference,global-step50,paired_counterfactual_image,count,paired_preference,200,0.0
preference,global-step50,paired_counterfactual_image,count,sample_preference,200,0.33
preference,global-step50,paired_counterfactual_image,count,mean_margin,200,-0.29249999336898325
preference,global-step50,paired_counterfactual_image,ocr,paired_preference,200,0.0
preference,global-step50,paired_counterfactual_image,ocr,sample_preference,200,0.4275
preference,global-step50,paired_counterfactual_image,ocr,mean_margin,200,-0.32772604372955505
preference,global-step50,paired_counterfactual_image,shape,paired_preference,200,0.0
preference,global-step50,paired_counterfactual_image,shape,sample_preference,200,0.325
preference,global-step50,paired_counterfactual_image,shape,mean_margin,200,-4.257968750339932
preference,global-step50,paired_counterfactual_image,spatial,paired_preference,200,0.0
preference,global-step50,paired_counterfactual_image,spatial,sample_preference,200,0.125
preference,global-step50,paired_counterfactual_image,spatial,mean_margin,200,-0.6771157458424568
preference,global-step50,shuffled_image,overall,paired_preference,1200,0.09166666666666666
preference,global-step50,shuffled_image,overall,sample_preference,1200,0.45458333333333334
preference,global-step50,shuffled_image,overall,mean_margin,1200,-0.08056165742611748
preference,global-step50,shuffled_image,color,paired_preference,200,0.22
preference,global-step50,shuffled_image,color,sample_preference,200,0.5125
preference,global-step50,shuffled_image,color,mean_margin,200,0.056562508009374145
preference,global-step50,shuffled_image,coordinate,paired_preference,200,0.045
preference,global-step50,shuffled_image,coordinate,sample_preference,200,0.505
preference,global-step50,shuffled_image,coordinate,mean_margin,200,0.004195649921894073
preference,global-step50,shuffled_image,count,paired_preference,200,0.135
preference,global-step50,shuffled_image,count,sample_preference,200,0.4625
preference,global-step50,shuffled_image,count,mean_margin,200,-0.021562498733401297
preference,global-step50,shuffled_image,ocr,paired_preference,200,0.045
preference,global-step50,shuffled_image,ocr,sample_preference,200,0.5075
preference,global-step50,shuffled_image,ocr,mean_margin,200,0.02586609804062615
preference,global-step50,shuffled_image,shape,paired_preference,200,0.105
preference,global-step50,shuffled_image,shape,sample_preference,200,0.49
preference,global-step50,shuffled_image,shape,mean_margin,200,-0.1917968819150701
preference,global-step50,shuffled_image,spatial,paired_preference,200,0.0
preference,global-step50,shuffled_image,spatial,sample_preference,200,0.25
preference,global-step50,shuffled_image,spatial,mean_margin,200,-0.3566348198801279
preference,global-step50,vision,overall,paired_preference,1200,0.38916666666666666
preference,global-step50,vision,overall,sample_preference,1200,0.6933333333333334
preference,global-step50,vision,overall,mean_margin,1200,1.384259997459047
preference,global-step50,vision,color,paired_preference,200,0.675
preference,global-step50,vision,color,sample_preference,200,0.8375
preference,global-step50,vision,color,mean_margin,200,2.3304687560349704
preference,global-step50,vision,coordinate,paired_preference,200,0.19
preference,global-step50,vision,coordinate,sample_preference,200,0.595
preference,global-step50,vision,coordinate,mean_margin,200,0.41978069543838503
preference,global-step50,vision,count,paired_preference,200,0.225
preference,global-step50,vision,count,sample_preference,200,0.605
preference,global-step50,vision,count,mean_margin,200,0.29249999336898325
preference,global-step50,vision,ocr,paired_preference,200,0.145
preference,global-step50,vision,ocr,sample_preference,200,0.5725
preference,global-step50,vision,ocr,mean_margin,200,0.32772604372955505
preference,global-step50,vision,shape,paired_preference,200,0.35
preference,global-step50,vision,shape,sample_preference,200,0.675
preference,global-step50,vision,shape,mean_margin,200,4.257968750339932
preference,global-step50,vision,spatial,paired_preference,200,0.75
preference,global-step50,vision,spatial,sample_preference,200,0.875
preference,global-step50,vision,spatial,mean_margin,200,0.6771157458424568
preference,stratified-step100,paired_counterfactual_image,overall,paired_preference,1200,0.0125
preference,stratified-step100,paired_counterfactual_image,overall,sample_preference,1200,0.24791666666666667
preference,stratified-step100,paired_counterfactual_image,overall,mean_margin,1200,-2.488188296928481
preference,stratified-step100,paired_counterfactual_image,color,paired_preference,200,0.0
preference,stratified-step100,paired_counterfactual_image,color,sample_preference,200,0.1225
preference,stratified-step100,paired_counterfactual_image,color,mean_margin,200,-3.6750000094616553
preference,stratified-step100,paired_counterfactual_image,coordinate,paired_preference,200,0.0
preference,stratified-step100,paired_counterfactual_image,coordinate,sample_preference,200,0.2125
preference,stratified-step100,paired_counterfactual_image,coordinate,mean_margin,200,-1.4868434239178896
preference,stratified-step100,paired_counterfactual_image,count,paired_preference,200,0.07
preference,stratified-step100,paired_counterfactual_image,count,sample_preference,200,0.4775
preference,stratified-step100,paired_counterfactual_image,count,mean_margin,200,-0.31187500443309546
preference,stratified-step100,paired_counterfactual_image,ocr,paired_preference,200,0.005
preference,stratified-step100,paired_counterfactual_image,ocr,sample_preference,200,0.3925
preference,stratified-step100,paired_counterfactual_image,ocr,mean_margin,200,-0.669762419184049
preference,stratified-step100,paired_counterfactual_image,shape,paired_preference,200,0.0
preference,stratified-step100,paired_counterfactual_image,shape,sample_preference,200,0.2825
preference,stratified-step100,paired_counterfactual_image,shape,mean_margin,200,-4.828671916743624
preference,stratified-step100,paired_counterfactual_image,spatial,paired_preference,200,0.0
preference,stratified-step100,paired_counterfactual_image,spatial,sample_preference,200,0.0
preference,stratified-step100,paired_counterfactual_image,spatial,mean_margin,200,-3.9569770078305737
preference,stratified-step100,shuffled_image,overall,paired_preference,1200,0.12583333333333332
preference,stratified-step100,shuffled_image,overall,sample_preference,1200,0.43333333333333335
preference,stratified-step100,shuffled_image,overall,mean_margin,1200,-0.46406210699434797
preference,stratified-step100,shuffled_image,color,paired_preference,200,0.24
preference,stratified-step100,shuffled_image,color,sample_preference,200,0.4925
preference,stratified-step100,shuffled_image,color,mean_margin,200,-0.12234374823747203
preference,stratified-step100,shuffled_image,coordinate,paired_preference,200,0.125
preference,stratified-step100,shuffled_image,coordinate,sample_preference,200,0.505
preference,stratified-step100,shuffled_image,coordinate,mean_margin,200,-0.003136185109615326
preference,stratified-step100,shuffled_image,count,paired_preference,200,0.165
preference,stratified-step100,shuffled_image,count,sample_preference,200,0.4675
preference,stratified-step100,shuffled_image,count,mean_margin,200,-0.05640625063329935
preference,stratified-step100,shuffled_image,ocr,paired_preference,200,0.11
preference,stratified-step100,shuffled_image,ocr,sample_preference,200,0.5175
preference,stratified-step100,shuffled_image,ocr,mean_margin,200,0.026825853977884572
preference,stratified-step100,shuffled_image,shape,paired_preference,200,0.115
preference,stratified-step100,shuffled_image,shape,sample_preference,200,0.4925
preference,stratified-step100,shuffled_image,shape,mean_margin,200,-0.31539062927418854
preference,stratified-step100,shuffled_image,spatial,paired_preference,200,0.0
preference,stratified-step100,shuffled_image,spatial,sample_preference,200,0.125
preference,stratified-step100,shuffled_image,spatial,mean_margin,200,-2.313921682689397
preference,stratified-step100,vision,overall,paired_preference,1200,0.5108333333333334
preference,stratified-step100,vision,overall,sample_preference,1200,0.7491666666666666
preference,stratified-step100,vision,overall,mean_margin,1200,2.488188296928481
preference,stratified-step100,vision,color,paired_preference,200,0.735
preference,stratified-step100,vision,color,sample_preference,200,0.8675
preference,stratified-step100,vision,color,mean_margin,200,3.6750000094616553
preference,stratified-step100,vision,coordinate,paired_preference,200,0.575
preference,stratified-step100,vision,coordinate,sample_preference,200,0.7875
preference,stratified-step100,vision,coordinate,mean_margin,200,1.4868434239178896
preference,stratified-step100,vision,count,paired_preference,200,0.1
preference,stratified-step100,vision,count,sample_preference,200,0.515
preference,stratified-step100,vision,count,mean_margin,200,0.31187500443309546
preference,stratified-step100,vision,ocr,paired_preference,200,0.22
preference,stratified-step100,vision,ocr,sample_preference,200,0.6075
preference,stratified-step100,vision,ocr,mean_margin,200,0.669762419184049
preference,stratified-step100,vision,shape,paired_preference,200,0.435
preference,stratified-step100,vision,shape,sample_preference,200,0.7175
preference,stratified-step100,vision,shape,mean_margin,200,4.828671916743624
preference,stratified-step100,vision,spatial,paired_preference,200,1.0
preference,stratified-step100,vision,spatial,sample_preference,200,1.0
preference,stratified-step100,vision,spatial,mean_margin,200,3.9569770078305737
preference,stratified-step25,paired_counterfactual_image,overall,paired_preference,1200,0.0125
preference,stratified-step25,paired_counterfactual_image,overall,sample_preference,1200,0.39125
preference,stratified-step25,paired_counterfactual_image,overall,mean_margin,1200,-0.8250973810842704
preference,stratified-step25,paired_counterfactual_image,color,paired_preference,200,0.0
preference,stratified-step25,paired_counterfactual_image,color,sample_preference,200,0.3925
preference,stratified-step25,paired_counterfactual_image,color,mean_margin,200,-0.7967187479138375
preference,stratified-step25,paired_counterfactual_image,coordinate,paired_preference,200,0.0
preference,stratified-step25,paired_counterfactual_image,coordinate,sample_preference,200,0.44
preference,stratified-step25,paired_counterfactual_image,coordinate,mean_margin,200,-0.09601579904556275
preference,stratified-step25,paired_counterfactual_image,count,paired_preference,200,0.075
preference,stratified-step25,paired_counterfactual_image,count,sample_preference,200,0.34
preference,stratified-step25,paired_counterfactual_image,count,mean_margin,200,-0.08968750551342965
preference,stratified-step25,paired_counterfactual_image,ocr,paired_preference,200,0.0
preference,stratified-step25,paired_counterfactual_image,ocr,sample_preference,200,0.4475
preference,stratified-step25,paired_counterfactual_image,ocr,mean_margin,200,-0.3561116266420909
preference,stratified-step25,paired_counterfactual_image,shape,paired_preference,200,0.0
preference,stratified-step25,paired_counterfactual_image,shape,sample_preference,200,0.2275
preference,stratified-step25,paired_counterfactual_image,shape,mean_margin,200,-3.456093754209578
preference,stratified-step25,paired_counterfactual_image,spatial,paired_preference,200,0.0
preference,stratified-step25,paired_counterfactual_image,spatial,sample_preference,200,0.5
preference,stratified-step25,paired_counterfactual_image,spatial,mean_margin,200,-0.15595685318112373
preference,stratified-step25,shuffled_image,overall,paired_preference,1200,0.0725
preference,stratified-step25,shuffled_image,overall,sample_preference,1200,0.4841666666666667
preference,stratified-step25,shuffled_image,overall,mean_margin,1200,-0.049925223993314866
preference,stratified-step25,shuffled_image,color,paired_preference,200,0.055
preference,stratified-step25,shuffled_image,color,sample_preference,200,0.4525
preference,stratified-step25,shuffled_image,color,mean_margin,200,-0.020625002086162567
preference,stratified-step25,shuffled_image,coordinate,paired_preference,200,0.01
preference,stratified-step25,shuffled_image,coordinate,sample_preference,200,0.495
preference,stratified-step25,shuffled_image,coordinate,mean_margin,200,0.0013798484206199646
preference,stratified-step25,shuffled_image,count,paired_preference,200,0.15
preference,stratified-step25,shuffled_image,count,sample_preference,200,0.4625
preference,stratified-step25,shuffled_image,count,mean_margin,200,-0.023593753427267074
preference,stratified-step25,shuffled_image,ocr,paired_preference,200,0.045
preference,stratified-step25,shuffled_image,ocr,sample_preference,200,0.51
preference,stratified-step25,shuffled_image,ocr,mean_margin,200,0.02614570980412621
preference,stratified-step25,shuffled_image,shape,paired_preference,200,0.175
preference,stratified-step25,shuffled_image,shape,sample_preference,200,0.485
preference,stratified-step25,shuffled_image,shape,mean_margin,200,-0.20031250113621354
preference,stratified-step25,shuffled_image,spatial,paired_preference,200,0.0
preference,stratified-step25,shuffled_image,spatial,sample_preference,200,0.5
preference,stratified-step25,shuffled_image,spatial,mean_margin,200,-0.08254564553499222
preference,stratified-step25,vision,overall,paired_preference,1200,0.20166666666666666
preference,stratified-step25,vision,overall,sample_preference,1200,0.5925
preference,stratified-step25,vision,overall,mean_margin,1200,0.8250973810842704
preference,stratified-step25,vision,color,paired_preference,200,0.19
preference,stratified-step25,vision,color,sample_preference,200,0.595
preference,stratified-step25,vision,color,mean_margin,200,0.7967187479138375
preference,stratified-step25,vision,coordinate,paired_preference,200,0.095
preference,stratified-step25,vision,coordinate,sample_preference,200,0.5475
preference,stratified-step25,vision,coordinate,mean_margin,200,0.09601579904556275
preference,stratified-step25,vision,count,paired_preference,200,0.275
preference,stratified-step25,vision,count,sample_preference,200,0.59
preference,stratified-step25,vision,count,mean_margin,200,0.08968750551342965
preference,stratified-step25,vision,ocr,paired_preference,200,0.105
preference,stratified-step25,vision,ocr,sample_preference,200,0.55
preference,stratified-step25,vision,ocr,mean_margin,200,0.3561116266420909
preference,stratified-step25,vision,shape,paired_preference,200,0.545
preference,stratified-step25,vision,shape,sample_preference,200,0.7725
preference,stratified-step25,vision,shape,mean_margin,200,3.456093754209578
preference,stratified-step25,vision,spatial,paired_preference,200,0.0
preference,stratified-step25,vision,spatial,sample_preference,200,0.5
preference,stratified-step25,vision,spatial,mean_margin,200,0.15595685318112373
preference,stratified-step50,paired_counterfactual_image,overall,paired_preference,1200,0.005833333333333334
preference,stratified-step50,paired_counterfactual_image,overall,sample_preference,1200,0.23541666666666666
preference,stratified-step50,paired_counterfactual_image,overall,mean_margin,1200,-1.7913725143226968
preference,stratified-step50,paired_counterfactual_image,color,paired_preference,200,0.0
preference,stratified-step50,paired_counterfactual_image,color,sample_preference,200,0.165
preference,stratified-step50,paired_counterfactual_image,color,mean_margin,200,-2.14906249884516
preference,stratified-step50,paired_counterfactual_image,coordinate,paired_preference,200,0.0
preference,stratified-step50,paired_counterfactual_image,coordinate,sample_preference,200,0.2925
preference,stratified-step50,paired_counterfactual_image,coordinate,mean_margin,200,-0.6878134559839963
preference,stratified-step50,paired_counterfactual_image,count,paired_preference,200,0.03
preference,stratified-step50,paired_counterfactual_image,count,sample_preference,200,0.285
preference,stratified-step50,paired_counterfactual_image,count,mean_margin,200,-0.3317187450826168
preference,stratified-step50,paired_counterfactual_image,ocr,paired_preference,200,0.005
preference,stratified-step50,paired_counterfactual_image,ocr,sample_preference,200,0.425
preference,stratified-step50,paired_counterfactual_image,ocr,mean_margin,200,-0.5105445665291378
preference,stratified-step50,paired_counterfactual_image,shape,paired_preference,200,0.0
preference,stratified-step50,paired_counterfactual_image,shape,sample_preference,200,0.12
preference,stratified-step50,paired_counterfactual_image,shape,mean_margin,200,-6.109453103743144
preference,stratified-step50,paired_counterfactual_image,spatial,paired_preference,200,0.0
preference,stratified-step50,paired_counterfactual_image,spatial,sample_preference,200,0.125
preference,stratified-step50,paired_counterfactual_image,spatial,mean_margin,200,-0.9596427157521248
preference,stratified-step50,shuffled_image,overall,paired_preference,1200,0.11416666666666667
preference,stratified-step50,shuffled_image,overall,sample_preference,1200,0.42625
preference,stratified-step50,shuffled_image,overall,mean_margin,1200,-0.21532882158500272
preference,stratified-step50,shuffled_image,color,paired_preference,200,0.16
preference,stratified-step50,shuffled_image,color,sample_preference,200,0.4575
preference,stratified-step50,shuffled_image,color,mean_margin,200,-0.03375000894069671
preference,stratified-step50,shuffled_image,coordinate,paired_preference,200,0.09
preference,stratified-step50,shuffled_image,coordinate,sample_preference,200,0.5125
preference,stratified-step50,shuffled_image,coordinate,mean_margin,200,-0.004405829161405563
preference,stratified-step50,shuffled_image,count,paired_preference,200,0.165
preference,stratified-step50,shuffled_image,count,sample_preference,200,0.4625
preference,stratified-step50,shuffled_image,count,mean_margin,200,-0.023750002682209014
preference,stratified-step50,shuffled_image,ocr,paired_preference,200,0.08
