modality,state,condition,task,metric,pairs,mean
preference,lora-step100,vision,coordinate,paired_preference,200,0.095
preference,lora-step100,vision,coordinate,sample_preference,200,0.5475
preference,lora-step100,vision,coordinate,mean_margin,200,0.10074518412351609
preference,lora-step100,vision,count,paired_preference,200,0.0
preference,lora-step100,vision,count,sample_preference,200,0.3925
preference,lora-step100,vision,count,mean_margin,200,-0.18562500201165677
preference,lora-step100,vision,ocr,paired_preference,200,0.175
preference,lora-step100,vision,ocr,sample_preference,200,0.5875
preference,lora-step100,vision,ocr,mean_margin,200,0.6027174874657677
preference,lora-step100,vision,shape,paired_preference,200,0.88
preference,lora-step100,vision,shape,sample_preference,200,0.94
preference,lora-step100,vision,shape,mean_margin,200,6.37085938426666
preference,lora-step100,vision,spatial,paired_preference,200,0.0
preference,lora-step100,vision,spatial,sample_preference,200,0.5
preference,lora-step100,vision,spatial,mean_margin,200,0.37590578279457987
preference,projector-step100,paired_counterfactual_image,overall,paired_preference,1200,0.0125
preference,projector-step100,paired_counterfactual_image,overall,sample_preference,1200,0.24791666666666667
preference,projector-step100,paired_counterfactual_image,overall,mean_margin,1200,-2.488188296928481
preference,projector-step100,paired_counterfactual_image,color,paired_preference,200,0.0
preference,projector-step100,paired_counterfactual_image,color,sample_preference,200,0.1225
preference,projector-step100,paired_counterfactual_image,color,mean_margin,200,-3.6750000094616553
preference,projector-step100,paired_counterfactual_image,coordinate,paired_preference,200,0.0
preference,projector-step100,paired_counterfactual_image,coordinate,sample_preference,200,0.2125
preference,projector-step100,paired_counterfactual_image,coordinate,mean_margin,200,-1.4868434239178896
preference,projector-step100,paired_counterfactual_image,count,paired_preference,200,0.07
preference,projector-step100,paired_counterfactual_image,count,sample_preference,200,0.4775
preference,projector-step100,paired_counterfactual_image,count,mean_margin,200,-0.31187500443309546
preference,projector-step100,paired_counterfactual_image,ocr,paired_preference,200,0.005
preference,projector-step100,paired_counterfactual_image,ocr,sample_preference,200,0.3925
preference,projector-step100,paired_counterfactual_image,ocr,mean_margin,200,-0.669762419184049
preference,projector-step100,paired_counterfactual_image,shape,paired_preference,200,0.0
preference,projector-step100,paired_counterfactual_image,shape,sample_preference,200,0.2825
preference,projector-step100,paired_counterfactual_image,shape,mean_margin,200,-4.828671916743624
preference,projector-step100,paired_counterfactual_image,spatial,paired_preference,200,0.0
preference,projector-step100,paired_counterfactual_image,spatial,sample_preference,200,0.0
preference,projector-step100,paired_counterfactual_image,spatial,mean_margin,200,-3.9569770078305737
preference,projector-step100,shuffled_image,overall,paired_preference,1200,0.12583333333333332
preference,projector-step100,shuffled_image,overall,sample_preference,1200,0.43333333333333335
preference,projector-step100,shuffled_image,overall,mean_margin,1200,-0.46406210699434797
preference,projector-step100,shuffled_image,color,paired_preference,200,0.24
preference,projector-step100,shuffled_image,color,sample_preference,200,0.4925
preference,projector-step100,shuffled_image,color,mean_margin,200,-0.12234374823747203
preference,projector-step100,shuffled_image,coordinate,paired_preference,200,0.125
preference,projector-step100,shuffled_image,coordinate,sample_preference,200,0.505
preference,projector-step100,shuffled_image,coordinate,mean_margin,200,-0.003136185109615326
preference,projector-step100,shuffled_image,count,paired_preference,200,0.165
preference,projector-step100,shuffled_image,count,sample_preference,200,0.4675
preference,projector-step100,shuffled_image,count,mean_margin,200,-0.05640625063329935
preference,projector-step100,shuffled_image,ocr,paired_preference,200,0.11
preference,projector-step100,shuffled_image,ocr,sample_preference,200,0.5175
preference,projector-step100,shuffled_image,ocr,mean_margin,200,0.026825853977884572
preference,projector-step100,shuffled_image,shape,paired_preference,200,0.115
preference,projector-step100,shuffled_image,shape,sample_preference,200,0.4925
preference,projector-step100,shuffled_image,shape,mean_margin,200,-0.31539062927418854
preference,projector-step100,shuffled_image,spatial,paired_preference,200,0.0
preference,projector-step100,shuffled_image,spatial,sample_preference,200,0.125
preference,projector-step100,shuffled_image,spatial,mean_margin,200,-2.313921682689397
preference,projector-step100,vision,overall,paired_preference,1200,0.5108333333333334
preference,projector-step100,vision,overall,sample_preference,1200,0.7491666666666666
preference,projector-step100,vision,overall,mean_margin,1200,2.488188296928481
preference,projector-step100,vision,color,paired_preference,200,0.735
preference,projector-step100,vision,color,sample_preference,200,0.8675
preference,projector-step100,vision,color,mean_margin,200,3.6750000094616553
preference,projector-step100,vision,coordinate,paired_preference,200,0.575
preference,projector-step100,vision,coordinate,sample_preference,200,0.7875
preference,projector-step100,vision,coordinate,mean_margin,200,1.4868434239178896
preference,projector-step100,vision,count,paired_preference,200,0.1
preference,projector-step100,vision,count,sample_preference,200,0.515
preference,projector-step100,vision,count,mean_margin,200,0.31187500443309546
preference,projector-step100,vision,ocr,paired_preference,200,0.22
preference,projector-step100,vision,ocr,sample_preference,200,0.6075
preference,projector-step100,vision,ocr,mean_margin,200,0.669762419184049
preference,projector-step100,vision,shape,paired_preference,200,0.435
preference,projector-step100,vision,shape,sample_preference,200,0.7175
preference,projector-step100,vision,shape,mean_margin,200,4.828671916743624
preference,projector-step100,vision,spatial,paired_preference,200,1.0
preference,projector-step100,vision,spatial,sample_preference,200,1.0
preference,projector-step100,vision,spatial,mean_margin,200,3.9569770078305737
generation,frozen-base,paired_counterfactual_image,overall,generation_paired,300,0.06333333333333334
generation,frozen-base,paired_counterfactual_image,overall,generation_sample,300,0.21166666666666667
generation,frozen-base,paired_counterfactual_image,overall,prediction_flip,300,0.37
generation,frozen-base,paired_counterfactual_image,color,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,color,generation_sample,50,0.06
generation,frozen-base,paired_counterfactual_image,color,prediction_flip,50,0.22
generation,frozen-base,paired_counterfactual_image,coordinate,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,coordinate,generation_sample,50,0.0
generation,frozen-base,paired_counterfactual_image,coordinate,prediction_flip,50,0.0
generation,frozen-base,paired_counterfactual_image,count,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,count,generation_sample,50,0.08
generation,frozen-base,paired_counterfactual_image,count,prediction_flip,50,0.3
generation,frozen-base,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,frozen-base,paired_counterfactual_image,ocr,prediction_flip,50,0.76
generation,frozen-base,paired_counterfactual_image,shape,generation_paired,50,0.16
generation,frozen-base,paired_counterfactual_image,shape,generation_sample,50,0.52
generation,frozen-base,paired_counterfactual_image,shape,prediction_flip,50,0.72
generation,frozen-base,paired_counterfactual_image,spatial,generation_paired,50,0.22
generation,frozen-base,paired_counterfactual_image,spatial,generation_sample,50,0.61
generation,frozen-base,paired_counterfactual_image,spatial,prediction_flip,50,0.22
generation,frozen-base,vision,overall,generation_paired,300,0.06333333333333334
generation,frozen-base,vision,overall,generation_sample,300,0.21166666666666667
generation,frozen-base,vision,overall,prediction_flip,300,0.37
generation,frozen-base,vision,color,generation_paired,50,0.0
generation,frozen-base,vision,color,generation_sample,50,0.06
generation,frozen-base,vision,color,prediction_flip,50,0.22
generation,frozen-base,vision,coordinate,generation_paired,50,0.0
generation,frozen-base,vision,coordinate,generation_sample,50,0.0
generation,frozen-base,vision,coordinate,prediction_flip,50,0.0
generation,frozen-base,vision,count,generation_paired,50,0.0
generation,frozen-base,vision,count,generation_sample,50,0.08
generation,frozen-base,vision,count,prediction_flip,50,0.3
generation,frozen-base,vision,ocr,generation_paired,50,0.0
generation,frozen-base,vision,ocr,generation_sample,50,0.0
generation,frozen-base,vision,ocr,prediction_flip,50,0.76
generation,frozen-base,vision,shape,generation_paired,50,0.16
generation,frozen-base,vision,shape,generation_sample,50,0.52
generation,frozen-base,vision,shape,prediction_flip,50,0.72
generation,frozen-base,vision,spatial,generation_paired,50,0.22
generation,frozen-base,vision,spatial,generation_sample,50,0.61
generation,frozen-base,vision,spatial,prediction_flip,50,0.22
generation,lora-step100,paired_counterfactual_image,overall,generation_paired,300,0.08
generation,lora-step100,paired_counterfactual_image,overall,generation_sample,300,0.21666666666666667
generation,lora-step100,paired_counterfactual_image,overall,prediction_flip,300,0.5633333333333334
generation,lora-step100,paired_counterfactual_image,color,generation_paired,50,0.0
generation,lora-step100,paired_counterfactual_image,color,generation_sample,50,0.06
generation,lora-step100,paired_counterfactual_image,color,prediction_flip,50,0.26
generation,lora-step100,paired_counterfactual_image,coordinate,generation_paired,50,0.0
generation,lora-step100,paired_counterfactual_image,coordinate,generation_sample,50,0.0
generation,lora-step100,paired_counterfactual_image,coordinate,prediction_flip,50,0.58
generation,lora-step100,paired_counterfactual_image,count,generation_paired,50,0.0
generation,lora-step100,paired_counterfactual_image,count,generation_sample,50,0.0
generation,lora-step100,paired_counterfactual_image,count,prediction_flip,50,0.76
generation,lora-step100,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,lora-step100,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,lora-step100,paired_counterfactual_image,ocr,prediction_flip,50,0.9
generation,lora-step100,paired_counterfactual_image,shape,generation_paired,50,0.48
generation,lora-step100,paired_counterfactual_image,shape,generation_sample,50,0.74
generation,lora-step100,paired_counterfactual_image,shape,prediction_flip,50,0.88
generation,lora-step100,paired_counterfactual_image,spatial,generation_paired,50,0.0
generation,lora-step100,paired_counterfactual_image,spatial,generation_sample,50,0.5
generation,lora-step100,paired_counterfactual_image,spatial,prediction_flip,50,0.0
generation,lora-step100,vision,overall,generation_paired,300,0.08
generation,lora-step100,vision,overall,generation_sample,300,0.21666666666666667
generation,lora-step100,vision,overall,prediction_flip,300,0.5633333333333334
generation,lora-step100,vision,color,generation_paired,50,0.0
generation,lora-step100,vision,color,generation_sample,50,0.06
generation,lora-step100,vision,color,prediction_flip,50,0.26
generation,lora-step100,vision,coordinate,generation_paired,50,0.0
generation,lora-step100,vision,coordinate,generation_sample,50,0.0
generation,lora-step100,vision,coordinate,prediction_flip,50,0.58
generation,lora-step100,vision,count,generation_paired,50,0.0
generation,lora-step100,vision,count,generation_sample,50,0.0
generation,lora-step100,vision,count,prediction_flip,50,0.76
generation,lora-step100,vision,ocr,generation_paired,50,0.0
generation,lora-step100,vision,ocr,generation_sample,50,0.0
generation,lora-step100,vision,ocr,prediction_flip,50,0.9
generation,lora-step100,vision,shape,generation_paired,50,0.48
generation,lora-step100,vision,shape,generation_sample,50,0.74
generation,lora-step100,vision,shape,prediction_flip,50,0.88
generation,lora-step100,vision,spatial,generation_paired,50,0.0
generation,lora-step100,vision,spatial,generation_sample,50,0.5
generation,lora-step100,vision,spatial,prediction_flip,50,0.0
generation,projector-step100,paired_counterfactual_image,overall,generation_paired,300,0.25666666666666665
generation,projector-step100,paired_counterfactual_image,overall,generation_sample,300,0.41
generation,projector-step100,paired_counterfactual_image,overall,prediction_flip,300,0.7966666666666666
generation,projector-step100,paired_counterfactual_image,color,generation_paired,50,0.16
generation,projector-step100,paired_counterfactual_image,color,generation_sample,50,0.38
generation,projector-step100,paired_counterfactual_image,color,prediction_flip,50,0.7
generation,projector-step100,paired_counterfactual_image,coordinate,generation_paired,50,0.24
generation,projector-step100,paired_counterfactual_image,coordinate,generation_sample,50,0.51
generation,projector-step100,paired_counterfactual_image,coordinate,prediction_flip,50,0.88
generation,projector-step100,paired_counterfactual_image,count,generation_paired,50,0.02
generation,projector-step100,paired_counterfactual_image,count,generation_sample,50,0.11
generation,projector-step100,paired_counterfactual_image,count,prediction_flip,50,0.68
generation,projector-step100,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,projector-step100,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,projector-step100,paired_counterfactual_image,ocr,prediction_flip,50,0.96
generation,projector-step100,paired_counterfactual_image,shape,generation_paired,50,0.12
generation,projector-step100,paired_counterfactual_image,shape,generation_sample,50,0.46
generation,projector-step100,paired_counterfactual_image,shape,prediction_flip,50,0.56
generation,projector-step100,paired_counterfactual_image,spatial,generation_paired,50,1.0
generation,projector-step100,paired_counterfactual_image,spatial,generation_sample,50,1.0
generation,projector-step100,paired_counterfactual_image,spatial,prediction_flip,50,1.0
generation,projector-step100,vision,overall,generation_paired,300,0.25666666666666665
generation,projector-step100,vision,overall,generation_sample,300,0.41
generation,projector-step100,vision,overall,prediction_flip,300,0.7966666666666666
generation,projector-step100,vision,color,generation_paired,50,0.16
generation,projector-step100,vision,color,generation_sample,50,0.38
generation,projector-step100,vision,color,prediction_flip,50,0.7
generation,projector-step100,vision,coordinate,generation_paired,50,0.24
generation,projector-step100,vision,coordinate,generation_sample,50,0.51
generation,projector-step100,vision,coordinate,prediction_flip,50,0.88
generation,projector-step100,vision,count,generation_paired,50,0.02
generation,projector-step100,vision,count,generation_sample,50,0.11
generation,projector-step100,vision,count,prediction_flip,50,0.68
generation,projector-step100,vision,ocr,generation_paired,50,0.0
generation,projector-step100,vision,ocr,generation_sample,50,0.0
generation,projector-step100,vision,ocr,prediction_flip,50,0.96
generation,projector-step100,vision,shape,generation_paired,50,0.12
generation,projector-step100,vision,shape,generation_sample,50,0.46
generation,projector-step100,vision,shape,prediction_flip,50,0.56
generation,projector-step100,vision,spatial,generation_paired,50,1.0
generation,projector-step100,vision,spatial,generation_sample,50,1.0
generation,projector-step100,vision,spatial,prediction_flip,50,1.0
