family,modality,metric,state_a,condition_a,state_b,condition_b,task,denominator,sum_a,sum_b,mean_a,mean_b,mean_gap,a_only_better,b_only_better,equal,ci95_low,ci95_high,bootstrap_samples,seed
vision_minus_shuffle,preference,mean_margin,projector-step100,vision,projector-step100,shuffled_image,color,6,12.874999523162842,1.9374999701976776,2.1458332538604736,0.3229166616996129,1.8229165921608608,5,1,0,0.6354166766007742,2.8177081992228827,100,20260853
endpoint_minus_frozen,generation,generation_paired,lora-step100,vision,frozen-base,vision,overall,6,0.0,0.0,0.0,0.0,0.0,0,0,6,0.0,0.0,100,20260854
endpoint_minus_frozen,generation,generation_sample,lora-step100,vision,frozen-base,vision,overall,6,0.0,0.0,0.0,0.0,0.0,0,0,6,0.0,0.0,100,20260855
endpoint_minus_frozen,generation,prediction_flip,lora-step100,vision,frozen-base,vision,overall,6,2.0,2.0,0.3333333333333333,0.3333333333333333,0.0,0,0,6,0.0,0.0,100,20260856
endpoint_minus_frozen,generation,generation_paired,lora-step100,vision,frozen-base,vision,color,6,0.0,0.0,0.0,0.0,0.0,0,0,6,0.0,0.0,100,20260857
endpoint_minus_frozen,generation,generation_sample,lora-step100,vision,frozen-base,vision,color,6,0.0,0.0,0.0,0.0,0.0,0,0,6,0.0,0.0,100,20260858
endpoint_minus_frozen,generation,prediction_flip,lora-step100,vision,frozen-base,vision,color,6,2.0,2.0,0.3333333333333333,0.3333333333333333,0.0,0,0,6,0.0,0.0,100,20260859
endpoint_minus_frozen,generation,generation_paired,projector-step100,vision,frozen-base,vision,overall,6,1.0,0.0,0.16666666666666666,0.0,0.16666666666666666,1,0,5,0.0,0.5,100,20260860
endpoint_minus_frozen,generation,generation_sample,projector-step100,vision,frozen-base,vision,overall,6,3.0,0.0,0.5,0.0,0.5,5,0,1,0.25,0.75,100,20260861
endpoint_minus_frozen,generation,prediction_flip,projector-step100,vision,frozen-base,vision,overall,6,5.0,2.0,0.8333333333333334,0.3333333333333333,0.5,3,0,3,0.16666666666666666,0.8333333333333334,100,20260862
endpoint_minus_frozen,generation,generation_paired,projector-step100,vision,frozen-base,vision,color,6,1.0,0.0,0.16666666666666666,0.0,0.16666666666666666,1,0,5,0.0,0.5,100,20260863
endpoint_minus_frozen,generation,generation_sample,projector-step100,vision,frozen-base,vision,color,6,3.0,0.0,0.5,0.0,0.5,5,0,1,0.25,0.75,100,20260864
endpoint_minus_frozen,generation,prediction_flip,projector-step100,vision,frozen-base,vision,color,6,5.0,2.0,0.8333333333333334,0.3333333333333333,0.5,3,0,3,0.0,0.8333333333333334,100,20260865
lora_minus_projector,generation,generation_paired,lora-step100,vision,projector-step100,vision,overall,6,0.0,1.0,0.0,0.16666666666666666,-0.16666666666666666,0,1,5,-0.5,0.0,100,20260866
lora_minus_projector,generation,generation_sample,lora-step100,vision,projector-step100,vision,overall,6,0.0,3.0,0.0,0.5,-0.5,0,5,1,-0.75,-0.16666666666666666,100,20260867
lora_minus_projector,generation,prediction_flip,lora-step100,vision,projector-step100,vision,overall,6,2.0,5.0,0.3333333333333333,0.8333333333333334,-0.5,0,3,3,-0.8333333333333334,-0.16666666666666666,100,20260868
lora_minus_projector,generation,generation_paired,lora-step100,vision,projector-step100,vision,color,6,0.0,1.0,0.0,0.16666666666666666,-0.16666666666666666,0,1,5,-0.5,0.0,100,20260869
lora_minus_projector,generation,generation_sample,lora-step100,vision,projector-step100,vision,color,6,0.0,3.0,0.0,0.5,-0.5,0,5,1,-0.75,-0.25,100,20260870
lora_minus_projector,generation,prediction_flip,lora-step100,vision,projector-step100,vision,color,6,2.0,5.0,0.3333333333333333,0.8333333333333334,-0.5,0,3,3,-1.0,0.0,100,20260871
